'Time','ECG1'
'[11:36:15.859]',0.205
'[11:36:15.867]',0.355
'[11:36:15.875]',0.425
'[11:36:15.883]',0.495
'[11:36:15.891]',0.515
'[11:36:15.898]',0.535
'[11:36:15.906]',0.525
'[11:36:15.914]',0.455
'[11:36:15.922]',0.395
'[11:36:15.930]',0.265
'[11:36:15.938]',0.185
'[11:36:15.945]',0.095
'[11:36:15.953]',0.015
'[11:36:15.961]',0.005
'[11:36:15.969]',0.015
'[11:36:15.977]',-0.005
'[11:36:15.984]',-0.025
'[11:36:15.992]',-0.025
'[11:36:16.000]',0.015
'[11:36:16.008]',0.095
'[11:36:16.016]',0.015
'[11:36:16.023]',0.035
'[11:36:16.031]',0.075
'[11:36:16.039]',0.155
'[11:36:16.047]',0.175
'[11:36:16.055]',0.165
'[11:36:16.063]',0.155
'[11:36:16.070]',0.085
'[11:36:16.078]',0.025
'[11:36:16.086]',-0.065
'[11:36:16.094]',-0.115
'[11:36:16.102]',-0.105
'[11:36:16.109]',-0.145
'[11:36:16.117]',-0.155
'[11:36:16.125]',-0.145
'[11:36:16.133]',-0.435
'[11:36:16.141]',-0.535
'[11:36:16.148]',0.025
'[11:36:16.156]',0.685
'[11:36:16.164]',0.835
'[11:36:16.172]',0.085
'[11:36:16.180]',-0.455
'[11:36:16.188]',-0.555
'[11:36:16.195]',-0.425
'[11:36:16.203]',-0.205
'[11:36:16.211]',-0.185
'[11:36:16.219]',-0.205
'[11:36:16.227]',-0.155
'[11:36:16.234]',-0.195
'[11:36:16.242]',-0.175
'[11:36:16.250]',-0.215
'[11:36:16.258]',-0.225
'[11:36:16.266]',-0.175
'[11:36:16.273]',-0.185
'[11:36:16.281]',-0.105
'[11:36:16.289]',-0.055
'[11:36:16.297]',-0.145
'[11:36:16.305]',-0.075
'[11:36:16.313]',-0.025
'[11:36:16.320]',0.005
'[11:36:16.328]',0.045
'[11:36:16.336]',0.065
'[11:36:16.344]',0.175
'[11:36:16.352]',0.285
'[11:36:16.359]',0.305
'[11:36:16.367]',0.395
'[11:36:16.375]',0.425
'[11:36:16.383]',0.435
'[11:36:16.391]',0.335
'[11:36:16.398]',0.355
'[11:36:16.406]',0.235
'[11:36:16.414]',0.085
'[11:36:16.422]',0.005
'[11:36:16.430]',-0.065
'[11:36:16.438]',-0.095
'[11:36:16.445]',-0.085
'[11:36:16.453]',-0.135
'[11:36:16.461]',-0.095
'[11:36:16.469]',-0.175
'[11:36:16.477]',-0.065
'[11:36:16.484]',-0.205
'[11:36:16.492]',0.035
'[11:36:16.500]',-0.065
'[11:36:16.508]',0.045
'[11:36:16.516]',0.015
'[11:36:16.523]',0.065
'[11:36:16.531]',-0.015
'[11:36:16.539]',0.055
'[11:36:16.547]',-0.105
'[11:36:16.555]',-0.045
'[11:36:16.563]',-0.225
'[11:36:16.570]',-0.215
'[11:36:16.578]',-0.225
'[11:36:16.586]',-0.305
'[11:36:16.594]',-0.325
'[11:36:16.602]',-0.275
'[11:36:16.609]',-0.645
'[11:36:16.617]',-0.615
'[11:36:16.625]',0.125
'[11:36:16.633]',0.575
'[11:36:16.641]',0.475
'[11:36:16.648]',-0.335
'[11:36:16.656]',-0.585
'[11:36:16.664]',-0.585
'[11:36:16.672]',-0.525
'[11:36:16.680]',-0.345
'[11:36:16.688]',-0.245
'[11:36:16.695]',-0.285
'[11:36:16.703]',-0.315
'[11:36:16.711]',-0.315
'[11:36:16.719]',-0.325
'[11:36:16.727]',-0.245
'[11:36:16.734]',-0.385
'[11:36:16.742]',-0.145
'[11:36:16.750]',-0.215
'[11:36:16.758]',-0.135
'[11:36:16.766]',-0.185
'[11:36:16.773]',-0.215
'[11:36:16.781]',-0.095
'[11:36:16.789]',-0.135
'[11:36:16.797]',-0.105
'[11:36:16.805]',0.035
'[11:36:16.813]',0.125
'[11:36:16.820]',0.075
'[11:36:16.828]',0.165
'[11:36:16.836]',0.185
'[11:36:16.844]',0.245
'[11:36:16.852]',0.265
'[11:36:16.859]',0.225
'[11:36:16.867]',0.345
'[11:36:16.875]',0.185
'[11:36:16.883]',0.135
'[11:36:16.891]',0.025
'[11:36:16.898]',-0.085
'[11:36:16.906]',-0.135
'[11:36:16.914]',-0.125
'[11:36:16.922]',-0.185
'[11:36:16.930]',-0.165
'[11:36:16.938]',-0.225
'[11:36:16.945]',-0.215
'[11:36:16.953]',-0.125
'[11:36:16.961]',-0.015
'[11:36:16.969]',-0.035
'[11:36:16.977]',-0.025
'[11:36:16.984]',0.025
'[11:36:16.992]',-0.025
'[11:36:17.000]',-0.015
'[11:36:17.008]',0.015
'[11:36:17.016]',0.015
'[11:36:17.023]',-0.085
'[11:36:17.031]',-0.085
'[11:36:17.039]',-0.205
'[11:36:17.047]',-0.215
'[11:36:17.055]',-0.265
'[11:36:17.063]',-0.205
'[11:36:17.070]',-0.225
'[11:36:17.078]',-0.275
'[11:36:17.086]',-0.695
'[11:36:17.094]',-0.685
'[11:36:17.102]',-0.185
'[11:36:17.109]',0.515
'[11:36:17.117]',0.705
'[11:36:17.125]',0.015
'[11:36:17.133]',-0.505
'[11:36:17.141]',-0.525
'[11:36:17.148]',-0.445
'[11:36:17.156]',-0.365
'[11:36:17.164]',-0.335
'[11:36:17.172]',-0.235
'[11:36:17.180]',-0.275
'[11:36:17.188]',-0.235
'[11:36:17.195]',-0.275
'[11:36:17.203]',-0.315
'[11:36:17.211]',-0.195
'[11:36:17.219]',-0.205
'[11:36:17.227]',-0.235
'[11:36:17.234]',-0.165
'[11:36:17.242]',-0.225
'[11:36:17.250]',-0.235
'[11:36:17.258]',-0.065
'[11:36:17.266]',-0.125
'[11:36:17.273]',-0.235
'[11:36:17.281]',-0.015
'[11:36:17.289]',-0.035
'[11:36:17.297]',0.055
'[11:36:17.305]',0.105
'[11:36:17.313]',0.115
'[11:36:17.320]',0.155
'[11:36:17.328]',0.225
'[11:36:17.336]',0.225
'[11:36:17.344]',0.195
'[11:36:17.352]',0.165
'[11:36:17.359]',0.145
'[11:36:17.367]',0.055
'[11:36:17.375]',-0.085
'[11:36:17.383]',-0.135
'[11:36:17.391]',-0.165
'[11:36:17.398]',-0.135
'[11:36:17.406]',-0.155
'[11:36:17.414]',-0.235
'[11:36:17.422]',-0.165
'[11:36:17.430]',-0.095
'[11:36:17.438]',-0.075
'[11:36:17.445]',-0.105
'[11:36:17.453]',-0.045
'[11:36:17.461]',0.085
'[11:36:17.469]',-0.035
'[11:36:17.477]',-0.005
'[11:36:17.484]',0.015
'[11:36:17.492]',-0.085
'[11:36:17.500]',-0.065
'[11:36:17.508]',-0.125
'[11:36:17.516]',-0.215
'[11:36:17.523]',-0.345
'[11:36:17.531]',-0.265
'[11:36:17.539]',-0.245
'[11:36:17.547]',-0.285
'[11:36:17.555]',-0.465
'[11:36:17.563]',-0.755
'[11:36:17.570]',-0.505
'[11:36:17.578]',0.405
'[11:36:17.586]',0.975
'[11:36:17.594]',0.295
'[11:36:17.602]',-0.255
'[11:36:17.609]',-0.505
'[11:36:17.617]',-0.635
'[11:36:17.625]',-0.555
'[11:36:17.633]',-0.235
'[11:36:17.641]',-0.305
'[11:36:17.648]',-0.355
'[11:36:17.656]',-0.295
'[11:36:17.664]',-0.195
'[11:36:17.672]',-0.155
'[11:36:17.680]',-0.175
'[11:36:17.688]',-0.285
'[11:36:17.695]',-0.205
'[11:36:17.703]',-0.255
'[11:36:17.711]',-0.165
'[11:36:17.719]',-0.175
'[11:36:17.727]',-0.165
'[11:36:17.734]',-0.115
'[11:36:17.742]',-0.075
'[11:36:17.750]',-0.095
'[11:36:17.758]',-0.025
'[11:36:17.766]',0.035
'[11:36:17.773]',0.085
'[11:36:17.781]',0.145
'[11:36:17.789]',0.115
'[11:36:17.797]',0.255
'[11:36:17.805]',0.215
'[11:36:17.813]',0.245
'[11:36:17.820]',0.255
'[11:36:17.828]',0.185
'[11:36:17.836]',0.065
'[11:36:17.844]',-0.035
'[11:36:17.852]',-0.055
'[11:36:17.859]',-0.055
'[11:36:17.867]',-0.125
'[11:36:17.875]',-0.045
'[11:36:17.883]',-0.095
'[11:36:17.891]',-0.115
'[11:36:17.898]',-0.045
'[11:36:17.906]',-0.035
'[11:36:17.914]',-0.055
'[11:36:17.922]',-0.025
'[11:36:17.930]',0.045
'[11:36:17.938]',0.155
'[11:36:17.945]',0.105
'[11:36:17.953]',0.055
'[11:36:17.961]',0.085
'[11:36:17.969]',0.095
'[11:36:17.977]',0.025
'[11:36:17.984]',-0.085
'[11:36:17.992]',-0.095
'[11:36:18.000]',-0.175
'[11:36:18.008]',-0.165
'[11:36:18.016]',-0.185
'[11:36:18.023]',-0.275
'[11:36:18.031]',-0.665
'[11:36:18.039]',-0.735
'[11:36:18.047]',-0.085
'[11:36:18.055]',0.995
'[11:36:18.063]',1035
'[11:36:18.070]',0.085
'[11:36:18.078]',-0.365
'[11:36:18.086]',-0.465
'[11:36:18.094]',-0.355
'[11:36:18.102]',-0.255
'[11:36:18.109]',-0.265
'[11:36:18.117]',-0.215
'[11:36:18.125]',-0.245
'[11:36:18.133]',-0.265
'[11:36:18.141]',-0.255
'[11:36:18.148]',-0.205
'[11:36:18.156]',-0.165
'[11:36:18.164]',-0.195
'[11:36:18.172]',-0.195
'[11:36:18.180]',-0.135
'[11:36:18.188]',-0.195
'[11:36:18.195]',-0.145
'[11:36:18.203]',-0.105
'[11:36:18.211]',-0.115
'[11:36:18.219]',-0.065
'[11:36:18.227]',-0.015
'[11:36:18.234]',0.005
'[11:36:18.242]',0.025
'[11:36:18.250]',0.055
'[11:36:18.258]',0.165
'[11:36:18.266]',0.145
'[11:36:18.273]',0.155
'[11:36:18.281]',0.185
'[11:36:18.289]',0.205
'[11:36:18.297]',0.195
'[11:36:18.305]',0.135
'[11:36:18.313]',0.055
'[11:36:18.320]',0.045
'[11:36:18.328]',-0.025
'[11:36:18.336]',-0.055
'[11:36:18.344]',-0.095
'[11:36:18.352]',-0.105
'[11:36:18.359]',-0.155
'[11:36:18.367]',-0.015
'[11:36:18.375]',-0.025
'[11:36:18.383]',0.035
'[11:36:18.391]',-0.015
'[11:36:18.398]',-0.005
'[11:36:18.406]',0.095
'[11:36:18.414]',0.065
'[11:36:18.422]',0.065
'[11:36:18.430]',0.045
'[11:36:18.438]',0.035
'[11:36:18.445]',-0.005
'[11:36:18.453]',-0.075
'[11:36:18.461]',-0.115
'[11:36:18.469]',-0.175
'[11:36:18.477]',-0.255
'[11:36:18.484]',-0.175
'[11:36:18.492]',-0.185
'[11:36:18.500]',-0.265
'[11:36:18.508]',-0.705
'[11:36:18.516]',-0.735
'[11:36:18.523]',-0.025
'[11:36:18.531]',0.965
'[11:36:18.539]',0.905
'[11:36:18.547]',0.075
'[11:36:18.555]',-0.335
'[11:36:18.563]',-0.475
'[11:36:18.570]',-0.365
'[11:36:18.578]',-0.265
'[11:36:18.586]',-0.295
'[11:36:18.594]',-0.245
'[11:36:18.602]',-0.185
'[11:36:18.609]',-0.235
'[11:36:18.617]',-0.225
'[11:36:18.625]',-0.205
'[11:36:18.633]',-0.135
'[11:36:18.641]',-0.145
'[11:36:18.648]',-0.165
'[11:36:18.656]',-0.185
'[11:36:18.664]',-0.125
'[11:36:18.672]',-0.055
'[11:36:18.680]',-0.065
'[11:36:18.688]',-0.105
'[11:36:18.695]',-0.055
'[11:36:18.703]',0.005
'[11:36:18.711]',0.095
'[11:36:18.719]',0.145
'[11:36:18.727]',0.135
'[11:36:18.734]',0.105
'[11:36:18.742]',0.235
'[11:36:18.750]',0.255
'[11:36:18.758]',0.235
'[11:36:18.766]',0.225
'[11:36:18.773]',0.195
'[11:36:18.781]',0.195
'[11:36:18.789]',0.115
'[11:36:18.797]',0.025
'[11:36:18.805]',-0.055
'[11:36:18.813]',-0.025
'[11:36:18.820]',-0.105
'[11:36:18.828]',-0.025
'[11:36:18.836]',-0.145
'[11:36:18.844]',-0.005
'[11:36:18.852]',-0.005
'[11:36:18.859]',-0.005
'[11:36:18.867]',0.005
'[11:36:18.875]',0.085
'[11:36:18.883]',0.095
'[11:36:18.891]',0.065
'[11:36:18.898]',0.005
'[11:36:18.906]',0.035
'[11:36:18.914]',0.035
'[11:36:18.922]',-0.025
'[11:36:18.930]',-0.045
'[11:36:18.938]',-0.145
'[11:36:18.945]',-0.265
'[11:36:18.953]',-0.265
'[11:36:18.961]',-0.225
'[11:36:18.969]',-0.245
'[11:36:18.977]',-0.575
'[11:36:18.984]',-0.865
'[11:36:18.992]',-0.405
'[11:36:19.000]',0.585
'[11:36:19.008]',1165
'[11:36:19.016]',0.235
'[11:36:19.023]',-0.345
'[11:36:19.031]',-0.635
'[11:36:19.039]',-0.535
'[11:36:19.047]',-0.375
'[11:36:19.055]',-0.265
'[11:36:19.063]',-0.295
'[11:36:19.070]',-0.265
'[11:36:19.078]',-0.265
'[11:36:19.086]',-0.335
'[11:36:19.094]',-0.335
'[11:36:19.102]',-0.245
'[11:36:19.109]',-0.245
'[11:36:19.117]',-0.195
'[11:36:19.125]',-0.215
'[11:36:19.133]',-0.165
'[11:36:19.141]',-0.145
'[11:36:19.148]',-0.195
'[11:36:19.156]',-0.195
'[11:36:19.164]',-0.155
'[11:36:19.172]',-0.055
'[11:36:19.180]',-0.125
'[11:36:19.188]',0.075
'[11:36:19.195]',0.065
'[11:36:19.203]',0.095
'[11:36:19.211]',0.125
'[11:36:19.219]',0.135
'[11:36:19.227]',0.105
'[11:36:19.234]',0.085
'[11:36:19.242]',0.235
'[11:36:19.250]',0.095
'[11:36:19.258]',0.105
'[11:36:19.266]',0.045
'[11:36:19.273]',-0.025
'[11:36:19.281]',-0.075
'[11:36:19.289]',-0.185
'[11:36:19.297]',-0.115
'[11:36:19.305]',-0.085
'[11:36:19.313]',-0.175
'[11:36:19.320]',-0.105
'[11:36:19.328]',-0.025
'[11:36:19.336]',-0.065
'[11:36:19.344]',-0.035
'[11:36:19.352]',-0.025
'[11:36:19.359]',0.015
'[11:36:19.367]',0.115
'[11:36:19.375]',0.105
'[11:36:19.383]',0.025
'[11:36:19.391]',0.105
'[11:36:19.398]',-0.015
'[11:36:19.406]',-0.165
'[11:36:19.414]',-0.095
'[11:36:19.422]',-0.225
'[11:36:19.430]',-0.195
'[11:36:19.438]',-0.235
'[11:36:19.445]',-0.265
'[11:36:19.453]',-0.205
'[11:36:19.461]',-0.685
'[11:36:19.469]',-0.895
'[11:36:19.477]',-0.205
'[11:36:19.484]',0.895
'[11:36:19.492]',1275
'[11:36:19.500]',0.185
'[11:36:19.508]',-0.325
'[11:36:19.516]',-0.635
'[11:36:19.523]',-0.535
'[11:36:19.531]',-0.335
'[11:36:19.539]',-0.305
'[11:36:19.547]',-0.265
'[11:36:19.555]',-0.245
'[11:36:19.563]',-0.235
'[11:36:19.570]',-0.255
'[11:36:19.578]',-0.245
'[11:36:19.586]',-0.265
'[11:36:19.594]',-0.165
'[11:36:19.602]',-0.205
'[11:36:19.609]',-0.215
'[11:36:19.617]',-0.085
'[11:36:19.625]',-0.105
'[11:36:19.633]',-0.105
'[11:36:19.641]',-0.235
'[11:36:19.648]',-0.115
'[11:36:19.656]',-0.025
'[11:36:19.664]',-0.035
'[11:36:19.672]',0.025
'[11:36:19.680]',0.085
'[11:36:19.688]',0.065
'[11:36:19.695]',0.125
'[11:36:19.703]',0.195
'[11:36:19.711]',0.195
'[11:36:19.719]',0.155
'[11:36:19.727]',0.155
'[11:36:19.734]',0.125
'[11:36:19.742]',0.035
'[11:36:19.750]',0.015
'[11:36:19.758]',-0.035
'[11:36:19.766]',-0.035
'[11:36:19.773]',-0.055
'[11:36:19.781]',-0.085
'[11:36:19.789]',-0.045
'[11:36:19.797]',-0.165
'[11:36:19.805]',-0.165
'[11:36:19.813]',-0.155
'[11:36:19.820]',-0.135
'[11:36:19.828]',-0.125
'[11:36:19.836]',-0.165
'[11:36:19.844]',-0.075
'[11:36:19.852]',-0.045
'[11:36:19.859]',-0.025
'[11:36:19.867]',0.005
'[11:36:19.875]',0.055
'[11:36:19.883]',0.105
'[11:36:19.891]',0.105
'[11:36:19.898]',0.085
'[11:36:19.906]',0.025
'[11:36:19.914]',-0.035
'[11:36:19.922]',-0.095
'[11:36:19.930]',-0.195
'[11:36:19.938]',-0.245
'[11:36:19.945]',-0.215
'[11:36:19.953]',-0.265
'[11:36:19.961]',-0.295
'[11:36:19.969]',-0.305
'[11:36:19.977]',-0.715
'[11:36:19.984]',-0.685
'[11:36:19.992]',0.085
'[11:36:20.000]',1175
'[11:36:20.008]',1145
'[11:36:20.016]',-0.035
'[11:36:20.023]',-0.575
'[11:36:20.031]',-0.465
'[11:36:20.039]',-0.325
'[11:36:20.047]',-0.265
'[11:36:20.055]',-0.255
'[11:36:20.063]',-0.255
'[11:36:20.070]',-0.265
'[11:36:20.078]',-0.215
'[11:36:20.086]',-0.295
'[11:36:20.094]',-0.245
'[11:36:20.102]',-0.245
'[11:36:20.109]',-0.235
'[11:36:20.117]',-0.185
'[11:36:20.125]',-0.185
'[11:36:20.133]',-0.175
'[11:36:20.141]',-0.145
'[11:36:20.148]',-0.155
'[11:36:20.156]',-0.085
'[11:36:20.164]',-0.045
'[11:36:20.172]',-0.045
'[11:36:20.180]',0.005
'[11:36:20.188]',0.055
'[11:36:20.195]',0.095
'[11:36:20.203]',0.155
'[11:36:20.211]',0.185
'[11:36:20.219]',0.185
'[11:36:20.227]',0.225
'[11:36:20.234]',0.235
'[11:36:20.242]',0.235
'[11:36:20.250]',0.165
'[11:36:20.258]',0.105
'[11:36:20.266]',0.025
'[11:36:20.273]',-0.055
'[11:36:20.281]',-0.065
'[11:36:20.289]',-0.025
'[11:36:20.297]',-0.025
'[11:36:20.305]',-0.075
'[11:36:20.313]',-0.085
'[11:36:20.320]',-0.085
'[11:36:20.328]',-0.075
'[11:36:20.336]',-0.085
'[11:36:20.344]',-0.145
'[11:36:20.352]',-0.065
'[11:36:20.359]',-0.045
'[11:36:20.367]',-0.015
'[11:36:20.375]',-0.015
'[11:36:20.383]',0.005
'[11:36:20.391]',0.015
'[11:36:20.398]',0.055
'[11:36:20.406]',0.085
'[11:36:20.414]',0.075
'[11:36:20.422]',0.075
'[11:36:20.430]',0.065
'[11:36:20.438]',-0.005
'[11:36:20.445]',-0.025
'[11:36:20.453]',-0.085
'[11:36:20.461]',-0.155
'[11:36:20.469]',-0.195
'[11:36:20.477]',-0.185
'[11:36:20.484]',-0.185
'[11:36:20.492]',-0.185
'[11:36:20.500]',-0.595
'[11:36:20.508]',-0.605
'[11:36:20.516]',0.045
'[11:36:20.523]',0.825
'[11:36:20.531]',0.755
'[11:36:20.539]',-0.025
'[11:36:20.547]',-0.515
'[11:36:20.555]',-0.525
'[11:36:20.563]',-0.365
'[11:36:20.570]',-0.245
'[11:36:20.578]',-0.225
'[11:36:20.586]',-0.255
'[11:36:20.594]',-0.305
'[11:36:20.602]',-0.265
'[11:36:20.609]',-0.205
'[11:36:20.617]',-0.175
'[11:36:20.625]',-0.175
'[11:36:20.633]',-0.185
'[11:36:20.641]',-0.175
'[11:36:20.648]',-0.185
'[11:36:20.656]',-0.155
'[11:36:20.664]',-0.125
'[11:36:20.672]',-0.125
'[11:36:20.680]',-0.065
'[11:36:20.688]',-0.025
'[11:36:20.695]',0.015
'[11:36:20.703]',0.025
'[11:36:20.711]',0.125
'[11:36:20.719]',0.185
'[11:36:20.727]',0.225
'[11:36:20.734]',0.215
'[11:36:20.742]',0.285
'[11:36:20.750]',0.325
'[11:36:20.758]',0.345
'[11:36:20.766]',0.185
'[11:36:20.773]',0.095
'[11:36:20.781]',0.015
'[11:36:20.789]',-0.005
'[11:36:20.797]',-0.075
'[11:36:20.805]',-0.095
'[11:36:20.813]',-0.095
'[11:36:20.820]',-0.115
'[11:36:20.828]',-0.135
'[11:36:20.836]',-0.175
'[11:36:20.844]',-0.165
'[11:36:20.852]',-0.145
'[11:36:20.859]',-0.165
'[11:36:20.867]',-0.155
'[11:36:20.875]',-0.115
'[11:36:20.883]',-0.065
'[11:36:20.891]',-0.075
'[11:36:20.898]',-0.095
'[11:36:20.906]',0.045
'[11:36:20.914]',0.035
'[11:36:20.922]',0.015
'[11:36:20.930]',0.025
'[11:36:20.938]',-0.045
'[11:36:20.945]',-0.105
'[11:36:20.953]',-0.205
'[11:36:20.961]',-0.295
'[11:36:20.969]',-0.245
'[11:36:20.977]',-0.285
'[11:36:20.984]',-0.305
'[11:36:20.992]',-0.245
'[11:36:21.000]',-0.375
'[11:36:21.008]',-0.675
'[11:36:21.016]',-0.485
'[11:36:21.023]',0.265
'[11:36:21.031]',0.965
'[11:36:21.039]',0.415
'[11:36:21.047]',-0.405
'[11:36:21.055]',-0.745
'[11:36:21.063]',-0.595
'[11:36:21.070]',-0.435
'[11:36:21.078]',-0.395
'[11:36:21.086]',-0.385
'[11:36:21.094]',-0.325
'[11:36:21.102]',-0.335
'[11:36:21.109]',-0.295
'[11:36:21.117]',-0.295
'[11:36:21.125]',-0.315
'[11:36:21.133]',-0.205
'[11:36:21.141]',-0.215
'[11:36:21.148]',-0.265
'[11:36:21.156]',-0.285
'[11:36:21.164]',-0.165
'[11:36:21.172]',-0.165
'[11:36:21.180]',-0.195
'[11:36:21.188]',-0.095
'[11:36:21.195]',-0.095
'[11:36:21.203]',0.025
'[11:36:21.211]',0.075
'[11:36:21.219]',0.175
'[11:36:21.227]',0.255
'[11:36:21.234]',0.245
'[11:36:21.242]',0.315
'[11:36:21.250]',0.325
'[11:36:21.258]',0.335
'[11:36:21.266]',0.265
'[11:36:21.273]',0.195
'[11:36:21.281]',0.075
'[11:36:21.289]',-0.085
'[11:36:21.297]',-0.115
'[11:36:21.305]',-0.065
'[11:36:21.313]',-0.145
'[11:36:21.320]',-0.195
'[11:36:21.328]',-0.165
'[11:36:21.336]',-0.215
'[11:36:21.344]',-0.165
'[11:36:21.352]',-0.115
'[11:36:21.359]',-0.195
'[11:36:21.367]',-0.155
'[11:36:21.375]',-0.055
'[11:36:21.383]',-0.105
'[11:36:21.391]',-0.055
'[11:36:21.398]',-0.045
'[11:36:21.406]',-0.035
'[11:36:21.414]',0.045
'[11:36:21.422]',0.055
'[11:36:21.430]',0.015
'[11:36:21.438]',-0.025
'[11:36:21.445]',-0.055
'[11:36:21.453]',-0.165
'[11:36:21.461]',-0.255
'[11:36:21.469]',-0.285
'[11:36:21.477]',-0.295
'[11:36:21.484]',-0.275
'[11:36:21.492]',-0.355
'[11:36:21.500]',-0.675
'[11:36:21.508]',-0.635
'[11:36:21.516]',0.045
'[11:36:21.523]',0.865
'[11:36:21.531]',0.875
'[11:36:21.539]',-0.185
'[11:36:21.547]',-0.785
'[11:36:21.555]',-0.735
'[11:36:21.563]',-0.585
'[11:36:21.570]',-0.365
'[11:36:21.578]',-0.275
'[11:36:21.586]',-0.285
'[11:36:21.594]',-0.255
'[11:36:21.602]',-0.265
'[11:36:21.609]',-0.265
'[11:36:21.617]',-0.265
'[11:36:21.625]',-0.275
'[11:36:21.633]',-0.225
'[11:36:21.641]',-0.175
'[11:36:21.648]',-0.165
'[11:36:21.656]',-0.135
'[11:36:21.664]',-0.135
'[11:36:21.672]',-0.155
'[11:36:21.680]',-0.075
'[11:36:21.688]',-0.035
'[11:36:21.695]',0.055
'[11:36:21.703]',0.075
'[11:36:21.711]',0.125
'[11:36:21.719]',0.205
'[11:36:21.727]',0.265
'[11:36:21.734]',0.315
'[11:36:21.742]',0.365
'[11:36:21.750]',0.385
'[11:36:21.758]',0.375
'[11:36:21.766]',0.315
'[11:36:21.773]',0.215
'[11:36:21.781]',0.135
'[11:36:21.789]',0.035
'[11:36:21.797]',-0.025
'[11:36:21.805]',-0.055
'[11:36:21.813]',-0.085
'[11:36:21.820]',-0.095
'[11:36:21.828]',-0.105
'[11:36:21.836]',-0.135
'[11:36:21.844]',-0.125
'[11:36:21.852]',-0.125
'[11:36:21.859]',-0.155
'[11:36:21.867]',-0.085
'[11:36:21.875]',-0.005
'[11:36:21.883]',0.015
'[11:36:21.891]',0.015
'[11:36:21.898]',0.025
'[11:36:21.906]',0.065
'[11:36:21.914]',0.105
'[11:36:21.922]',0.075
'[11:36:21.930]',0.045
'[11:36:21.938]',-0.005
'[11:36:21.945]',-0.065
'[11:36:21.953]',-0.135
'[11:36:21.961]',-0.205
'[11:36:21.969]',-0.205
'[11:36:21.977]',-0.215
'[11:36:21.984]',-0.225
'[11:36:21.992]',-0.275
'[11:36:22.000]',-0.615
'[11:36:22.008]',-0.565
'[11:36:22.016]',0.095
'[11:36:22.023]',0.915
'[11:36:22.031]',0.835
'[11:36:22.039]',-0.135
'[11:36:22.047]',-0.645
'[11:36:22.055]',-0.505
'[11:36:22.063]',-0.305
'[11:36:22.070]',-0.225
'[11:36:22.078]',-0.225
'[11:36:22.086]',-0.225
'[11:36:22.094]',-0.195
'[11:36:22.102]',-0.195
'[11:36:22.109]',-0.195
'[11:36:22.117]',-0.165
'[11:36:22.125]',-0.155
'[11:36:22.133]',-0.135
'[11:36:22.141]',-0.115
'[11:36:22.148]',-0.105
'[11:36:22.156]',-0.085
'[11:36:22.164]',-0.065
'[11:36:22.172]',-0.035
'[11:36:22.180]',0.015
'[11:36:22.188]',0.055
'[11:36:22.195]',0.115
'[11:36:22.203]',0.165
'[11:36:22.211]',0.215
'[11:36:22.219]',0.295
'[11:36:22.227]',0.355
'[11:36:22.234]',0.385
'[11:36:22.242]',0.445
'[11:36:22.250]',0.445
'[11:36:22.258]',0.395
'[11:36:22.266]',0.305
'[11:36:22.273]',0.185
'[11:36:22.281]',0.135
'[11:36:22.289]',0.075
'[11:36:22.297]',0.015
'[11:36:22.305]',-0.005
'[11:36:22.313]',-0.005
'[11:36:22.320]',-0.025
'[11:36:22.328]',-0.005
'[11:36:22.336]',-0.055
'[11:36:22.344]',-0.075
'[11:36:22.352]',-0.025
'[11:36:22.359]',-0.005
'[11:36:22.367]',0.025
'[11:36:22.375]',0.025
'[11:36:22.383]',0.025
'[11:36:22.391]',0.075
'[11:36:22.398]',0.135
'[11:36:22.406]',0.145
'[11:36:22.414]',0.165
'[11:36:22.422]',0.135
'[11:36:22.430]',0.065
'[11:36:22.438]',0.035
'[11:36:22.445]',-0.045
'[11:36:22.453]',-0.095
'[11:36:22.461]',-0.155
'[11:36:22.469]',-0.145
'[11:36:22.477]',-0.145
'[11:36:22.484]',-0.155
'[11:36:22.492]',-0.325
'[11:36:22.500]',-0.665
'[11:36:22.508]',-0.375
'[11:36:22.516]',0.455
'[11:36:22.523]',0.985
'[11:36:22.531]',0.425
'[11:36:22.539]',-0.315
'[11:36:22.547]',-0.555
'[11:36:22.555]',-0.395
'[11:36:22.563]',-0.255
'[11:36:22.570]',-0.155
'[11:36:22.578]',-0.155
'[11:36:22.586]',-0.175
'[11:36:22.594]',-0.155
'[11:36:22.602]',-0.165
'[11:36:22.609]',-0.135
'[11:36:22.617]',-0.135
'[11:36:22.625]',-0.115
'[11:36:22.633]',-0.105
'[11:36:22.641]',-0.065
'[11:36:22.648]',-0.075
'[11:36:22.656]',-0.055
'[11:36:22.664]',-0.005
'[11:36:22.672]',0.005
'[11:36:22.680]',0.065
'[11:36:22.688]',0.105
'[11:36:22.695]',0.145
'[11:36:22.703]',0.215
'[11:36:22.711]',0.265
'[11:36:22.719]',0.325
'[11:36:22.727]',0.385
'[11:36:22.734]',0.425
'[11:36:22.742]',0.475
'[11:36:22.750]',0.415
'[11:36:22.758]',0.385
'[11:36:22.766]',0.285
'[11:36:22.773]',0.165
'[11:36:22.781]',0.105
'[11:36:22.789]',0.055
'[11:36:22.797]',0.005
'[11:36:22.805]',0.005
'[11:36:22.813]',-0.005
'[11:36:22.820]',-0.025
'[11:36:22.828]',-0.065
'[11:36:22.836]',-0.045
