'Time','ECG1'
'[09:35:04.281]',-0.155
'[09:35:04.289]',-0.155
'[09:35:04.297]',-0.095
'[09:35:04.305]',-0.235
'[09:35:04.313]',-0.365
'[09:35:04.320]',0.425
'[09:35:04.328]',1565
'[09:35:04.336]',2305
'[09:35:04.344]',1515
'[09:35:04.352]',-0.275
'[09:35:04.359]',-0.615
'[09:35:04.367]',-0.375
'[09:35:04.375]',-0.205
'[09:35:04.383]',-0.185
'[09:35:04.391]',-0.185
'[09:35:04.398]',-0.155
'[09:35:04.406]',-0.155
'[09:35:04.414]',-0.145
'[09:35:04.422]',-0.135
'[09:35:04.430]',-0.145
'[09:35:04.438]',-0.125
'[09:35:04.445]',-0.125
'[09:35:04.453]',-0.125
'[09:35:04.461]',-0.115
'[09:35:04.469]',-0.105
'[09:35:04.477]',-0.085
'[09:35:04.484]',-0.075
'[09:35:04.492]',-0.055
'[09:35:04.500]',-0.025
'[09:35:04.508]',0.005
'[09:35:04.516]',0.035
'[09:35:04.523]',0.065
'[09:35:04.531]',0.115
'[09:35:04.539]',0.155
'[09:35:04.547]',0.175
'[09:35:04.555]',0.195
'[09:35:04.563]',0.215
'[09:35:04.570]',0.205
'[09:35:04.578]',0.185
'[09:35:04.586]',0.125
'[09:35:04.594]',0.075
'[09:35:04.602]',0.005
'[09:35:04.609]',-0.035
'[09:35:04.617]',-0.075
'[09:35:04.625]',-0.095
'[09:35:04.633]',-0.115
'[09:35:04.641]',-0.125
'[09:35:04.648]',-0.115
'[09:35:04.656]',-0.095
'[09:35:04.664]',-0.085
'[09:35:04.672]',-0.115
'[09:35:04.680]',-0.095
'[09:35:04.688]',-0.095
'[09:35:04.695]',-0.095
'[09:35:04.703]',-0.135
'[09:35:04.711]',-0.085
'[09:35:04.719]',-0.095
'[09:35:04.727]',-0.105
'[09:35:04.734]',-0.095
'[09:35:04.742]',-0.105
'[09:35:04.750]',-0.095
'[09:35:04.758]',-0.095
'[09:35:04.766]',-0.105
'[09:35:04.773]',-0.075
'[09:35:04.781]',-0.055
'[09:35:04.789]',-0.085
'[09:35:04.797]',-0.075
'[09:35:04.805]',-0.105
'[09:35:04.813]',-0.095
'[09:35:04.820]',-0.075
'[09:35:04.828]',-0.135
'[09:35:04.836]',-0.105
'[09:35:04.844]',-0.155
'[09:35:04.852]',-0.265
'[09:35:04.859]',-0.305
'[09:35:04.867]',-0.355
'[09:35:04.875]',-0.405
'[09:35:04.883]',-0.415
'[09:35:04.891]',-0.425
'[09:35:04.898]',-0.415
'[09:35:04.906]',-0.405
'[09:35:04.914]',-0.415
'[09:35:04.922]',-0.445
'[09:35:04.930]',-0.395
'[09:35:04.938]',-0.505
'[09:35:04.945]',-0.575
'[09:35:04.953]',0.135
'[09:35:04.961]',1195
'[09:35:04.969]',1855
'[09:35:04.977]',0.845
'[09:35:04.984]',-0.545
'[09:35:04.992]',-0.845
'[09:35:05.000]',-0.675
'[09:35:05.008]',-0.515
'[09:35:05.016]',-0.465
'[09:35:05.023]',-0.445
'[09:35:05.031]',-0.445
'[09:35:05.039]',-0.445
'[09:35:05.047]',-0.415
'[09:35:05.055]',-0.415
'[09:35:05.063]',-0.375
'[09:35:05.070]',-0.355
'[09:35:05.078]',-0.345
'[09:35:05.086]',-0.365
'[09:35:05.094]',-0.315
'[09:35:05.102]',-0.305
'[09:35:05.109]',-0.295
'[09:35:05.117]',-0.255
'[09:35:05.125]',-0.195
'[09:35:05.133]',-0.145
'[09:35:05.141]',-0.175
'[09:35:05.148]',-0.115
'[09:35:05.156]',-0.035
'[09:35:05.164]',-0.025
'[09:35:05.172]',0.015
'[09:35:05.180]',0.055
'[09:35:05.188]',0.095
'[09:35:05.195]',0.105
'[09:35:05.203]',0.095
'[09:35:05.211]',0.065
'[09:35:05.219]',0.005
'[09:35:05.227]',-0.065
'[09:35:05.234]',-0.125
'[09:35:05.242]',-0.165
'[09:35:05.250]',-0.215
'[09:35:05.258]',-0.225
'[09:35:05.266]',-0.215
'[09:35:05.273]',-0.205
'[09:35:05.281]',-0.205
'[09:35:05.289]',-0.205
'[09:35:05.297]',-0.195
'[09:35:05.305]',-0.195
'[09:35:05.313]',-0.175
'[09:35:05.320]',-0.195
'[09:35:05.328]',-0.175
'[09:35:05.336]',-0.175
'[09:35:05.344]',-0.145
'[09:35:05.352]',-0.115
'[09:35:05.359]',-0.095
'[09:35:05.367]',-0.095
'[09:35:05.375]',-0.065
'[09:35:05.383]',-0.105
'[09:35:05.391]',-0.095
'[09:35:05.398]',-0.135
'[09:35:05.406]',-0.105
'[09:35:05.414]',-0.105
'[09:35:05.422]',-0.095
'[09:35:05.430]',-0.125
'[09:35:05.438]',-0.135
'[09:35:05.445]',-0.095
'[09:35:05.453]',-0.155
'[09:35:05.461]',-0.135
'[09:35:05.469]',-0.025
'[09:35:05.477]',0.015
'[09:35:05.484]',0.005
'[09:35:05.492]',-0.035
'[09:35:05.500]',-0.055
'[09:35:05.508]',0.015
'[09:35:05.516]',0.065
'[09:35:05.523]',0.025
'[09:35:05.531]',0.035
'[09:35:05.539]',-0.085
'[09:35:05.547]',-0.195
'[09:35:05.555]',-0.165
'[09:35:05.563]',-0.165
'[09:35:05.570]',-0.225
'[09:35:05.578]',-0.255
'[09:35:05.586]',-0.255
'[09:35:05.594]',-0.265
'[09:35:05.602]',-0.245
'[09:35:05.609]',-0.215
'[09:35:05.617]',-0.195
'[09:35:05.625]',-0.225
'[09:35:05.633]',-0.405
'[09:35:05.641]',-0.015
'[09:35:05.648]',1265
'[09:35:05.656]',2255
'[09:35:05.664]',2315
'[09:35:05.672]',0.315
'[09:35:05.680]',-0.785
'[09:35:05.688]',-0.585
'[09:35:05.695]',-0.295
'[09:35:05.703]',-0.255
'[09:35:05.711]',-0.245
'[09:35:05.719]',-0.225
'[09:35:05.727]',-0.275
'[09:35:05.734]',-0.155
'[09:35:05.742]',-0.215
'[09:35:05.750]',-0.215
'[09:35:05.758]',-0.195
'[09:35:05.766]',-0.155
'[09:35:05.773]',-0.175
'[09:35:05.781]',-0.165
'[09:35:05.789]',-0.125
'[09:35:05.797]',-0.165
'[09:35:05.805]',-0.065
'[09:35:05.813]',-0.105
'[09:35:05.820]',-0.025
'[09:35:05.828]',0.005
'[09:35:05.836]',-0.045
'[09:35:05.844]',0.085
'[09:35:05.852]',0.135
'[09:35:05.859]',0.195
'[09:35:05.867]',0.175
'[09:35:05.875]',0.305
'[09:35:05.883]',0.335
'[09:35:05.891]',0.355
'[09:35:05.898]',0.335
'[09:35:05.906]',0.265
'[09:35:05.914]',0.175
'[09:35:05.922]',0.135
'[09:35:05.930]',0.035
'[09:35:05.938]',-0.015
'[09:35:05.945]',-0.085
'[09:35:05.953]',-0.085
'[09:35:05.961]',-0.085
'[09:35:05.969]',-0.125
'[09:35:05.977]',-0.125
'[09:35:05.984]',-0.115
'[09:35:05.992]',-0.135
'[09:35:06.000]',-0.095
'[09:35:06.008]',-0.145
'[09:35:06.016]',-0.065
'[09:35:06.023]',-0.065
'[09:35:06.031]',-0.105
'[09:35:06.039]',-0.105
'[09:35:06.047]',-0.085
'[09:35:06.055]',-0.055
'[09:35:06.063]',-0.105
'[09:35:06.070]',-0.095
'[09:35:06.078]',-0.025
'[09:35:06.086]',-0.085
'[09:35:06.094]',-0.035
'[09:35:06.102]',-0.045
'[09:35:06.109]',-0.005
'[09:35:06.117]',-0.025
'[09:35:06.125]',-0.005
'[09:35:06.133]',-0.045
'[09:35:06.141]',-0.025
'[09:35:06.148]',-0.055
'[09:35:06.156]',-0.055
'[09:35:06.164]',-0.065
'[09:35:06.172]',-0.035
'[09:35:06.180]',-0.025
'[09:35:06.188]',-0.025
'[09:35:06.195]',-0.015
'[09:35:06.203]',0.015
'[09:35:06.211]',-0.005
'[09:35:06.219]',0.005
'[09:35:06.227]',0.035
'[09:35:06.234]',0.045
'[09:35:06.242]',0.025
'[09:35:06.250]',0.055
'[09:35:06.258]',0.165
'[09:35:06.266]',0.215
'[09:35:06.273]',0.265
'[09:35:06.281]',0.155
'[09:35:06.289]',0.155
'[09:35:06.297]',0.195
'[09:35:06.305]',0.225
'[09:35:06.313]',0.215
'[09:35:06.320]',0.225
'[09:35:06.328]',0.195
'[09:35:06.336]',0.175
'[09:35:06.344]',0.145
'[09:35:06.352]',0.115
'[09:35:06.359]',0.075
'[09:35:06.367]',0.085
'[09:35:06.375]',0.085
'[09:35:06.383]',0.095
'[09:35:06.391]',0.105
'[09:35:06.398]',0.115
'[09:35:06.406]',0.115
'[09:35:06.414]',0.085
'[09:35:06.422]',0.035
'[09:35:06.430]',0.455
'[09:35:06.438]',1235
'[09:35:06.445]',1735
'[09:35:06.453]',1495
'[09:35:06.461]',0.225
'[09:35:06.469]',-0.225
'[09:35:06.477]',-0.055
'[09:35:06.484]',0.065
'[09:35:06.492]',0.075
'[09:35:06.500]',0.085
'[09:35:06.508]',0.085
'[09:35:06.516]',0.085
'[09:35:06.523]',0.055
'[09:35:06.531]',0.075
'[09:35:06.539]',0.065
'[09:35:06.547]',0.095
'[09:35:06.555]',0.085
'[09:35:06.563]',0.095
'[09:35:06.570]',0.085
'[09:35:06.578]',0.095
'[09:35:06.586]',0.125
'[09:35:06.594]',0.165
'[09:35:06.602]',0.105
'[09:35:06.609]',0.115
'[09:35:06.617]',0.145
'[09:35:06.625]',0.165
'[09:35:06.633]',0.175
'[09:35:06.641]',0.245
'[09:35:06.648]',0.315
'[09:35:06.656]',0.365
'[09:35:06.664]',0.385
'[09:35:06.672]',0.445
'[09:35:06.680]',0.425
'[09:35:06.688]',0.395
'[09:35:06.695]',0.375
'[09:35:06.703]',0.295
'[09:35:06.711]',0.235
'[09:35:06.719]',0.145
'[09:35:06.727]',0.085
'[09:35:06.734]',0.025
'[09:35:06.742]',-0.015
'[09:35:06.750]',-0.065
'[09:35:06.758]',-0.085
'[09:35:06.766]',-0.075
'[09:35:06.773]',-0.045
'[09:35:06.781]',-0.055
'[09:35:06.789]',-0.035
'[09:35:06.797]',-0.075
'[09:35:06.805]',-0.035
'[09:35:06.813]',-0.065
'[09:35:06.820]',-0.055
'[09:35:06.828]',-0.115
'[09:35:06.836]',-0.075
'[09:35:06.844]',-0.045
'[09:35:06.852]',-0.055
'[09:35:06.859]',-0.015
'[09:35:06.867]',0.005
'[09:35:06.875]',-0.015
'[09:35:06.883]',0.015
'[09:35:06.891]',-0.005
'[09:35:06.898]',-0.025
'[09:35:06.906]',-0.005
'[09:35:06.914]',0.015
'[09:35:06.922]',-0.015
'[09:35:06.930]',-0.015
'[09:35:06.938]',0.005
'[09:35:06.945]',0.025
'[09:35:06.953]',0.025
'[09:35:06.961]',0.025
'[09:35:06.969]',0.045
'[09:35:06.977]',0.015
'[09:35:06.984]',0.025
'[09:35:06.992]',0.075
'[09:35:07.000]',0.075
'[09:35:07.008]',0.075
'[09:35:07.016]',0.105
'[09:35:07.023]',0.095
'[09:35:07.031]',0.105
'[09:35:07.039]',0.185
'[09:35:07.047]',0.195
'[09:35:07.055]',0.205
'[09:35:07.063]',0.195
'[09:35:07.070]',0.185
'[09:35:07.078]',0.215
'[09:35:07.086]',0.235
'[09:35:07.094]',0.235
'[09:35:07.102]',0.235
'[09:35:07.109]',0.165
'[09:35:07.117]',0.115
'[09:35:07.125]',0.125
'[09:35:07.133]',0.075
'[09:35:07.141]',0.055
'[09:35:07.148]',0.065
'[09:35:07.156]',0.075
'[09:35:07.164]',0.055
'[09:35:07.172]',0.075
'[09:35:07.180]',0.055
'[09:35:07.188]',0.035
'[09:35:07.195]',-0.075
'[09:35:07.203]',0.085
'[09:35:07.211]',0.855
'[09:35:07.219]',1555
'[09:35:07.227]',1625
'[09:35:07.234]',0.375
'[09:35:07.242]',-0.335
'[09:35:07.250]',-0.305
'[09:35:07.258]',-0.115
'[09:35:07.266]',-0.065
'[09:35:07.273]',-0.065
'[09:35:07.281]',-0.065
'[09:35:07.289]',-0.025
'[09:35:07.297]',-0.025
'[09:35:07.305]',-0.045
'[09:35:07.313]',-0.065
'[09:35:07.320]',-0.045
'[09:35:07.328]',-0.045
'[09:35:07.336]',-0.025
'[09:35:07.344]',-0.005
'[09:35:07.352]',-0.005
'[09:35:07.359]',-0.015
'[09:35:07.367]',0.015
'[09:35:07.375]',0.035
'[09:35:07.383]',0.035
'[09:35:07.391]',0.045
'[09:35:07.398]',0.065
'[09:35:07.406]',0.125
'[09:35:07.414]',0.185
'[09:35:07.422]',0.205
'[09:35:07.430]',0.255
'[09:35:07.438]',0.305
'[09:35:07.445]',0.255
'[09:35:07.453]',0.325
'[09:35:07.461]',0.315
'[09:35:07.469]',0.285
'[09:35:07.477]',0.225
'[09:35:07.484]',0.145
'[09:35:07.492]',0.075
'[09:35:07.500]',0.035
'[09:35:07.508]',0.005
'[09:35:07.516]',-0.015
'[09:35:07.523]',-0.065
'[09:35:07.531]',-0.045
'[09:35:07.539]',-0.055
'[09:35:07.547]',-0.065
'[09:35:07.555]',-0.065
'[09:35:07.563]',-0.075
'[09:35:07.570]',-0.095
'[09:35:07.578]',-0.065
'[09:35:07.586]',-0.075
'[09:35:07.594]',-0.085
'[09:35:07.602]',-0.095
'[09:35:07.609]',-0.055
'[09:35:07.617]',-0.075
'[09:35:07.625]',-0.065
'[09:35:07.633]',-0.075
'[09:35:07.641]',-0.065
'[09:35:07.648]',-0.055
'[09:35:07.656]',-0.055
'[09:35:07.664]',-0.075
'[09:35:07.672]',-0.065
'[09:35:07.680]',-0.075
'[09:35:07.688]',-0.025
'[09:35:07.695]',-0.095
'[09:35:07.703]',-0.105
'[09:35:07.711]',-0.095
'[09:35:07.719]',-0.105
'[09:35:07.727]',-0.105
'[09:35:07.734]',-0.125
'[09:35:07.742]',-0.105
'[09:35:07.750]',-0.105
'[09:35:07.758]',-0.095
'[09:35:07.766]',-0.115
'[09:35:07.773]',-0.105
'[09:35:07.781]',-0.095
'[09:35:07.789]',-0.125
'[09:35:07.797]',-0.125
'[09:35:07.805]',-0.055
'[09:35:07.813]',-0.005
'[09:35:07.820]',0.025
'[09:35:07.828]',-0.015
'[09:35:07.836]',-0.025
'[09:35:07.844]',0.025
'[09:35:07.852]',0.035
'[09:35:07.859]',0.025
'[09:35:07.867]',-0.035
'[09:35:07.875]',-0.085
'[09:35:07.883]',-0.115
'[09:35:07.891]',-0.195
'[09:35:07.898]',-0.245
'[09:35:07.906]',-0.235
'[09:35:07.914]',-0.235
'[09:35:07.922]',-0.245
'[09:35:07.930]',-0.205
'[09:35:07.938]',-0.185
'[09:35:07.945]',-0.225
'[09:35:07.953]',-0.235
'[09:35:07.961]',-0.365
'[09:35:07.969]',0.135
'[09:35:07.977]',1175
'[09:35:07.984]',1985
'[09:35:07.992]',1715
'[09:35:08.000]',0.025
'[09:35:08.008]',-0.725
'[09:35:08.016]',-0.555
'[09:35:08.023]',-0.335
'[09:35:08.031]',-0.265
'[09:35:08.039]',-0.245
'[09:35:08.047]',-0.235
'[09:35:08.055]',-0.255
'[09:35:08.063]',-0.225
'[09:35:08.070]',-0.205
'[09:35:08.078]',-0.205
'[09:35:08.086]',-0.225
'[09:35:08.094]',-0.215
'[09:35:08.102]',-0.165
'[09:35:08.109]',-0.145
'[09:35:08.117]',-0.145
'[09:35:08.125]',-0.145
'[09:35:08.133]',-0.125
'[09:35:08.141]',-0.085
'[09:35:08.148]',-0.065
'[09:35:08.156]',-0.085
'[09:35:08.164]',-0.035
'[09:35:08.172]',0.015
'[09:35:08.180]',0.075
'[09:35:08.188]',0.125
'[09:35:08.195]',0.185
'[09:35:08.203]',0.205
'[09:35:08.211]',0.195
'[09:35:08.219]',0.225
'[09:35:08.227]',0.235
'[09:35:08.234]',0.165
'[09:35:08.242]',0.145
'[09:35:08.250]',0.055
'[09:35:08.258]',-0.045
'[09:35:08.266]',-0.095
'[09:35:08.273]',-0.145
'[09:35:08.281]',-0.165
'[09:35:08.289]',-0.205
'[09:35:08.297]',-0.215
'[09:35:08.305]',-0.225
'[09:35:08.313]',-0.225
'[09:35:08.320]',-0.185
'[09:35:08.328]',-0.245
'[09:35:08.336]',-0.225
'[09:35:08.344]',-0.215
'[09:35:08.352]',-0.255
'[09:35:08.359]',-0.205
'[09:35:08.367]',-0.165
'[09:35:08.375]',-0.195
'[09:35:08.383]',-0.175
'[09:35:08.391]',-0.155
'[09:35:08.398]',-0.155
'[09:35:08.406]',-0.155
'[09:35:08.414]',-0.145
'[09:35:08.422]',-0.105
'[09:35:08.430]',-0.175
'[09:35:08.438]',-0.165
'[09:35:08.445]',-0.165
'[09:35:08.453]',-0.155
'[09:35:08.461]',-0.175
'[09:35:08.469]',-0.205
'[09:35:08.477]',-0.185
'[09:35:08.484]',-0.155
'[09:35:08.492]',-0.195
'[09:35:08.500]',-0.215
'[09:35:08.508]',-0.205
'[09:35:08.516]',-0.225
'[09:35:08.523]',-0.185
'[09:35:08.531]',-0.135
'[09:35:08.539]',-0.095
'[09:35:08.547]',-0.095
'[09:35:08.555]',-0.095
'[09:35:08.563]',-0.125
'[09:35:08.570]',-0.105
'[09:35:08.578]',-0.045
'[09:35:08.586]',-0.075
'[09:35:08.594]',-0.075
'[09:35:08.602]',-0.135
'[09:35:08.609]',-0.205
'[09:35:08.617]',-0.265
'[09:35:08.625]',-0.305
'[09:35:08.633]',-0.325
'[09:35:08.641]',-0.345
'[09:35:08.648]',-0.325
'[09:35:08.656]',-0.345
'[09:35:08.664]',-0.325
'[09:35:08.672]',-0.315
'[09:35:08.680]',-0.275
'[09:35:08.688]',-0.365
'[09:35:08.695]',-0.495
'[09:35:08.703]',0.085
'[09:35:08.711]',1165
'[09:35:08.719]',1995
'[09:35:08.727]',1425
'[09:35:08.734]',-0.335
'[09:35:08.742]',-0.835
'[09:35:08.750]',-0.635
'[09:35:08.758]',-0.425
'[09:35:08.766]',-0.355
'[09:35:08.773]',-0.355
'[09:35:08.781]',-0.355
'[09:35:08.789]',-0.315
'[09:35:08.797]',-0.275
'[09:35:08.805]',-0.315
'[09:35:08.813]',-0.305
'[09:35:08.820]',-0.295
'[09:35:08.828]',-0.295
'[09:35:08.836]',-0.255
'[09:35:08.844]',-0.255
'[09:35:08.852]',-0.245
'[09:35:08.859]',-0.165
'[09:35:08.867]',-0.195
'[09:35:08.875]',-0.185
'[09:35:08.883]',-0.155
'[09:35:08.891]',-0.135
'[09:35:08.898]',-0.085
'[09:35:08.906]',-0.045
'[09:35:08.914]',0.005
'[09:35:08.922]',0.065
'[09:35:08.930]',0.115
'[09:35:08.938]',0.165
'[09:35:08.945]',0.195
'[09:35:08.953]',0.215
'[09:35:08.961]',0.185
'[09:35:08.969]',0.155
'[09:35:08.977]',0.085
'[09:35:08.984]',0.005
'[09:35:08.992]',-0.065
'[09:35:09.000]',-0.095
'[09:35:09.008]',-0.175
'[09:35:09.016]',-0.175
'[09:35:09.023]',-0.225
'[09:35:09.031]',-0.225
'[09:35:09.039]',-0.255
'[09:35:09.047]',-0.255
'[09:35:09.055]',-0.265
'[09:35:09.063]',-0.235
'[09:35:09.070]',-0.215
'[09:35:09.078]',-0.225
'[09:35:09.086]',-0.235
'[09:35:09.094]',-0.175
'[09:35:09.102]',-0.155
'[09:35:09.109]',-0.125
'[09:35:09.117]',-0.165
'[09:35:09.125]',-0.125
'[09:35:09.133]',-0.175
'[09:35:09.141]',-0.155
'[09:35:09.148]',-0.165
'[09:35:09.156]',-0.185
'[09:35:09.164]',-0.105
'[09:35:09.172]',-0.095
'[09:35:09.180]',-0.105
'[09:35:09.188]',-0.165
'[09:35:09.195]',-0.165
'[09:35:09.203]',-0.185
'[09:35:09.211]',-0.205
'[09:35:09.219]',-0.195
'[09:35:09.227]',-0.225
'[09:35:09.234]',-0.205
'[09:35:09.242]',-0.205
'[09:35:09.250]',-0.235
'[09:35:09.258]',-0.145
'[09:35:09.266]',-0.115
'[09:35:09.273]',-0.155
'[09:35:09.281]',-0.155
'[09:35:09.289]',-0.175
'[09:35:09.297]',-0.145
'[09:35:09.305]',-0.105
'[09:35:09.313]',-0.115
'[09:35:09.320]',-0.105
'[09:35:09.328]',-0.205
'[09:35:09.336]',-0.275
'[09:35:09.344]',-0.295
'[09:35:09.352]',-0.365
'[09:35:09.359]',-0.405
'[09:35:09.367]',-0.405
'[09:35:09.375]',-0.445
'[09:35:09.383]',-0.445
'[09:35:09.391]',-0.445
'[09:35:09.398]',-0.445
'[09:35:09.406]',-0.395
'[09:35:09.414]',-0.435
'[09:35:09.422]',-0.665
'[09:35:09.430]',-0.105
'[09:35:09.438]',0.985
'[09:35:09.445]',1915
'[09:35:09.453]',1565
'[09:35:09.461]',-0.345
'[09:35:09.469]',-0.865
'[09:35:09.477]',-0.885
'[09:35:09.484]',-0.695
'[09:35:09.492]',-0.525
'[09:35:09.500]',-0.515
'[09:35:09.508]',-0.515
'[09:35:09.516]',-0.485
'[09:35:09.523]',-0.485
'[09:35:09.531]',-0.515
'[09:35:09.539]',-0.445
'[09:35:09.547]',-0.455
'[09:35:09.555]',-0.425
'[09:35:09.563]',-0.395
'[09:35:09.570]',-0.415
'[09:35:09.578]',-0.425
'[09:35:09.586]',-0.395
'[09:35:09.594]',-0.375
'[09:35:09.602]',-0.365
'[09:35:09.609]',-0.345
'[09:35:09.617]',-0.305
'[09:35:09.625]',-0.245
'[09:35:09.633]',-0.215
'[09:35:09.641]',-0.145
'[09:35:09.648]',-0.115
'[09:35:09.656]',-0.075
'[09:35:09.664]',-0.035
'[09:35:09.672]',-0.035
'[09:35:09.680]',-0.025
'[09:35:09.688]',-0.035
'[09:35:09.695]',-0.035
'[09:35:09.703]',-0.045
'[09:35:09.711]',-0.075
'[09:35:09.719]',-0.135
'[09:35:09.727]',-0.195
'[09:35:09.734]',-0.215
'[09:35:09.742]',-0.285
'[09:35:09.750]',-0.285
'[09:35:09.758]',-0.295
'[09:35:09.766]',-0.325
'[09:35:09.773]',-0.275
'[09:35:09.781]',-0.255
'[09:35:09.789]',-0.245
'[09:35:09.797]',-0.225
'[09:35:09.805]',-0.185
'[09:35:09.813]',-0.165
'[09:35:09.820]',-0.165
'[09:35:09.828]',-0.175
'[09:35:09.836]',-0.175
'[09:35:09.844]',-0.125
'[09:35:09.852]',-0.115
'[09:35:09.859]',-0.095
'[09:35:09.867]',-0.095
'[09:35:09.875]',-0.095
'[09:35:09.883]',-0.105
'[09:35:09.891]',-0.105
'[09:35:09.898]',-0.105
'[09:35:09.906]',-0.075
'[09:35:09.914]',-0.095
'[09:35:09.922]',-0.085
'[09:35:09.930]',-0.105
'[09:35:09.938]',-0.135
'[09:35:09.945]',-0.105
'[09:35:09.953]',-0.155
'[09:35:09.961]',-0.085
'[09:35:09.969]',-0.015
'[09:35:09.977]',0.015
'[09:35:09.984]',0.025
'[09:35:09.992]',-0.005
'[09:35:10.000]',0.005
'[09:35:10.008]',0.065
'[09:35:10.016]',0.055
'[09:35:10.023]',0.055
'[09:35:10.031]',-0.015
'[09:35:10.039]',-0.105
'[09:35:10.047]',-0.155
'[09:35:10.055]',-0.175
'[09:35:10.063]',-0.205
'[09:35:10.070]',-0.235
'[09:35:10.078]',-0.225
'[09:35:10.086]',-0.225
'[09:35:10.094]',-0.185
'[09:35:10.102]',-0.205
'[09:35:10.109]',-0.195
'[09:35:10.117]',-0.185
'[09:35:10.125]',-0.405
'[09:35:10.133]',0.065
'[09:35:10.141]',1285
'[09:35:10.148]',2155
'[09:35:10.156]',2145
'[09:35:10.164]',0.285
'[09:35:10.172]',-0.685
'[09:35:10.180]',-0.535
'[09:35:10.188]',-0.255
'[09:35:10.195]',-0.205
'[09:35:10.203]',-0.185
'[09:35:10.211]',-0.205
'[09:35:10.219]',-0.195
'[09:35:10.227]',-0.155
'[09:35:10.234]',-0.155
'[09:35:10.242]',-0.165
'[09:35:10.250]',-0.135
'[09:35:10.258]',-0.145
'[09:35:10.266]',-0.145
'[09:35:10.273]',-0.135
'[09:35:10.281]',-0.115
'[09:35:10.289]',-0.095
'[09:35:10.297]',-0.065
'[09:35:10.305]',-0.055
'[09:35:10.313]',-0.045
'[09:35:10.320]',-0.025
'[09:35:10.328]',-0.045
'[09:35:10.336]',-0.095
'[09:35:10.344]',0.025
'[09:35:10.352]',0.095
'[09:35:10.359]',0.105
'[09:35:10.367]',0.175
'[09:35:10.375]',0.205
'[09:35:10.383]',0.185
'[09:35:10.391]',0.175
'[09:35:10.398]',0.145
'[09:35:10.406]',0.105
'[09:35:10.414]',0.045
'[09:35:10.422]',-0.015
'[09:35:10.430]',-0.055
'[09:35:10.438]',-0.095
'[09:35:10.445]',-0.165
'[09:35:10.453]',-0.175
'[09:35:10.461]',-0.165
'[09:35:10.469]',-0.185
'[09:35:10.477]',-0.195
'[09:35:10.484]',-0.185
'[09:35:10.492]',-0.175
'[09:35:10.500]',-0.155
'[09:35:10.508]',-0.135
'[09:35:10.516]',-0.145
'[09:35:10.523]',-0.135
'[09:35:10.531]',-0.115
'[09:35:10.539]',-0.115
'[09:35:10.547]',-0.115
'[09:35:10.555]',-0.085
'[09:35:10.563]',-0.095
'[09:35:10.570]',-0.085
'[09:35:10.578]',-0.075
'[09:35:10.586]',-0.075
'[09:35:10.594]',-0.065
'[09:35:10.602]',-0.055
'[09:35:10.609]',-0.075
'[09:35:10.617]',-0.045
'[09:35:10.625]',-0.025
'[09:35:10.633]',-0.045
'[09:35:10.641]',-0.035
'[09:35:10.648]',-0.035
'[09:35:10.656]',-0.025
'[09:35:10.664]',-0.035
'[09:35:10.672]',-0.035
'[09:35:10.680]',0.045
'[09:35:10.688]',0.095
'[09:35:10.695]',0.095
'[09:35:10.703]',0.125
'[09:35:10.711]',0.075
'[09:35:10.719]',0.105
'[09:35:10.727]',0.165
'[09:35:10.734]',0.145
'[09:35:10.742]',0.165
'[09:35:10.750]',0.095
'[09:35:10.758]',0.025
'[09:35:10.766]',-0.015
'[09:35:10.773]',-0.065
'[09:35:10.781]',-0.115
'[09:35:10.789]',-0.105
'[09:35:10.797]',-0.085
'[09:35:10.805]',-0.085
'[09:35:10.813]',-0.095
'[09:35:10.820]',-0.085
'[09:35:10.828]',-0.055
'[09:35:10.836]',-0.095
'[09:35:10.844]',-0.315
'[09:35:10.852]',0.085
'[09:35:10.859]',1145
'[09:35:10.867]',2035
'[09:35:10.875]',2145
'[09:35:10.883]',0.445
'[09:35:10.891]',-0.575
'[09:35:10.898]',-0.495
'[09:35:10.906]',-0.215
'[09:35:10.914]',-0.135
'[09:35:10.922]',-0.115
'[09:35:10.930]',-0.115
'[09:35:10.938]',-0.105
'[09:35:10.945]',-0.095
'[09:35:10.953]',-0.065
'[09:35:10.961]',-0.055
'[09:35:10.969]',-0.055
'[09:35:10.977]',-0.025
'[09:35:10.984]',-0.045
'[09:35:10.992]',-0.005
'[09:35:11.000]',-0.025
'[09:35:11.008]',-0.015
'[09:35:11.016]',0.015
'[09:35:11.023]',0.025
'[09:35:11.031]',0.035
'[09:35:11.039]',0.055
'[09:35:11.047]',0.085
'[09:35:11.055]',0.125
'[09:35:11.063]',0.165
'[09:35:11.070]',0.195
'[09:35:11.078]',0.235
'[09:35:11.086]',0.285
'[09:35:11.094]',0.305
'[09:35:11.102]',0.305
'[09:35:11.109]',0.315
'[09:35:11.117]',0.305
'[09:35:11.125]',0.285
'[09:35:11.133]',0.245
'[09:35:11.141]',0.185
'[09:35:11.148]',0.105
'[09:35:11.156]',0.085
'[09:35:11.164]',0.035
'[09:35:11.172]',-0.005
'[09:35:11.180]',-0.005
'[09:35:11.188]',-0.015
'[09:35:11.195]',-0.005
'[09:35:11.203]',-0.015
'[09:35:11.211]',-0.005
'[09:35:11.219]',-0.015
'[09:35:11.227]',-0.005
'[09:35:11.234]',-0.025
'[09:35:11.242]',-0.005
'[09:35:11.250]',0.025
