'Time','ECG1'
'[16:02:40.680]',0.25
'[16:02:40.684]',0.245
'[16:02:40.688]',0.215
'[16:02:40.692]',0.19
'[16:02:40.696]',0.165
'[16:02:40.700]',0.145
'[16:02:40.704]',0.13
'[16:02:40.708]',0.115
'[16:02:40.712]',0.09
'[16:02:40.716]',0.07
'[16:02:40.720]',0.045
'[16:02:40.724]',0.05
'[16:02:40.728]',0.055
'[16:02:40.732]',0.035
'[16:02:40.736]',0.05
'[16:02:40.740]',0.04
'[16:02:40.744]',0.02
'[16:02:40.748]',0.035
'[16:02:40.752]',0.035
'[16:02:40.756]',0.025
'[16:02:40.760]',0.045
'[16:02:40.764]',0.03
'[16:02:40.768]',0.025
'[16:02:40.772]',0.035
'[16:02:40.776]',0.01
'[16:02:40.780]',0.035
'[16:02:40.784]',0.03
'[16:02:40.788]',0.05
'[16:02:40.792]',0.03
'[16:02:40.796]',0.045
'[16:02:40.800]',0.035
'[16:02:40.804]',0.06
'[16:02:40.808]',0.055
'[16:02:40.812]',0.04
'[16:02:40.816]',0.065
'[16:02:40.820]',0.055
'[16:02:40.824]',0.055
'[16:02:40.828]',0.06
'[16:02:40.832]',0.045
'[16:02:40.836]',0.045
'[16:02:40.840]',0.055
'[16:02:40.844]',0.05
'[16:02:40.848]',0.04
'[16:02:40.852]',0.07
'[16:02:40.856]',0.065
'[16:02:40.860]',0.055
'[16:02:40.864]',0.045
'[16:02:40.868]',0.04
'[16:02:40.872]',0.055
'[16:02:40.876]',0.055
'[16:02:40.880]',0.04
'[16:02:40.884]',0.045
'[16:02:40.888]',0.05
'[16:02:40.892]',0.035
'[16:02:40.896]',0.03
'[16:02:40.900]',0.03
'[16:02:40.904]',0.04
'[16:02:40.908]',0.04
'[16:02:40.912]',0.035
'[16:02:40.916]',0.04
'[16:02:40.920]',0.035
'[16:02:40.924]',0.045
'[16:02:40.928]',0.035
'[16:02:40.932]',0.04
'[16:02:40.936]',0.025
'[16:02:40.940]',0.035
'[16:02:40.944]',0.02
'[16:02:40.948]',0.035
'[16:02:40.952]',0.04
'[16:02:40.956]',0.04
'[16:02:40.960]',0.04
'[16:02:40.964]',0.06
'[16:02:40.968]',0.05
'[16:02:40.972]',0.045
'[16:02:40.976]',0.035
'[16:02:40.980]',0.045
'[16:02:40.984]',0.035
'[16:02:40.988]',0.05
'[16:02:40.992]',0.065
'[16:02:40.996]',0.05
'[16:02:41.000]',0.045
'[16:02:41.004]',0.05
'[16:02:41.008]',0.04
'[16:02:41.012]',0.015
'[16:02:41.016]',0.035
'[16:02:41.020]',0.035
'[16:02:41.024]',0.01
'[16:02:41.028]',0.015
'[16:02:41.032]',0.025
'[16:02:41.036]',0.015
'[16:02:41.040]',0.005
'[16:02:41.044]',0.025
'[16:02:41.048]',0.015
'[16:02:41.052]',0.005
'[16:02:41.056]',0.02
'[16:02:41.060]',0.015
'[16:02:41.064]',0.005
'[16:02:41.068]',0.025
'[16:02:41.072]',0.02
'[16:02:41.076]',0.01
'[16:02:41.080]',0
'[16:02:41.084]',0.02
'[16:02:41.088]',0.025
'[16:02:41.092]',0.025
'[16:02:41.096]',0.035
'[16:02:41.100]',0.04
'[16:02:41.104]',0.03
'[16:02:41.108]',0.015
'[16:02:41.112]',0.035
'[16:02:41.116]',0.03
'[16:02:41.120]',0.02
'[16:02:41.124]',0.01
'[16:02:41.128]',0.02
'[16:02:41.132]',0.03
'[16:02:41.136]',0.03
'[16:02:41.140]',0.04
'[16:02:41.144]',0.06
'[16:02:41.148]',0.09
'[16:02:41.152]',0.155
'[16:02:41.156]',0.265
'[16:02:41.160]',0.365
'[16:02:41.164]',0.42
'[16:02:41.168]',0.355
'[16:02:41.172]',0.155
'[16:02:41.176]',-0.16
'[16:02:41.180]',-0.52
'[16:02:41.184]',-0.845
'[16:02:41.188]',-1
'[16:02:41.192]',-0.92
'[16:02:41.196]',-0.73
'[16:02:41.200]',-0.535
'[16:02:41.204]',-0.325
'[16:02:41.208]',-0.15
'[16:02:41.212]',-0.065
'[16:02:41.216]',-0.025
'[16:02:41.220]',0
'[16:02:41.224]',0.045
'[16:02:41.228]',0.045
'[16:02:41.232]',0.09
'[16:02:41.236]',0.105
'[16:02:41.240]',0.125
'[16:02:41.244]',0.125
'[16:02:41.248]',0.115
'[16:02:41.252]',0.125
'[16:02:41.256]',0.13
'[16:02:41.260]',0.135
'[16:02:41.264]',0.14
'[16:02:41.268]',0.135
'[16:02:41.272]',0.12
'[16:02:41.276]',0.145
'[16:02:41.280]',0.155
'[16:02:41.284]',0.145
'[16:02:41.288]',0.145
'[16:02:41.292]',0.145
'[16:02:41.296]',0.17
'[16:02:41.300]',0.18
'[16:02:41.304]',0.18
'[16:02:41.308]',0.195
'[16:02:41.312]',0.195
'[16:02:41.316]',0.185
'[16:02:41.320]',0.23
'[16:02:41.324]',0.235
'[16:02:41.328]',0.25
'[16:02:41.332]',0.265
'[16:02:41.336]',0.25
'[16:02:41.340]',0.255
'[16:02:41.344]',0.265
'[16:02:41.348]',0.275
'[16:02:41.352]',0.28
'[16:02:41.356]',0.3
'[16:02:41.360]',0.31
'[16:02:41.364]',0.325
'[16:02:41.368]',0.33
'[16:02:41.372]',0.32
'[16:02:41.376]',0.335
'[16:02:41.380]',0.335
'[16:02:41.384]',0.335
'[16:02:41.388]',0.33
'[16:02:41.392]',0.315
'[16:02:41.396]',0.325
'[16:02:41.400]',0.34
'[16:02:41.404]',0.325
'[16:02:41.408]',0.29
'[16:02:41.412]',0.29
'[16:02:41.416]',0.285
'[16:02:41.420]',0.24
'[16:02:41.424]',0.245
'[16:02:41.428]',0.22
'[16:02:41.432]',0.175
'[16:02:41.436]',0.16
'[16:02:41.440]',0.155
'[16:02:41.444]',0.125
'[16:02:41.448]',0.11
'[16:02:41.452]',0.105
'[16:02:41.456]',0.085
'[16:02:41.460]',0.075
'[16:02:41.464]',0.065
'[16:02:41.468]',0.09
'[16:02:41.472]',0.07
'[16:02:41.476]',0.085
'[16:02:41.480]',0.06
'[16:02:41.484]',0.06
'[16:02:41.488]',0.04
'[16:02:41.492]',0.05
'[16:02:41.496]',0.055
'[16:02:41.500]',0.045
'[16:02:41.504]',0.055
'[16:02:41.508]',0.065
'[16:02:41.512]',0.045
'[16:02:41.516]',0.05
'[16:02:41.520]',0.07
'[16:02:41.524]',0.075
'[16:02:41.528]',0.065
'[16:02:41.532]',0.065
'[16:02:41.536]',0.075
'[16:02:41.540]',0.055
'[16:02:41.544]',0.065
'[16:02:41.548]',0.07
'[16:02:41.552]',0.08
'[16:02:41.556]',0.06
'[16:02:41.560]',0.08
'[16:02:41.564]',0.08
'[16:02:41.568]',0.06
'[16:02:41.572]',0.065
'[16:02:41.576]',0.085
'[16:02:41.580]',0.06
'[16:02:41.584]',0.07
'[16:02:41.588]',0.065
'[16:02:41.592]',0.075
'[16:02:41.596]',0.075
'[16:02:41.600]',0.085
'[16:02:41.604]',0.065
'[16:02:41.608]',0.065
'[16:02:41.612]',0.045
'[16:02:41.616]',0.06
'[16:02:41.620]',0.065
'[16:02:41.624]',0.04
'[16:02:41.628]',0.055
'[16:02:41.632]',0.045
'[16:02:41.636]',0.05
'[16:02:41.640]',0.035
'[16:02:41.644]',0.04
'[16:02:41.648]',0.045
'[16:02:41.652]',0.025
'[16:02:41.656]',0.04
'[16:02:41.660]',0.025
'[16:02:41.664]',0.035
'[16:02:41.668]',0.045
'[16:02:41.672]',0.045
'[16:02:41.676]',0.02
'[16:02:41.680]',0.015
'[16:02:41.684]',0.025
'[16:02:41.688]',0.02
'[16:02:41.692]',0.03
'[16:02:41.696]',0.055
'[16:02:41.700]',0.03
'[16:02:41.704]',0.025
'[16:02:41.708]',0.04
'[16:02:41.712]',0.04
'[16:02:41.716]',0.06
'[16:02:41.720]',0.05
'[16:02:41.724]',0.065
'[16:02:41.728]',0.065
'[16:02:41.732]',0.055
'[16:02:41.736]',0.05
'[16:02:41.740]',0.045
'[16:02:41.744]',0.025
'[16:02:41.748]',0.025
'[16:02:41.752]',0.045
'[16:02:41.756]',0.04
'[16:02:41.760]',0.04
'[16:02:41.764]',0.025
'[16:02:41.768]',0.03
'[16:02:41.772]',0.01
'[16:02:41.776]',0.015
'[16:02:41.780]',0.02
'[16:02:41.784]',0.015
'[16:02:41.788]',0.015
'[16:02:41.792]',0.025
'[16:02:41.796]',0.005
'[16:02:41.800]',0.005
'[16:02:41.804]',0.015
'[16:02:41.808]',0.03
'[16:02:41.812]',0.03
'[16:02:41.816]',0.025
'[16:02:41.820]',0.045
'[16:02:41.824]',0.03
'[16:02:41.828]',0.02
'[16:02:41.832]',0.01
'[16:02:41.836]',0.015
'[16:02:41.840]',0.025
'[16:02:41.844]',0
'[16:02:41.848]',0.025
'[16:02:41.852]',0.005
'[16:02:41.856]',0.025
'[16:02:41.860]',0.005
'[16:02:41.864]',0.02
'[16:02:41.868]',0.015
'[16:02:41.872]',0.02
'[16:02:41.876]',0.01
'[16:02:41.880]',0.035
'[16:02:41.884]',0.07
'[16:02:41.888]',0.125
'[16:02:41.892]',0.235
'[16:02:41.896]',0.37
'[16:02:41.900]',0.41
'[16:02:41.904]',0.415
'[16:02:41.908]',0.245
'[16:02:41.912]',-0.06
'[16:02:41.916]',-0.415
'[16:02:41.920]',-0.76
'[16:02:41.924]',-0.985
'[16:02:41.928]',-0.945
'[16:02:41.932]',-0.785
'[16:02:41.936]',-0.54
'[16:02:41.940]',-0.34
'[16:02:41.944]',-0.14
'[16:02:41.948]',-0.07
'[16:02:41.952]',-0.04
'[16:02:41.956]',0
'[16:02:41.960]',0.025
'[16:02:41.964]',0.025
'[16:02:41.968]',0.065
'[16:02:41.972]',0.085
'[16:02:41.976]',0.105
'[16:02:41.980]',0.095
'[16:02:41.984]',0.095
'[16:02:41.988]',0.085
'[16:02:41.992]',0.1
'[16:02:41.996]',0.1
'[16:02:42.000]',0.115
'[16:02:42.004]',0.1
'[16:02:42.008]',0.12
'[16:02:42.012]',0.125
'[16:02:42.016]',0.115
'[16:02:42.020]',0.105
'[16:02:42.024]',0.115
'[16:02:42.028]',0.145
'[16:02:42.032]',0.13
'[16:02:42.036]',0.155
'[16:02:42.040]',0.15
'[16:02:42.044]',0.16
'[16:02:42.048]',0.16
'[16:02:42.052]',0.16
'[16:02:42.056]',0.16
'[16:02:42.060]',0.18
'[16:02:42.064]',0.2
'[16:02:42.068]',0.21
'[16:02:42.072]',0.225
'[16:02:42.076]',0.245
'[16:02:42.080]',0.235
'[16:02:42.084]',0.255
'[16:02:42.088]',0.28
'[16:02:42.092]',0.29
'[16:02:42.096]',0.285
'[16:02:42.100]',0.295
'[16:02:42.104]',0.305
'[16:02:42.108]',0.305
'[16:02:42.112]',0.31
'[16:02:42.116]',0.315
'[16:02:42.120]',0.315
'[16:02:42.124]',0.31
'[16:02:42.128]',0.29
'[16:02:42.132]',0.295
'[16:02:42.136]',0.275
'[16:02:42.140]',0.285
'[16:02:42.144]',0.27
'[16:02:42.148]',0.27
'[16:02:42.152]',0.235
'[16:02:42.156]',0.235
'[16:02:42.160]',0.215
'[16:02:42.164]',0.205
'[16:02:42.168]',0.18
'[16:02:42.172]',0.14
'[16:02:42.176]',0.11
'[16:02:42.180]',0.1
'[16:02:42.184]',0.095
'[16:02:42.188]',0.095
'[16:02:42.192]',0.06
'[16:02:42.196]',0.05
'[16:02:42.200]',0.045
'[16:02:42.204]',0.04
'[16:02:42.208]',0.035
'[16:02:42.212]',0.045
'[16:02:42.216]',0.04
'[16:02:42.220]',0.02
'[16:02:42.224]',0.035
'[16:02:42.228]',0.045
'[16:02:42.232]',0.025
'[16:02:42.236]',0.04
'[16:02:42.240]',0.045
'[16:02:42.244]',0.03
'[16:02:42.248]',0.05
'[16:02:42.252]',0.045
'[16:02:42.256]',0.035
'[16:02:42.260]',0.04
'[16:02:42.264]',0.055
'[16:02:42.268]',0.05
'[16:02:42.272]',0.035
'[16:02:42.276]',0.04
'[16:02:42.280]',0.035
'[16:02:42.284]',0.045
'[16:02:42.288]',0.045
'[16:02:42.292]',0.025
'[16:02:42.296]',0.045
'[16:02:42.300]',0.03
'[16:02:42.304]',0.025
'[16:02:42.308]',0.03
'[16:02:42.312]',0.04
'[16:02:42.316]',0.045
'[16:02:42.320]',0.05
'[16:02:42.324]',0.045
'[16:02:42.328]',0.035
'[16:02:42.332]',0.03
'[16:02:42.336]',0.03
'[16:02:42.340]',0.02
'[16:02:42.344]',0.005
'[16:02:42.348]',0.015
'[16:02:42.352]',0.035
'[16:02:42.356]',0.01
'[16:02:42.360]',0.025
'[16:02:42.364]',0.03
'[16:02:42.368]',0.02
'[16:02:42.372]',0.02
'[16:02:42.376]',0.025
'[16:02:42.380]',0.025
'[16:02:42.384]',0.025
'[16:02:42.388]',0.02
'[16:02:42.392]',0.035
'[16:02:42.396]',0.03
'[16:02:42.400]',0.02
'[16:02:42.404]',0.01
'[16:02:42.408]',0.025
'[16:02:42.412]',0.01
'[16:02:42.416]',0.015
'[16:02:42.420]',0.02
'[16:02:42.424]',0.025
'[16:02:42.428]',0.015
'[16:02:42.432]',0.02
'[16:02:42.436]',0.015
'[16:02:42.440]',0.015
'[16:02:42.444]',0.03
'[16:02:42.448]',0.025
'[16:02:42.452]',0
'[16:02:42.456]',0.02
'[16:02:42.460]',0.04
'[16:02:42.464]',0.04
'[16:02:42.468]',0.045
'[16:02:42.472]',0.055
'[16:02:42.476]',0.05
'[16:02:42.480]',0.04
'[16:02:42.484]',0.025
'[16:02:42.488]',0.03
'[16:02:42.492]',0
'[16:02:42.496]',0.005
'[16:02:42.500]',0.01
'[16:02:42.504]',0
'[16:02:42.508]',-0.005
'[16:02:42.512]',0.005
'[16:02:42.516]',0.01
'[16:02:42.520]',-0.01
'[16:02:42.524]',-0.01
'[16:02:42.528]',0.01
'[16:02:42.532]',-0.005
'[16:02:42.536]',0
'[16:02:42.540]',0.005
'[16:02:42.544]',0.015
'[16:02:42.548]',-0.005
'[16:02:42.552]',0
'[16:02:42.556]',0.005
'[16:02:42.560]',0
'[16:02:42.564]',0
'[16:02:42.568]',0.01
'[16:02:42.572]',-0.015
'[16:02:42.576]',-0.015
'[16:02:42.580]',0
'[16:02:42.584]',-0.015
'[16:02:42.588]',-0.01
'[16:02:42.592]',-0.005
'[16:02:42.596]',-0.005
'[16:02:42.600]',-0.025
'[16:02:42.604]',-0.01
'[16:02:42.608]',-0.02
'[16:02:42.612]',0
'[16:02:42.616]',0
'[16:02:42.620]',0
'[16:02:42.624]',0.02
'[16:02:42.628]',0.025
'[16:02:42.632]',0.1
'[16:02:42.636]',0.205
'[16:02:42.640]',0.315
'[16:02:42.644]',0.355
'[16:02:42.648]',0.355
'[16:02:42.652]',0.255
'[16:02:42.656]',-0.01
'[16:02:42.660]',-0.34
'[16:02:42.664]',-0.68
'[16:02:42.668]',-0.9
'[16:02:42.672]',-0.91
'[16:02:42.676]',-0.735
'[16:02:42.680]',-0.545
'[16:02:42.684]',-0.32
'[16:02:42.688]',-0.18
'[16:02:42.692]',-0.085
'[16:02:42.696]',-0.055
'[16:02:42.700]',-0.045
'[16:02:42.704]',-0.03
'[16:02:42.708]',-0.01
'[16:02:42.712]',0.005
'[16:02:42.716]',0.01
'[16:02:42.720]',0.025
'[16:02:42.724]',0.035
'[16:02:42.728]',0.04
'[16:02:42.732]',0.04
'[16:02:42.736]',0.06
'[16:02:42.740]',0.055
'[16:02:42.744]',0.055
'[16:02:42.748]',0.065
'[16:02:42.752]',0.06
'[16:02:42.756]',0.06
'[16:02:42.760]',0.055
'[16:02:42.764]',0.065
'[16:02:42.768]',0.07
'[16:02:42.772]',0.095
'[16:02:42.776]',0.085
'[16:02:42.780]',0.09
'[16:02:42.784]',0.105
'[16:02:42.788]',0.09
'[16:02:42.792]',0.105
'[16:02:42.796]',0.115
'[16:02:42.800]',0.13
'[16:02:42.804]',0.14
'[16:02:42.808]',0.155
'[16:02:42.812]',0.185
'[16:02:42.816]',0.185
'[16:02:42.820]',0.195
'[16:02:42.824]',0.19
'[16:02:42.828]',0.22
'[16:02:42.832]',0.205
'[16:02:42.836]',0.23
'[16:02:42.840]',0.225
'[16:02:42.844]',0.24
'[16:02:42.848]',0.24
'[16:02:42.852]',0.24
'[16:02:42.856]',0.23
'[16:02:42.860]',0.23
'[16:02:42.864]',0.24
'[16:02:42.868]',0.26
'[16:02:42.872]',0.25
'[16:02:42.876]',0.25
'[16:02:42.880]',0.235
'[16:02:42.884]',0.235
'[16:02:42.888]',0.215
'[16:02:42.892]',0.195
'[16:02:42.896]',0.18
'[16:02:42.900]',0.18
'[16:02:42.904]',0.16
'[16:02:42.908]',0.15
'[16:02:42.912]',0.12
'[16:02:42.916]',0.1
'[16:02:42.920]',0.09
'[16:02:42.924]',0.07
'[16:02:42.928]',0.04
'[16:02:42.932]',0.03
'[16:02:42.936]',0.035
'[16:02:42.940]',0.02
'[16:02:42.944]',0.02
'[16:02:42.948]',0.01
'[16:02:42.952]',0.005
'[16:02:42.956]',0.015
'[16:02:42.960]',0.015
'[16:02:42.964]',0.015
'[16:02:42.968]',0.025
'[16:02:42.972]',0.01
'[16:02:42.976]',0
'[16:02:42.980]',0.005
'[16:02:42.984]',0.005
'[16:02:42.988]',0.015
'[16:02:42.992]',0.005
'[16:02:42.996]',0
'[16:02:43.000]',0.01
'[16:02:43.004]',0.015
'[16:02:43.008]',0.005
'[16:02:43.012]',0.015
'[16:02:43.016]',0.02
'[16:02:43.020]',0.01
'[16:02:43.024]',0.025
'[16:02:43.028]',0.045
'[16:02:43.032]',0.035
'[16:02:43.036]',0.03
'[16:02:43.040]',0.015
'[16:02:43.044]',0.015
'[16:02:43.048]',0.025
'[16:02:43.052]',0.035
'[16:02:43.056]',0.015
'[16:02:43.060]',0.015
'[16:02:43.064]',0.025
'[16:02:43.068]',0.035
'[16:02:43.072]',0.035
'[16:02:43.076]',0.03
'[16:02:43.080]',0.025
'[16:02:43.084]',0.03
'[16:02:43.088]',0.04
'[16:02:43.092]',0.015
'[16:02:43.096]',0.03
'[16:02:43.100]',0.04
'[16:02:43.104]',0.035
'[16:02:43.108]',0.02
'[16:02:43.112]',0.025
'[16:02:43.116]',0.01
'[16:02:43.120]',0.02
'[16:02:43.124]',0.015
'[16:02:43.128]',0.045
'[16:02:43.132]',0.035
'[16:02:43.136]',0.02
'[16:02:43.140]',0.025
'[16:02:43.144]',0.02
'[16:02:43.148]',0.015
'[16:02:43.152]',0.015
'[16:02:43.156]',0.015
'[16:02:43.160]',0.005
'[16:02:43.164]',0.03
'[16:02:43.168]',0.005
'[16:02:43.172]',0.02
'[16:02:43.176]',0.03
'[16:02:43.180]',0.02
'[16:02:43.184]',0.03
'[16:02:43.188]',0.04
'[16:02:43.192]',0.055
'[16:02:43.196]',0.04
'[16:02:43.200]',0.05
'[16:02:43.204]',0.055
'[16:02:43.208]',0.03
'[16:02:43.212]',0.045
'[16:02:43.216]',0.06
'[16:02:43.220]',0.07
'[16:02:43.224]',0.055
'[16:02:43.228]',0.04
'[16:02:43.232]',0.035
'[16:02:43.236]',0.05
'[16:02:43.240]',0.04
'[16:02:43.244]',0.04
'[16:02:43.248]',0.035
'[16:02:43.252]',0.025
'[16:02:43.256]',0.025
'[16:02:43.260]',0.035
'[16:02:43.264]',0.02
'[16:02:43.268]',0.015
'[16:02:43.272]',0.01
'[16:02:43.276]',0.03
'[16:02:43.280]',0.02
'[16:02:43.284]',0.015
'[16:02:43.288]',0.02
'[16:02:43.292]',0.01
'[16:02:43.296]',0
'[16:02:43.300]',0.015
'[16:02:43.304]',0.02
'[16:02:43.308]',0.005
'[16:02:43.312]',0.02
'[16:02:43.316]',0.005
'[16:02:43.320]',0.01
'[16:02:43.324]',0.02
'[16:02:43.328]',0.015
'[16:02:43.332]',0.02
'[16:02:43.336]',0.015
'[16:02:43.340]',0.03
'[16:02:43.344]',0.03
'[16:02:43.348]',0.02
'[16:02:43.352]',0.02
'[16:02:43.356]',0.02
'[16:02:43.360]',0.015
'[16:02:43.364]',0.02
'[16:02:43.368]',0
'[16:02:43.372]',0.03
'[16:02:43.376]',0.095
'[16:02:43.380]',0.205
'[16:02:43.384]',0.285
'[16:02:43.388]',0.355
'[16:02:43.392]',0.345
'[16:02:43.396]',0.2
'[16:02:43.400]',-0.065
'[16:02:43.404]',-0.4
'[16:02:43.408]',-0.735
'[16:02:43.412]',-0.93
'[16:02:43.416]',-0.93
'[16:02:43.420]',-0.79
'[16:02:43.424]',-0.605
'[16:02:43.428]',-0.44
'[16:02:43.432]',-0.245
'[16:02:43.436]',-0.105
'[16:02:43.440]',-0.05
'[16:02:43.444]',-0.035
'[16:02:43.448]',-0.02
'[16:02:43.452]',0.02
'[16:02:43.456]',0.035
'[16:02:43.460]',0.06
'[16:02:43.464]',0.075
'[16:02:43.468]',0.09
'[16:02:43.472]',0.075
'[16:02:43.476]',0.105
'[16:02:43.480]',0.1
'[16:02:43.484]',0.09
'[16:02:43.488]',0.1
'[16:02:43.492]',0.11
'[16:02:43.496]',0.09
'[16:02:43.500]',0.105
'[16:02:43.504]',0.09
'[16:02:43.508]',0.115
'[16:02:43.512]',0.105
'[16:02:43.516]',0.12
'[16:02:43.520]',0.125
'[16:02:43.524]',0.13
'[16:02:43.528]',0.135
'[16:02:43.532]',0.155
'[16:02:43.536]',0.15
'[16:02:43.540]',0.155
'[16:02:43.544]',0.18
'[16:02:43.548]',0.195
'[16:02:43.552]',0.19
'[16:02:43.556]',0.215
'[16:02:43.560]',0.22
'[16:02:43.564]',0.215
'[16:02:43.568]',0.225
'[16:02:43.572]',0.245
'[16:02:43.576]',0.225
'[16:02:43.580]',0.255
'[16:02:43.584]',0.25
'[16:02:43.588]',0.275
'[16:02:43.592]',0.295
'[16:02:43.596]',0.27
'[16:02:43.600]',0.305
'[16:02:43.604]',0.3
'[16:02:43.608]',0.29
'[16:02:43.612]',0.33
'[16:02:43.616]',0.285
'[16:02:43.620]',0.295
'[16:02:43.624]',0.29
'[16:02:43.628]',0.27
'[16:02:43.632]',0.255
'[16:02:43.636]',0.26
'[16:02:43.640]',0.23
'[16:02:43.644]',0.23
'[16:02:43.648]',0.2
'[16:02:43.652]',0.19
'[16:02:43.656]',0.15
'[16:02:43.660]',0.12
'[16:02:43.664]',0.08
'[16:02:43.668]',0.08
'[16:02:43.672]',0.08
'[16:02:43.676]',0.045
'[16:02:43.680]',0.045
'[16:02:43.684]',0.035
'[16:02:43.688]',0.03
'[16:02:43.692]',0.04
'[16:02:43.696]',0.025
'[16:02:43.700]',0.03
'[16:02:43.704]',0
'[16:02:43.708]',0
'[16:02:43.712]',0
'[16:02:43.716]',-0.015
'[16:02:43.720]',0
'[16:02:43.724]',-0.005
'[16:02:43.728]',0
'[16:02:43.732]',0.01
'[16:02:43.736]',0.01
'[16:02:43.740]',0
'[16:02:43.744]',-0.015
'[16:02:43.748]',0
'[16:02:43.752]',0
'[16:02:43.756]',0.01
'[16:02:43.760]',0.005
'[16:02:43.764]',0.01
'[16:02:43.768]',0.015
'[16:02:43.772]',0
'[16:02:43.776]',0.015
'[16:02:43.780]',0.01
'[16:02:43.784]',0.015
'[16:02:43.788]',0.02
'[16:02:43.792]',0.015
'[16:02:43.796]',0
'[16:02:43.800]',0.005
'[16:02:43.804]',0
'[16:02:43.808]',0.015
'[16:02:43.812]',0.025
'[16:02:43.816]',0.02
'[16:02:43.820]',0.025
'[16:02:43.824]',0.01
'[16:02:43.828]',0.005
'[16:02:43.832]',0.025
'[16:02:43.836]',0.015
'[16:02:43.840]',0.02
'[16:02:43.844]',0.01
'[16:02:43.848]',0.01
'[16:02:43.852]',0.015
'[16:02:43.856]',0.015
'[16:02:43.860]',0.02
'[16:02:43.864]',0.01
'[16:02:43.868]',-0.005
'[16:02:43.872]',0
'[16:02:43.876]',0
'[16:02:43.880]',-0.01
'[16:02:43.884]',-0.005
'[16:02:43.888]',-0.01
'[16:02:43.892]',-0.005
'[16:02:43.896]',0
'[16:02:43.900]',0.015
'[16:02:43.904]',0
'[16:02:43.908]',-0.005
'[16:02:43.912]',-0.005
'[16:02:43.916]',0
'[16:02:43.920]',0.005
'[16:02:43.924]',0.02
'[16:02:43.928]',0.02
'[16:02:43.932]',0.025
'[16:02:43.936]',0.015
'[16:02:43.940]',0.025
'[16:02:43.944]',0.025
'[16:02:43.948]',0.015
'[16:02:43.952]',0.03
'[16:02:43.956]',0.005
'[16:02:43.960]',0
'[16:02:43.964]',-0.01
'[16:02:43.968]',0.005
'[16:02:43.972]',0
'[16:02:43.976]',0
'[16:02:43.980]',0
'[16:02:43.984]',-0.005
'[16:02:43.988]',-0.02
'[16:02:43.992]',-0.01
'[16:02:43.996]',-0.01
'[16:02:44.000]',-0.025
'[16:02:44.004]',-0.02
'[16:02:44.008]',-0.03
'[16:02:44.012]',-0.02
'[16:02:44.016]',-0.03
'[16:02:44.020]',-0.01
'[16:02:44.024]',-0.02
'[16:02:44.028]',-0.04
'[16:02:44.032]',-0.025
'[16:02:44.036]',-0.025
'[16:02:44.040]',-0.025
'[16:02:44.044]',-0.015
'[16:02:44.048]',-0.005
'[16:02:44.052]',-0.01
'[16:02:44.056]',-0.01
'[16:02:44.060]',-0.015
'[16:02:44.064]',-0.03
'[16:02:44.068]',-0.025
'[16:02:44.072]',-0.02
'[16:02:44.076]',-0.01
'[16:02:44.080]',-0.03
'[16:02:44.084]',-0.02
'[16:02:44.088]',-0.01
'[16:02:44.092]',-0.015
'[16:02:44.096]',-0.015
'[16:02:44.100]',-0.015
'[16:02:44.104]',0.005
'[16:02:44.108]',0.045
'[16:02:44.112]',0.12
'[16:02:44.116]',0.245
'[16:02:44.120]',0.315
'[16:02:44.124]',0.335
'[16:02:44.128]',0.23
'[16:02:44.132]',0
'[16:02:44.136]',-0.345
'[16:02:44.140]',-0.695
'[16:02:44.144]',-0.945
'[16:02:44.148]',-1025
'[16:02:44.152]',-0.925
'[16:02:44.156]',-0.71
'[16:02:44.160]',-0.53
'[16:02:44.164]',-0.315
'[16:02:44.168]',-0.17
'[16:02:44.172]',-0.08
'[16:02:44.176]',-0.065
'[16:02:44.180]',-0.045
'[16:02:44.184]',0
'[16:02:44.188]',0.01
'[16:02:44.192]',0.03
'[16:02:44.196]',0.065
'[16:02:44.200]',0.06
'[16:02:44.204]',0.08
'[16:02:44.208]',0.065
'[16:02:44.212]',0.065
'[16:02:44.216]',0.07
'[16:02:44.220]',0.07
'[16:02:44.224]',0.085
'[16:02:44.228]',0.08
'[16:02:44.232]',0.09
'[16:02:44.236]',0.09
'[16:02:44.240]',0.095
'[16:02:44.244]',0.095
'[16:02:44.248]',0.115
'[16:02:44.252]',0.125
'[16:02:44.256]',0.12
'[16:02:44.260]',0.135
'[16:02:44.264]',0.135
'[16:02:44.268]',0.16
'[16:02:44.272]',0.155
'[16:02:44.276]',0.15
'[16:02:44.280]',0.17
'[16:02:44.284]',0.165
'[16:02:44.288]',0.175
'[16:02:44.292]',0.205
'[16:02:44.296]',0.22
'[16:02:44.300]',0.225
'[16:02:44.304]',0.23
'[16:02:44.308]',0.245
'[16:02:44.312]',0.255
'[16:02:44.316]',0.275
'[16:02:44.320]',0.28
'[16:02:44.324]',0.28
'[16:02:44.328]',0.285
'[16:02:44.332]',0.3
'[16:02:44.336]',0.29
'[16:02:44.340]',0.285
'[16:02:44.344]',0.295
'[16:02:44.348]',0.3
'[16:02:44.352]',0.265
'[16:02:44.356]',0.255
'[16:02:44.360]',0.255
'[16:02:44.364]',0.25
'[16:02:44.368]',0.225
'[16:02:44.372]',0.21
'[16:02:44.376]',0.215
'[16:02:44.380]',0.195
'[16:02:44.384]',0.165
'[16:02:44.388]',0.14
'[16:02:44.392]',0.12
'[16:02:44.396]',0.095
