'Time','ECG1'
'[10:47:56.172]',-0.245
'[10:47:56.180]',-0.245
'[10:47:56.188]',-0.245
'[10:47:56.195]',-0.255
'[10:47:56.203]',-0.255
'[10:47:56.211]',-0.255
'[10:47:56.219]',-0.245
'[10:47:56.227]',-0.245
'[10:47:56.234]',-0.285
'[10:47:56.242]',-0.285
'[10:47:56.250]',-0.275
'[10:47:56.258]',-0.275
'[10:47:56.266]',-0.275
'[10:47:56.273]',-0.265
'[10:47:56.281]',-0.275
'[10:47:56.289]',-0.265
'[10:47:56.297]',-0.265
'[10:47:56.305]',-0.255
'[10:47:56.313]',-0.245
'[10:47:56.320]',-0.265
'[10:47:56.328]',-0.245
'[10:47:56.336]',-0.245
'[10:47:56.344]',-0.245
'[10:47:56.352]',-0.235
'[10:47:56.359]',-0.235
'[10:47:56.367]',-0.245
'[10:47:56.375]',-0.235
'[10:47:56.383]',-0.225
'[10:47:56.391]',-0.235
'[10:47:56.398]',-0.215
'[10:47:56.406]',-0.195
'[10:47:56.414]',-0.235
'[10:47:56.422]',-0.225
'[10:47:56.430]',-0.205
'[10:47:56.438]',-0.215
'[10:47:56.445]',-0.215
'[10:47:56.453]',-0.205
'[10:47:56.461]',-0.195
'[10:47:56.469]',-0.205
'[10:47:56.477]',-0.195
'[10:47:56.484]',-0.195
'[10:47:56.492]',-0.185
'[10:47:56.500]',-0.175
'[10:47:56.508]',-0.135
'[10:47:56.516]',-0.065
'[10:47:56.523]',-0.055
'[10:47:56.531]',-0.085
'[10:47:56.539]',-0.035
'[10:47:56.547]',-0.115
'[10:47:56.555]',-0.115
'[10:47:56.563]',-0.145
'[10:47:56.570]',-0.135
'[10:47:56.578]',-0.205
'[10:47:56.586]',-0.215
'[10:47:56.594]',-0.205
'[10:47:56.602]',-0.235
'[10:47:56.609]',-0.225
'[10:47:56.617]',-0.215
'[10:47:56.625]',-0.205
'[10:47:56.633]',-0.195
'[10:47:56.641]',-0.205
'[10:47:56.648]',-0.195
'[10:47:56.656]',-0.235
'[10:47:56.664]',-0.055
'[10:47:56.672]',1205
'[10:47:56.680]',2215
'[10:47:56.688]',1355
'[10:47:56.695]',-1455
'[10:47:56.703]',-1345
'[10:47:56.711]',-0.815
'[10:47:56.719]',-0.365
'[10:47:56.727]',-0.115
'[10:47:56.734]',-0.055
'[10:47:56.742]',-0.025
'[10:47:56.750]',-0.005
'[10:47:56.758]',0.025
'[10:47:56.766]',0.045
'[10:47:56.773]',0.065
'[10:47:56.781]',0.085
'[10:47:56.789]',0.085
'[10:47:56.797]',0.105
'[10:47:56.805]',0.135
'[10:47:56.813]',0.165
'[10:47:56.820]',0.205
'[10:47:56.828]',0.235
'[10:47:56.836]',0.265
'[10:47:56.844]',0.315
'[10:47:56.852]',0.355
'[10:47:56.859]',0.405
'[10:47:56.867]',0.465
'[10:47:56.875]',0.545
'[10:47:56.883]',0.565
'[10:47:56.891]',0.615
'[10:47:56.898]',0.675
'[10:47:56.906]',0.705
'[10:47:56.914]',0.695
'[10:47:56.922]',0.655
'[10:47:56.930]',0.625
'[10:47:56.938]',0.525
'[10:47:56.945]',0.415
'[10:47:56.953]',0.275
'[10:47:56.961]',0.145
'[10:47:56.969]',0.045
'[10:47:56.977]',-0.075
'[10:47:56.984]',-0.155
'[10:47:56.992]',-0.225
'[10:47:57.000]',-0.265
'[10:47:57.008]',-0.305
'[10:47:57.016]',-0.325
'[10:47:57.023]',-0.305
'[10:47:57.031]',-0.325
'[10:47:57.039]',-0.305
'[10:47:57.047]',-0.315
'[10:47:57.055]',-0.295
'[10:47:57.063]',-0.285
'[10:47:57.070]',-0.255
'[10:47:57.078]',-0.265
'[10:47:57.086]',-0.275
'[10:47:57.094]',-0.245
'[10:47:57.102]',-0.245
'[10:47:57.109]',-0.245
'[10:47:57.117]',-0.235
'[10:47:57.125]',-0.225
'[10:47:57.133]',-0.235
'[10:47:57.141]',-0.245
'[10:47:57.148]',-0.255
'[10:47:57.156]',-0.245
'[10:47:57.164]',-0.245
'[10:47:57.172]',-0.275
'[10:47:57.180]',-0.275
'[10:47:57.188]',-0.285
'[10:47:57.195]',-0.285
'[10:47:57.203]',-0.285
'[10:47:57.211]',-0.275
'[10:47:57.219]',-0.285
'[10:47:57.227]',-0.285
'[10:47:57.234]',-0.285
'[10:47:57.242]',-0.285
'[10:47:57.250]',-0.275
'[10:47:57.258]',-0.265
'[10:47:57.266]',-0.305
'[10:47:57.273]',-0.275
'[10:47:57.281]',-0.275
'[10:47:57.289]',-0.275
'[10:47:57.297]',-0.265
'[10:47:57.305]',-0.265
'[10:47:57.313]',-0.265
'[10:47:57.320]',-0.265
'[10:47:57.328]',-0.255
'[10:47:57.336]',-0.235
'[10:47:57.344]',-0.275
'[10:47:57.352]',-0.245
'[10:47:57.359]',-0.235
'[10:47:57.367]',-0.255
'[10:47:57.375]',-0.245
'[10:47:57.383]',-0.235
'[10:47:57.391]',-0.245
'[10:47:57.398]',-0.235
'[10:47:57.406]',-0.225
'[10:47:57.414]',-0.225
'[10:47:57.422]',-0.225
'[10:47:57.430]',-0.205
'[10:47:57.438]',-0.225
'[10:47:57.445]',-0.205
'[10:47:57.453]',-0.155
'[10:47:57.461]',-0.085
'[10:47:57.469]',-0.085
'[10:47:57.477]',-0.095
'[10:47:57.484]',-0.075
'[10:47:57.492]',-0.115
'[10:47:57.500]',-0.135
'[10:47:57.508]',-0.165
'[10:47:57.516]',-0.155
'[10:47:57.523]',-0.195
'[10:47:57.531]',-0.265
'[10:47:57.539]',-0.245
'[10:47:57.547]',-0.245
'[10:47:57.555]',-0.235
'[10:47:57.563]',-0.235
'[10:47:57.570]',-0.245
'[10:47:57.578]',-0.225
'[10:47:57.586]',-0.205
'[10:47:57.594]',-0.205
'[10:47:57.602]',-0.235
'[10:47:57.609]',-0.055
'[10:47:57.617]',1275
'[10:47:57.625]',2165
'[10:47:57.633]',0.825
'[10:47:57.641]',-1585
'[10:47:57.648]',-1275
'[10:47:57.656]',-0.775
'[10:47:57.664]',-0.355
'[10:47:57.672]',-0.115
'[10:47:57.680]',-0.065
'[10:47:57.688]',-0.015
'[10:47:57.695]',0.005
'[10:47:57.703]',-0.005
'[10:47:57.711]',0.035
'[10:47:57.719]',0.065
'[10:47:57.727]',0.075
'[10:47:57.734]',0.095
'[10:47:57.742]',0.125
'[10:47:57.750]',0.155
'[10:47:57.758]',0.165
'[10:47:57.766]',0.195
'[10:47:57.773]',0.235
'[10:47:57.781]',0.275
'[10:47:57.789]',0.335
'[10:47:57.797]',0.325
'[10:47:57.805]',0.385
'[10:47:57.813]',0.455
'[10:47:57.820]',0.505
'[10:47:57.828]',0.575
'[10:47:57.836]',0.605
'[10:47:57.844]',0.655
'[10:47:57.852]',0.685
'[10:47:57.859]',0.675
'[10:47:57.867]',0.655
'[10:47:57.875]',0.615
'[10:47:57.883]',0.535
'[10:47:57.891]',0.425
'[10:47:57.898]',0.295
'[10:47:57.906]',0.145
'[10:47:57.914]',0.045
'[10:47:57.922]',-0.075
'[10:47:57.930]',-0.145
'[10:47:57.938]',-0.215
'[10:47:57.945]',-0.265
'[10:47:57.953]',-0.305
'[10:47:57.961]',-0.305
'[10:47:57.969]',-0.305
'[10:47:57.977]',-0.295
'[10:47:57.984]',-0.325
'[10:47:57.992]',-0.315
'[10:47:58.000]',-0.295
'[10:47:58.008]',-0.285
'[10:47:58.016]',-0.275
'[10:47:58.023]',-0.255
'[10:47:58.031]',-0.255
'[10:47:58.039]',-0.255
'[10:47:58.047]',-0.245
'[10:47:58.055]',-0.235
'[10:47:58.063]',-0.235
'[10:47:58.070]',-0.225
'[10:47:58.078]',-0.225
'[10:47:58.086]',-0.255
'[10:47:58.094]',-0.245
'[10:47:58.102]',-0.245
'[10:47:58.109]',-0.255
'[10:47:58.117]',-0.265
'[10:47:58.125]',-0.265
'[10:47:58.133]',-0.265
'[10:47:58.141]',-0.255
'[10:47:58.148]',-0.275
'[10:47:58.156]',-0.255
'[10:47:58.164]',-0.285
'[10:47:58.172]',-0.285
'[10:47:58.180]',-0.275
'[10:47:58.188]',-0.265
'[10:47:58.195]',-0.265
'[10:47:58.203]',-0.265
'[10:47:58.211]',-0.255
'[10:47:58.219]',-0.245
'[10:47:58.227]',-0.235
'[10:47:58.234]',-0.255
'[10:47:58.242]',-0.245
'[10:47:58.250]',-0.245
'[10:47:58.258]',-0.235
'[10:47:58.266]',-0.245
'[10:47:58.273]',-0.255
'[10:47:58.281]',-0.225
'[10:47:58.289]',-0.225
'[10:47:58.297]',-0.235
'[10:47:58.305]',-0.225
'[10:47:58.313]',-0.215
'[10:47:58.320]',-0.215
'[10:47:58.328]',-0.235
'[10:47:58.336]',-0.205
'[10:47:58.344]',-0.205
'[10:47:58.352]',-0.195
'[10:47:58.359]',-0.235
'[10:47:58.367]',-0.205
'[10:47:58.375]',-0.195
'[10:47:58.383]',-0.195
'[10:47:58.391]',-0.165
'[10:47:58.398]',-0.075
'[10:47:58.406]',-0.055
'[10:47:58.414]',-0.105
'[10:47:58.422]',-0.035
'[10:47:58.430]',-0.075
'[10:47:58.438]',-0.095
'[10:47:58.445]',-0.125
'[10:47:58.453]',-0.155
'[10:47:58.461]',-0.155
'[10:47:58.469]',-0.205
'[10:47:58.477]',-0.235
'[10:47:58.484]',-0.235
'[10:47:58.492]',-0.235
'[10:47:58.500]',-0.225
'[10:47:58.508]',-0.225
'[10:47:58.516]',-0.215
'[10:47:58.523]',-0.215
'[10:47:58.531]',-0.205
'[10:47:58.539]',-0.225
'[10:47:58.547]',-0.225
'[10:47:58.555]',0.465
'[10:47:58.563]',1875
'[10:47:58.570]',2165
'[10:47:58.578]',-0.455
'[10:47:58.586]',-1555
'[10:47:58.594]',-1085
'[10:47:58.602]',-0.565
'[10:47:58.609]',-0.215
'[10:47:58.617]',-0.075
'[10:47:58.625]',-0.045
'[10:47:58.633]',-0.015
'[10:47:58.641]',0.015
'[10:47:58.648]',0.025
'[10:47:58.656]',0.055
'[10:47:58.664]',0.085
'[10:47:58.672]',0.075
'[10:47:58.680]',0.105
'[10:47:58.688]',0.135
'[10:47:58.695]',0.165
'[10:47:58.703]',0.205
'[10:47:58.711]',0.225
'[10:47:58.719]',0.255
'[10:47:58.727]',0.295
'[10:47:58.734]',0.345
'[10:47:58.742]',0.395
'[10:47:58.750]',0.425
'[10:47:58.758]',0.505
'[10:47:58.766]',0.555
'[10:47:58.773]',0.575
'[10:47:58.781]',0.635
'[10:47:58.789]',0.665
'[10:47:58.797]',0.655
'[10:47:58.805]',0.635
'[10:47:58.813]',0.595
'[10:47:58.820]',0.555
'[10:47:58.828]',0.425
'[10:47:58.836]',0.305
'[10:47:58.844]',0.175
'[10:47:58.852]',0.065
'[10:47:58.859]',-0.055
'[10:47:58.867]',-0.145
'[10:47:58.875]',-0.195
'[10:47:58.883]',-0.255
'[10:47:58.891]',-0.285
'[10:47:58.898]',-0.305
'[10:47:58.906]',-0.285
'[10:47:58.914]',-0.285
'[10:47:58.922]',-0.285
'[10:47:58.930]',-0.295
'[10:47:58.938]',-0.285
'[10:47:58.945]',-0.255
'[10:47:58.953]',-0.255
'[10:47:58.961]',-0.245
'[10:47:58.969]',-0.235
'[10:47:58.977]',-0.245
'[10:47:58.984]',-0.225
'[10:47:58.992]',-0.215
'[10:47:59.000]',-0.215
'[10:47:59.008]',-0.205
'[10:47:59.016]',-0.215
'[10:47:59.023]',-0.235
'[10:47:59.031]',-0.225
'[10:47:59.039]',-0.215
'[10:47:59.047]',-0.255
'[10:47:59.055]',-0.235
'[10:47:59.063]',-0.245
'[10:47:59.070]',-0.245
'[10:47:59.078]',-0.255
'[10:47:59.086]',-0.255
'[10:47:59.094]',-0.235
'[10:47:59.102]',-0.255
'[10:47:59.109]',-0.245
'[10:47:59.117]',-0.265
'[10:47:59.125]',-0.245
'[10:47:59.133]',-0.265
'[10:47:59.141]',-0.245
'[10:47:59.148]',-0.245
'[10:47:59.156]',-0.245
'[10:47:59.164]',-0.235
'[10:47:59.172]',-0.245
'[10:47:59.180]',-0.235
'[10:47:59.188]',-0.225
'[10:47:59.195]',-0.235
'[10:47:59.203]',-0.235
'[10:47:59.211]',-0.215
'[10:47:59.219]',-0.235
'[10:47:59.227]',-0.235
'[10:47:59.234]',-0.245
'[10:47:59.242]',-0.225
'[10:47:59.250]',-0.215
'[10:47:59.258]',-0.225
'[10:47:59.266]',-0.225
'[10:47:59.273]',-0.215
'[10:47:59.281]',-0.215
'[10:47:59.289]',-0.205
'[10:47:59.297]',-0.165
'[10:47:59.305]',-0.085
'[10:47:59.313]',-0.085
'[10:47:59.320]',-0.105
'[10:47:59.328]',-0.075
'[10:47:59.336]',-0.115
'[10:47:59.344]',-0.145
'[10:47:59.352]',-0.185
'[10:47:59.359]',-0.185
'[10:47:59.367]',-0.215
'[10:47:59.375]',-0.255
'[10:47:59.383]',-0.255
'[10:47:59.391]',-0.265
'[10:47:59.398]',-0.265
'[10:47:59.406]',-0.265
'[10:47:59.414]',-0.245
'[10:47:59.422]',-0.255
'[10:47:59.430]',-0.235
'[10:47:59.438]',-0.235
'[10:47:59.445]',-0.285
'[10:47:59.453]',-0.105
'[10:47:59.461]',1085
'[10:47:59.469]',2225
'[10:47:59.477]',1165
'[10:47:59.484]',-1375
'[10:47:59.492]',-1235
'[10:47:59.500]',-0.845
'[10:47:59.508]',-0.425
'[10:47:59.516]',-0.165
'[10:47:59.523]',-0.085
'[10:47:59.531]',-0.055
'[10:47:59.539]',-0.025
'[10:47:59.547]',-0.015
'[10:47:59.555]',0.015
'[10:47:59.563]',0.035
'[10:47:59.570]',0.065
'[10:47:59.578]',0.085
'[10:47:59.586]',0.125
'[10:47:59.594]',0.125
'[10:47:59.602]',0.155
'[10:47:59.609]',0.175
'[10:47:59.617]',0.225
'[10:47:59.625]',0.265
'[10:47:59.633]',0.295
'[10:47:59.641]',0.335
'[10:47:59.648]',0.395
'[10:47:59.656]',0.455
'[10:47:59.664]',0.515
'[10:47:59.672]',0.575
'[10:47:59.680]',0.605
'[10:47:59.688]',0.595
'[10:47:59.695]',0.625
'[10:47:59.703]',0.625
'[10:47:59.711]',0.585
'[10:47:59.719]',0.545
'[10:47:59.727]',0.445
'[10:47:59.734]',0.345
'[10:47:59.742]',0.205
'[10:47:59.750]',0.095
'[10:47:59.758]',-0.015
'[10:47:59.766]',-0.115
'[10:47:59.773]',-0.165
'[10:47:59.781]',-0.255
'[10:47:59.789]',-0.265
'[10:47:59.797]',-0.335
'[10:47:59.805]',-0.325
'[10:47:59.813]',-0.315
'[10:47:59.820]',-0.325
'[10:47:59.828]',-0.315
'[10:47:59.836]',-0.315
'[10:47:59.844]',-0.295
'[10:47:59.852]',-0.285
'[10:47:59.859]',-0.275
'[10:47:59.867]',-0.255
'[10:47:59.875]',-0.235
'[10:47:59.883]',-0.285
'[10:47:59.891]',-0.255
'[10:47:59.898]',-0.245
'[10:47:59.906]',-0.245
'[10:47:59.914]',-0.245
'[10:47:59.922]',-0.245
'[10:47:59.930]',-0.255
'[10:47:59.938]',-0.265
'[10:47:59.945]',-0.255
'[10:47:59.953]',-0.265
'[10:47:59.961]',-0.255
'[10:47:59.969]',-0.295
'[10:47:59.977]',-0.275
'[10:47:59.984]',-0.295
'[10:47:59.992]',-0.275
'[10:48:00.000]',-0.275
'[10:48:00.008]',-0.285
'[10:48:00.016]',-0.275
'[10:48:00.023]',-0.275
'[10:48:00.031]',-0.275
'[10:48:00.039]',-0.265
'[10:48:00.047]',-0.265
'[10:48:00.055]',-0.245
'[10:48:00.063]',-0.265
'[10:48:00.070]',-0.265
'[10:48:00.078]',-0.275
'[10:48:00.086]',-0.255
'[10:48:00.094]',-0.255
'[10:48:00.102]',-0.245
'[10:48:00.109]',-0.245
'[10:48:00.117]',-0.235
'[10:48:00.125]',-0.235
'[10:48:00.133]',-0.225
'[10:48:00.141]',-0.245
'[10:48:00.148]',-0.215
'[10:48:00.156]',-0.225
'[10:48:00.164]',-0.215
'[10:48:00.172]',-0.135
'[10:48:00.180]',-0.085
'[10:48:00.188]',-0.125
'[10:48:00.195]',-0.055
'[10:48:00.203]',-0.075
'[10:48:00.211]',-0.125
'[10:48:00.219]',-0.135
'[10:48:00.227]',-0.175
'[10:48:00.234]',-0.175
'[10:48:00.242]',-0.225
'[10:48:00.250]',-0.245
'[10:48:00.258]',-0.225
'[10:48:00.266]',-0.215
'[10:48:00.273]',-0.245
'[10:48:00.281]',-0.245
'[10:48:00.289]',-0.225
'[10:48:00.297]',-0.225
'[10:48:00.305]',-0.205
'[10:48:00.313]',-0.205
'[10:48:00.320]',-0.275
'[10:48:00.328]',0.225
'[10:48:00.336]',1645
'[10:48:00.344]',2355
'[10:48:00.352]',0.135
'[10:48:00.359]',-1405
'[10:48:00.367]',-1085
'[10:48:00.375]',-0.715
'[10:48:00.383]',-0.325
'[10:48:00.391]',-0.115
'[10:48:00.398]',-0.055
'[10:48:00.406]',-0.025
'[10:48:00.414]',-0.005
'[10:48:00.422]',0.015
'[10:48:00.430]',0.045
'[10:48:00.438]',0.065
'[10:48:00.445]',0.085
'[10:48:00.453]',0.095
'[10:48:00.461]',0.135
'[10:48:00.469]',0.165
'[10:48:00.477]',0.195
'[10:48:00.484]',0.225
'[10:48:00.492]',0.255
'[10:48:00.500]',0.295
'[10:48:00.508]',0.335
'[10:48:00.516]',0.385
'[10:48:00.523]',0.455
'[10:48:00.531]',0.515
'[10:48:00.539]',0.575
'[10:48:00.547]',0.625
'[10:48:00.555]',0.655
'[10:48:00.563]',0.675
'[10:48:00.570]',0.685
'[10:48:00.578]',0.645
'[10:48:00.586]',0.615
'[10:48:00.594]',0.535
'[10:48:00.602]',0.435
'[10:48:00.609]',0.295
'[10:48:00.617]',0.165
'[10:48:00.625]',0.055
'[10:48:00.633]',-0.055
'[10:48:00.641]',-0.115
'[10:48:00.648]',-0.205
'[10:48:00.656]',-0.235
'[10:48:00.664]',-0.265
'[10:48:00.672]',-0.275
'[10:48:00.680]',-0.295
'[10:48:00.688]',-0.285
'[10:48:00.695]',-0.275
'[10:48:00.703]',-0.275
'[10:48:00.711]',-0.255
'[10:48:00.719]',-0.235
'[10:48:00.727]',-0.255
'[10:48:00.734]',-0.235
'[10:48:00.742]',-0.205
'[10:48:00.750]',-0.235
'[10:48:00.758]',-0.205
'[10:48:00.766]',-0.215
'[10:48:00.773]',-0.195
'[10:48:00.781]',-0.195
'[10:48:00.789]',-0.205
'[10:48:00.797]',-0.205
'[10:48:00.805]',-0.205
'[10:48:00.813]',-0.215
'[10:48:00.820]',-0.225
'[10:48:00.828]',-0.225
'[10:48:00.836]',-0.205
'[10:48:00.844]',-0.265
'[10:48:00.852]',-0.245
'[10:48:00.859]',-0.245
'[10:48:00.867]',-0.235
'[10:48:00.875]',-0.245
'[10:48:00.883]',-0.245
'[10:48:00.891]',-0.245
'[10:48:00.898]',-0.225
'[10:48:00.906]',-0.225
'[10:48:00.914]',-0.225
'[10:48:00.922]',-0.215
'[10:48:00.930]',-0.245
'[10:48:00.938]',-0.225
'[10:48:00.945]',-0.235
'[10:48:00.953]',-0.225
'[10:48:00.961]',-0.215
'[10:48:00.969]',-0.215
'[10:48:00.977]',-0.215
'[10:48:00.984]',-0.225
'[10:48:00.992]',-0.155
'[10:48:01.000]',-0.095
'[10:48:01.008]',-0.085
'[10:48:01.016]',-0.085
'[10:48:01.023]',-0.065
'[10:48:01.031]',-0.115
'[10:48:01.039]',-0.135
'[10:48:01.047]',-0.145
'[10:48:01.055]',-0.175
'[10:48:01.063]',-0.195
'[10:48:01.070]',-0.245
'[10:48:01.078]',-0.245
'[10:48:01.086]',-0.245
'[10:48:01.094]',-0.215
'[10:48:01.102]',-0.225
'[10:48:01.109]',-0.215
'[10:48:01.117]',-0.245
'[10:48:01.125]',-0.225
'[10:48:01.133]',-0.195
'[10:48:01.141]',-0.255
'[10:48:01.148]',-0.045
'[10:48:01.156]',1235
'[10:48:01.164]',2305
'[10:48:01.172]',1515
'[10:48:01.180]',-1285
'[10:48:01.188]',-1245
'[10:48:01.195]',-0.875
'[10:48:01.203]',-0.465
'[10:48:01.211]',-0.195
'[10:48:01.219]',-0.105
'[10:48:01.227]',-0.055
'[10:48:01.234]',-0.035
'[10:48:01.242]',-0.015
'[10:48:01.250]',0.005
'[10:48:01.258]',0.025
'[10:48:01.266]',0.045
'[10:48:01.273]',0.075
'[10:48:01.281]',0.095
'[10:48:01.289]',0.135
'[10:48:01.297]',0.145
'[10:48:01.305]',0.155
'[10:48:01.313]',0.205
'[10:48:01.320]',0.245
'[10:48:01.328]',0.285
'[10:48:01.336]',0.335
'[10:48:01.344]',0.395
'[10:48:01.352]',0.435
'[10:48:01.359]',0.505
'[10:48:01.367]',0.585
'[10:48:01.375]',0.635
'[10:48:01.383]',0.665
'[10:48:01.391]',0.695
'[10:48:01.398]',0.685
'[10:48:01.406]',0.615
'[10:48:01.414]',0.575
'[10:48:01.422]',0.485
'[10:48:01.430]',0.355
'[10:48:01.438]',0.215
'[10:48:01.445]',0.095
'[10:48:01.453]',-0.035
'[10:48:01.461]',-0.145
'[10:48:01.469]',-0.215
'[10:48:01.477]',-0.275
'[10:48:01.484]',-0.305
'[10:48:01.492]',-0.375
'[10:48:01.500]',-0.365
'[10:48:01.508]',-0.375
'[10:48:01.516]',-0.375
'[10:48:01.523]',-0.355
'[10:48:01.531]',-0.355
'[10:48:01.539]',-0.355
'[10:48:01.547]',-0.355
'[10:48:01.555]',-0.325
'[10:48:01.563]',-0.315
'[10:48:01.570]',-0.305
'[10:48:01.578]',-0.295
'[10:48:01.586]',-0.275
'[10:48:01.594]',-0.285
'[10:48:01.602]',-0.275
'[10:48:01.609]',-0.245
'[10:48:01.617]',-0.275
'[10:48:01.625]',-0.285
'[10:48:01.633]',-0.285
'[10:48:01.641]',-0.285
'[10:48:01.648]',-0.285
'[10:48:01.656]',-0.305
'[10:48:01.664]',-0.305
'[10:48:01.672]',-0.305
'[10:48:01.680]',-0.305
'[10:48:01.688]',-0.295
'[10:48:01.695]',-0.305
'[10:48:01.703]',-0.295
'[10:48:01.711]',-0.305
'[10:48:01.719]',-0.305
'[10:48:01.727]',-0.305
'[10:48:01.734]',-0.295
'[10:48:01.742]',-0.295
'[10:48:01.750]',-0.295
'[10:48:01.758]',-0.295
'[10:48:01.766]',-0.285
'[10:48:01.773]',-0.285
'[10:48:01.781]',-0.275
'[10:48:01.789]',-0.295
'[10:48:01.797]',-0.275
'[10:48:01.805]',-0.255
'[10:48:01.813]',-0.285
'[10:48:01.820]',-0.225
'[10:48:01.828]',-0.155
'[10:48:01.836]',-0.145
'[10:48:01.844]',-0.175
'[10:48:01.852]',-0.115
'[10:48:01.859]',-0.175
'[10:48:01.867]',-0.195
'[10:48:01.875]',-0.225
'[10:48:01.883]',-0.245
'[10:48:01.891]',-0.265
'[10:48:01.898]',-0.295
'[10:48:01.906]',-0.305
'[10:48:01.914]',-0.325
'[10:48:01.922]',-0.295
'[10:48:01.930]',-0.305
'[10:48:01.938]',-0.325
'[10:48:01.945]',-0.315
'[10:48:01.953]',-0.295
'[10:48:01.961]',-0.285
'[10:48:01.969]',-0.325
'[10:48:01.977]',-0.205
'[10:48:01.984]',0.885
'[10:48:01.992]',2235
'[10:48:02.000]',2115
'[10:48:02.008]',-0.975
'[10:48:02.016]',-1445
'[10:48:02.023]',-0.965
'[10:48:02.031]',-0.495
'[10:48:02.039]',-0.215
'[10:48:02.047]',-0.185
'[10:48:02.055]',-0.135
'[10:48:02.063]',-0.105
'[10:48:02.070]',-0.085
'[10:48:02.078]',-0.045
'[10:48:02.086]',-0.075
'[10:48:02.094]',-0.015
'[10:48:02.102]',0.005
'[10:48:02.109]',0.035
'[10:48:02.117]',0.065
'[10:48:02.125]',0.095
'[10:48:02.133]',0.125
'[10:48:02.141]',0.155
'[10:48:02.148]',0.195
'[10:48:02.156]',0.235
'[10:48:02.164]',0.295
'[10:48:02.172]',0.355
'[10:48:02.180]',0.435
'[10:48:02.188]',0.485
'[10:48:02.195]',0.545
'[10:48:02.203]',0.605
'[10:48:02.211]',0.645
'[10:48:02.219]',0.675
'[10:48:02.227]',0.665
'[10:48:02.234]',0.635
'[10:48:02.242]',0.585
'[10:48:02.250]',0.485
'[10:48:02.258]',0.355
'[10:48:02.266]',0.205
'[10:48:02.273]',0.075
'[10:48:02.281]',-0.035
'[10:48:02.289]',-0.155
'[10:48:02.297]',-0.225
'[10:48:02.305]',-0.295
'[10:48:02.313]',-0.325
'[10:48:02.320]',-0.345
'[10:48:02.328]',-0.375
'[10:48:02.336]',-0.375
'[10:48:02.344]',-0.375
'[10:48:02.352]',-0.385
'[10:48:02.359]',-0.375
'[10:48:02.367]',-0.375
'[10:48:02.375]',-0.345
'[10:48:02.383]',-0.325
'[10:48:02.391]',-0.355
'[10:48:02.398]',-0.325
'[10:48:02.406]',-0.305
'[10:48:02.414]',-0.285
'[10:48:02.422]',-0.285
'[10:48:02.430]',-0.255
'[10:48:02.438]',-0.265
'[10:48:02.445]',-0.255
'[10:48:02.453]',-0.255
'[10:48:02.461]',-0.265
'[10:48:02.469]',-0.255
'[10:48:02.477]',-0.305
'[10:48:02.484]',-0.285
'[10:48:02.492]',-0.285
'[10:48:02.500]',-0.285
'[10:48:02.508]',-0.295
'[10:48:02.516]',-0.295
'[10:48:02.523]',-0.285
'[10:48:02.531]',-0.285
'[10:48:02.539]',-0.305
'[10:48:02.547]',-0.305
'[10:48:02.555]',-0.295
'[10:48:02.563]',-0.275
'[10:48:02.570]',-0.275
'[10:48:02.578]',-0.305
'[10:48:02.586]',-0.305
'[10:48:02.594]',-0.285
'[10:48:02.602]',-0.275
'[10:48:02.609]',-0.275
'[10:48:02.617]',-0.265
'[10:48:02.625]',-0.275
'[10:48:02.633]',-0.245
'[10:48:02.641]',-0.175
'[10:48:02.648]',-0.135
'[10:48:02.656]',-0.135
'[10:48:02.664]',-0.145
'[10:48:02.672]',-0.125
'[10:48:02.680]',-0.175
'[10:48:02.688]',-0.185
'[10:48:02.695]',-0.225
'[10:48:02.703]',-0.255
'[10:48:02.711]',-0.295
'[10:48:02.719]',-0.315
'[10:48:02.727]',-0.305
'[10:48:02.734]',-0.305
'[10:48:02.742]',-0.295
'[10:48:02.750]',-0.295
'[10:48:02.758]',-0.305
'[10:48:02.766]',-0.295
'[10:48:02.773]',-0.275
'[10:48:02.781]',-0.275
'[10:48:02.789]',-0.325
'[10:48:02.797]',0.245
'[10:48:02.805]',1835
'[10:48:02.813]',2335
'[10:48:02.820]',0.125
'[10:48:02.828]',-1495
'[10:48:02.836]',-1175
'[10:48:02.844]',-0.715
'[10:48:02.852]',-0.325
'[10:48:02.859]',-0.185
'[10:48:02.867]',-0.135
'[10:48:02.875]',-0.095
'[10:48:02.883]',-0.075
'[10:48:02.891]',-0.055
'[10:48:02.898]',-0.035
'[10:48:02.906]',-0.025
'[10:48:02.914]',0.015
'[10:48:02.922]',0.035
'[10:48:02.930]',0.055
'[10:48:02.938]',0.085
'[10:48:02.945]',0.125
'[10:48:02.953]',0.105
'[10:48:02.961]',0.165
'[10:48:02.969]',0.225
'[10:48:02.977]',0.275
'[10:48:02.984]',0.335
'[10:48:02.992]',0.415
'[10:48:03.000]',0.445
'[10:48:03.008]',0.525
'[10:48:03.016]',0.585
'[10:48:03.023]',0.645
'[10:48:03.031]',0.675
'[10:48:03.039]',0.685
'[10:48:03.047]',0.675
'[10:48:03.055]',0.595
'[10:48:03.063]',0.555
'[10:48:03.070]',0.435
'[10:48:03.078]',0.315
'[10:48:03.086]',0.185
'[10:48:03.094]',0.065
'[10:48:03.102]',-0.035
'[10:48:03.109]',-0.135
'[10:48:03.117]',-0.215
'[10:48:03.125]',-0.255
