'Time','ECG1'
'[08:41:28.336]',-0.145
'[08:41:28.344]',-0.175
'[08:41:28.352]',-0.125
'[08:41:28.359]',-0.145
'[08:41:28.367]',-0.175
'[08:41:28.375]',-0.175
'[08:41:28.383]',-0.165
'[08:41:28.391]',-0.135
'[08:41:28.398]',-0.145
'[08:41:28.406]',-0.145
'[08:41:28.414]',-0.345
'[08:41:28.422]',-0.265
'[08:41:28.430]',0.245
'[08:41:28.438]',1165
'[08:41:28.445]',1575
'[08:41:28.453]',0.595
'[08:41:28.461]',-0.345
'[08:41:28.469]',-0.515
'[08:41:28.477]',-0.365
'[08:41:28.484]',-0.185
'[08:41:28.492]',-0.145
'[08:41:28.500]',-0.175
'[08:41:28.508]',-0.195
'[08:41:28.516]',-0.205
'[08:41:28.523]',-0.195
'[08:41:28.531]',-0.175
'[08:41:28.539]',-0.175
'[08:41:28.547]',-0.155
'[08:41:28.555]',-0.165
'[08:41:28.563]',-0.145
'[08:41:28.570]',-0.145
'[08:41:28.578]',-0.125
'[08:41:28.586]',-0.105
'[08:41:28.594]',-0.095
'[08:41:28.602]',-0.085
'[08:41:28.609]',-0.065
'[08:41:28.617]',-0.045
'[08:41:28.625]',-0.025
'[08:41:28.633]',-0.015
'[08:41:28.641]',0.015
'[08:41:28.648]',0.025
'[08:41:28.656]',0.055
'[08:41:28.664]',0.085
'[08:41:28.672]',0.125
'[08:41:28.680]',0.145
'[08:41:28.688]',0.185
'[08:41:28.695]',0.185
'[08:41:28.703]',0.235
'[08:41:28.711]',0.255
'[08:41:28.719]',0.245
'[08:41:28.727]',0.255
'[08:41:28.734]',0.215
'[08:41:28.742]',0.155
'[08:41:28.750]',0.145
'[08:41:28.758]',0.105
'[08:41:28.766]',0.065
'[08:41:28.773]',-0.005
'[08:41:28.781]',-0.035
'[08:41:28.789]',-0.065
'[08:41:28.797]',-0.055
'[08:41:28.805]',-0.105
'[08:41:28.813]',-0.135
'[08:41:28.820]',-0.115
'[08:41:28.828]',-0.135
'[08:41:28.836]',-0.155
'[08:41:28.844]',-0.135
'[08:41:28.852]',-0.125
'[08:41:28.859]',-0.135
'[08:41:28.867]',-0.115
'[08:41:28.875]',-0.105
'[08:41:28.883]',-0.145
'[08:41:28.891]',-0.135
'[08:41:28.898]',-0.125
'[08:41:28.906]',-0.135
'[08:41:28.914]',-0.115
'[08:41:28.922]',-0.155
'[08:41:28.930]',-0.135
'[08:41:28.938]',-0.165
'[08:41:28.945]',-0.185
'[08:41:28.953]',-0.155
'[08:41:28.961]',-0.125
'[08:41:28.969]',-0.035
'[08:41:28.977]',-0.025
'[08:41:28.984]',-0.075
'[08:41:28.992]',-0.125
'[08:41:29.000]',-0.175
'[08:41:29.008]',-0.205
'[08:41:29.016]',-0.215
'[08:41:29.023]',-0.195
'[08:41:29.031]',-0.205
'[08:41:29.039]',-0.225
'[08:41:29.047]',-0.215
'[08:41:29.055]',-0.235
'[08:41:29.063]',-0.245
'[08:41:29.070]',-0.225
'[08:41:29.078]',-0.225
'[08:41:29.086]',-0.195
'[08:41:29.094]',-0.175
'[08:41:29.102]',-0.175
'[08:41:29.109]',-0.385
'[08:41:29.117]',-0.445
'[08:41:29.125]',-0.015
'[08:41:29.133]',0.885
'[08:41:29.141]',1695
'[08:41:29.148]',0.965
'[08:41:29.156]',-0.165
'[08:41:29.164]',-0.535
'[08:41:29.172]',-0.485
'[08:41:29.180]',-0.295
'[08:41:29.188]',-0.175
'[08:41:29.195]',-0.175
'[08:41:29.203]',-0.205
'[08:41:29.211]',-0.185
'[08:41:29.219]',-0.175
'[08:41:29.227]',-0.185
'[08:41:29.234]',-0.165
'[08:41:29.242]',-0.155
'[08:41:29.250]',-0.155
'[08:41:29.258]',-0.155
'[08:41:29.266]',-0.155
'[08:41:29.273]',-0.155
'[08:41:29.281]',-0.135
'[08:41:29.289]',-0.115
'[08:41:29.297]',-0.105
'[08:41:29.305]',-0.095
'[08:41:29.313]',-0.105
'[08:41:29.320]',-0.095
'[08:41:29.328]',-0.065
'[08:41:29.336]',-0.035
'[08:41:29.344]',-0.035
'[08:41:29.352]',-0.015
'[08:41:29.359]',0.005
'[08:41:29.367]',0.015
'[08:41:29.375]',0.035
'[08:41:29.383]',0.065
'[08:41:29.391]',0.105
'[08:41:29.398]',0.115
'[08:41:29.406]',0.165
'[08:41:29.414]',0.195
'[08:41:29.422]',0.185
'[08:41:29.430]',0.155
'[08:41:29.438]',0.165
'[08:41:29.445]',0.105
'[08:41:29.453]',0.055
'[08:41:29.461]',0.025
'[08:41:29.469]',0.005
'[08:41:29.477]',-0.035
'[08:41:29.484]',-0.085
'[08:41:29.492]',-0.105
'[08:41:29.500]',-0.095
'[08:41:29.508]',-0.155
'[08:41:29.516]',-0.095
'[08:41:29.523]',-0.095
'[08:41:29.531]',-0.125
'[08:41:29.539]',-0.125
'[08:41:29.547]',-0.085
'[08:41:29.555]',-0.125
'[08:41:29.563]',-0.085
'[08:41:29.570]',-0.095
'[08:41:29.578]',-0.135
'[08:41:29.586]',-0.115
'[08:41:29.594]',-0.115
'[08:41:29.602]',-0.105
'[08:41:29.609]',-0.115
'[08:41:29.617]',-0.125
'[08:41:29.625]',-0.125
'[08:41:29.633]',-0.135
'[08:41:29.641]',-0.095
'[08:41:29.648]',-0.025
'[08:41:29.656]',-0.005
'[08:41:29.664]',-0.025
'[08:41:29.672]',-0.095
'[08:41:29.680]',-0.145
'[08:41:29.688]',-0.145
'[08:41:29.695]',-0.165
'[08:41:29.703]',-0.195
'[08:41:29.711]',-0.175
'[08:41:29.719]',-0.175
'[08:41:29.727]',-0.175
'[08:41:29.734]',-0.185
'[08:41:29.742]',-0.185
'[08:41:29.750]',-0.175
'[08:41:29.758]',-0.205
'[08:41:29.766]',-0.165
'[08:41:29.773]',-0.155
'[08:41:29.781]',-0.185
'[08:41:29.789]',-0.345
'[08:41:29.797]',-0.365
'[08:41:29.805]',0.105
'[08:41:29.813]',0.915
'[08:41:29.820]',1525
'[08:41:29.828]',0.785
'[08:41:29.836]',-0.225
'[08:41:29.844]',-0.505
'[08:41:29.852]',-0.405
'[08:41:29.859]',-0.245
'[08:41:29.867]',-0.185
'[08:41:29.875]',-0.185
'[08:41:29.883]',-0.185
'[08:41:29.891]',-0.195
'[08:41:29.898]',-0.205
'[08:41:29.906]',-0.195
'[08:41:29.914]',-0.185
'[08:41:29.922]',-0.215
'[08:41:29.930]',-0.215
'[08:41:29.938]',-0.155
'[08:41:29.945]',-0.145
'[08:41:29.953]',-0.135
'[08:41:29.961]',-0.135
'[08:41:29.969]',-0.125
'[08:41:29.977]',-0.105
'[08:41:29.984]',-0.095
'[08:41:29.992]',-0.105
'[08:41:30.000]',-0.075
'[08:41:30.008]',-0.075
'[08:41:30.016]',-0.035
'[08:41:30.023]',-0.025
'[08:41:30.031]',-0.005
'[08:41:30.039]',0.035
'[08:41:30.047]',0.035
'[08:41:30.055]',0.065
'[08:41:30.063]',0.095
'[08:41:30.070]',0.115
'[08:41:30.078]',0.145
'[08:41:30.086]',0.155
'[08:41:30.094]',0.165
'[08:41:30.102]',0.155
'[08:41:30.109]',0.145
'[08:41:30.117]',0.095
'[08:41:30.125]',0.075
'[08:41:30.133]',0.025
'[08:41:30.141]',0.005
'[08:41:30.148]',-0.025
'[08:41:30.156]',-0.045
'[08:41:30.164]',-0.065
'[08:41:30.172]',-0.095
'[08:41:30.180]',-0.125
'[08:41:30.188]',-0.105
'[08:41:30.195]',-0.115
'[08:41:30.203]',-0.115
'[08:41:30.211]',-0.105
'[08:41:30.219]',-0.095
'[08:41:30.227]',-0.075
'[08:41:30.234]',-0.095
'[08:41:30.242]',-0.105
'[08:41:30.250]',-0.115
'[08:41:30.258]',-0.125
'[08:41:30.266]',-0.125
'[08:41:30.273]',-0.125
'[08:41:30.281]',-0.115
'[08:41:30.289]',-0.105
'[08:41:30.297]',-0.085
'[08:41:30.305]',-0.045
'[08:41:30.313]',-0.055
'[08:41:30.320]',-0.095
'[08:41:30.328]',-0.135
'[08:41:30.336]',-0.155
'[08:41:30.344]',-0.175
'[08:41:30.352]',-0.215
'[08:41:30.359]',-0.225
'[08:41:30.367]',-0.245
'[08:41:30.375]',-0.235
'[08:41:30.383]',-0.265
'[08:41:30.391]',-0.265
'[08:41:30.398]',-0.275
'[08:41:30.406]',-0.265
'[08:41:30.414]',-0.255
'[08:41:30.422]',-0.245
'[08:41:30.430]',-0.245
'[08:41:30.438]',-0.225
'[08:41:30.445]',-0.415
'[08:41:30.453]',-0.385
'[08:41:30.461]',-0.015
'[08:41:30.469]',0.785
'[08:41:30.477]',1445
'[08:41:30.484]',0.785
'[08:41:30.492]',-0.315
'[08:41:30.500]',-0.575
'[08:41:30.508]',-0.455
'[08:41:30.516]',-0.285
'[08:41:30.523]',-0.235
'[08:41:30.531]',-0.225
'[08:41:30.539]',-0.235
'[08:41:30.547]',-0.225
'[08:41:30.555]',-0.265
'[08:41:30.563]',-0.235
'[08:41:30.570]',-0.245
'[08:41:30.578]',-0.245
'[08:41:30.586]',-0.215
'[08:41:30.594]',-0.195
'[08:41:30.602]',-0.185
'[08:41:30.609]',-0.175
'[08:41:30.617]',-0.185
'[08:41:30.625]',-0.145
'[08:41:30.633]',-0.135
'[08:41:30.641]',-0.125
'[08:41:30.648]',-0.075
'[08:41:30.656]',-0.095
'[08:41:30.664]',-0.045
'[08:41:30.672]',-0.025
'[08:41:30.680]',-0.025
'[08:41:30.688]',0.025
'[08:41:30.695]',0.035
'[08:41:30.703]',0.055
'[08:41:30.711]',0.105
'[08:41:30.719]',0.145
'[08:41:30.727]',0.185
'[08:41:30.734]',0.225
'[08:41:30.742]',0.215
'[08:41:30.750]',0.235
'[08:41:30.758]',0.225
'[08:41:30.766]',0.225
'[08:41:30.773]',0.185
'[08:41:30.781]',0.155
'[08:41:30.789]',0.125
'[08:41:30.797]',0.045
'[08:41:30.805]',-0.005
'[08:41:30.813]',-0.015
'[08:41:30.820]',-0.045
'[08:41:30.828]',-0.065
'[08:41:30.836]',-0.045
'[08:41:30.844]',-0.045
'[08:41:30.852]',-0.035
'[08:41:30.859]',-0.055
'[08:41:30.867]',-0.065
'[08:41:30.875]',-0.055
'[08:41:30.883]',-0.075
'[08:41:30.891]',-0.065
'[08:41:30.898]',-0.065
'[08:41:30.906]',-0.065
'[08:41:30.914]',-0.055
'[08:41:30.922]',-0.045
'[08:41:30.930]',-0.025
'[08:41:30.938]',0.025
'[08:41:30.945]',0.055
'[08:41:30.953]',0.055
'[08:41:30.961]',0.025
'[08:41:30.969]',-0.015
'[08:41:30.977]',-0.055
'[08:41:30.984]',-0.065
'[08:41:30.992]',-0.105
'[08:41:31.000]',-0.135
'[08:41:31.008]',-0.155
'[08:41:31.016]',-0.145
'[08:41:31.023]',-0.155
'[08:41:31.031]',-0.165
'[08:41:31.039]',-0.155
'[08:41:31.047]',-0.155
'[08:41:31.055]',-0.145
'[08:41:31.063]',-0.155
'[08:41:31.070]',-0.135
'[08:41:31.078]',-0.145
'[08:41:31.086]',-0.275
'[08:41:31.094]',-0.295
'[08:41:31.102]',0.105
'[08:41:31.109]',0.775
'[08:41:31.117]',1515
'[08:41:31.125]',1095
'[08:41:31.133]',-0.105
'[08:41:31.141]',-0.485
'[08:41:31.148]',-0.385
'[08:41:31.156]',-0.205
'[08:41:31.164]',-0.165
'[08:41:31.172]',-0.185
'[08:41:31.180]',-0.205
'[08:41:31.188]',-0.205
'[08:41:31.195]',-0.205
'[08:41:31.203]',-0.185
'[08:41:31.211]',-0.185
'[08:41:31.219]',-0.205
'[08:41:31.227]',-0.175
'[08:41:31.234]',-0.185
'[08:41:31.242]',-0.175
'[08:41:31.250]',-0.155
'[08:41:31.258]',-0.145
'[08:41:31.266]',-0.125
'[08:41:31.273]',-0.115
'[08:41:31.281]',-0.105
'[08:41:31.289]',-0.105
'[08:41:31.297]',-0.075
'[08:41:31.305]',-0.045
'[08:41:31.313]',-0.035
'[08:41:31.320]',-0.025
'[08:41:31.328]',0.015
'[08:41:31.336]',0.035
'[08:41:31.344]',0.085
'[08:41:31.352]',0.105
'[08:41:31.359]',0.125
'[08:41:31.367]',0.145
'[08:41:31.375]',0.115
'[08:41:31.383]',0.165
'[08:41:31.391]',0.185
'[08:41:31.398]',0.185
'[08:41:31.406]',0.145
'[08:41:31.414]',0.115
'[08:41:31.422]',0.055
'[08:41:31.430]',-0.005
'[08:41:31.438]',-0.045
'[08:41:31.445]',-0.075
'[08:41:31.453]',-0.065
'[08:41:31.461]',-0.085
'[08:41:31.469]',-0.085
'[08:41:31.477]',-0.095
'[08:41:31.484]',-0.125
'[08:41:31.492]',-0.105
'[08:41:31.500]',-0.095
'[08:41:31.508]',-0.105
'[08:41:31.516]',-0.105
'[08:41:31.523]',-0.085
'[08:41:31.531]',-0.055
'[08:41:31.539]',-0.055
'[08:41:31.547]',-0.035
'[08:41:31.555]',0.005
'[08:41:31.563]',0.035
'[08:41:31.570]',0.025
'[08:41:31.578]',-0.015
'[08:41:31.586]',-0.085
'[08:41:31.594]',-0.115
'[08:41:31.602]',-0.135
'[08:41:31.609]',-0.165
'[08:41:31.617]',-0.185
'[08:41:31.625]',-0.185
'[08:41:31.633]',-0.195
'[08:41:31.641]',-0.215
'[08:41:31.648]',-0.225
'[08:41:31.656]',-0.195
'[08:41:31.664]',-0.195
'[08:41:31.672]',-0.195
'[08:41:31.680]',-0.195
'[08:41:31.688]',-0.155
'[08:41:31.695]',-0.165
'[08:41:31.703]',-0.315
'[08:41:31.711]',-0.365
'[08:41:31.719]',-0.025
'[08:41:31.727]',0.775
'[08:41:31.734]',1615
'[08:41:31.742]',1275
'[08:41:31.750]',0.035
'[08:41:31.758]',-0.535
'[08:41:31.766]',-0.485
'[08:41:31.773]',-0.335
'[08:41:31.781]',-0.185
'[08:41:31.789]',-0.155
'[08:41:31.797]',-0.195
'[08:41:31.805]',-0.215
'[08:41:31.813]',-0.195
'[08:41:31.820]',-0.205
'[08:41:31.828]',-0.185
'[08:41:31.836]',-0.175
'[08:41:31.844]',-0.155
'[08:41:31.852]',-0.165
'[08:41:31.859]',-0.155
'[08:41:31.867]',-0.145
'[08:41:31.875]',-0.135
'[08:41:31.883]',-0.115
'[08:41:31.891]',-0.115
'[08:41:31.898]',-0.095
'[08:41:31.906]',-0.075
'[08:41:31.914]',-0.045
'[08:41:31.922]',-0.005
'[08:41:31.930]',-0.025
'[08:41:31.938]',-0.025
'[08:41:31.945]',0.025
'[08:41:31.953]',0.035
'[08:41:31.961]',0.065
'[08:41:31.969]',0.065
'[08:41:31.977]',0.105
'[08:41:31.984]',0.155
'[08:41:31.992]',0.145
'[08:41:32.000]',0.175
'[08:41:32.008]',0.185
'[08:41:32.016]',0.185
'[08:41:32.023]',0.185
'[08:41:32.031]',0.155
'[08:41:32.039]',0.145
'[08:41:32.047]',0.125
'[08:41:32.055]',0.005
'[08:41:32.063]',-0.005
'[08:41:32.070]',-0.035
'[08:41:32.078]',-0.045
'[08:41:32.086]',-0.055
'[08:41:32.094]',-0.055
'[08:41:32.102]',-0.065
'[08:41:32.109]',-0.055
'[08:41:32.117]',-0.075
'[08:41:32.125]',-0.065
'[08:41:32.133]',-0.085
'[08:41:32.141]',-0.065
'[08:41:32.148]',-0.045
'[08:41:32.156]',-0.025
'[08:41:32.164]',0.015
'[08:41:32.172]',0.055
'[08:41:32.180]',0.095
'[08:41:32.188]',0.115
'[08:41:32.195]',0.035
'[08:41:32.203]',-0.035
'[08:41:32.211]',-0.065
'[08:41:32.219]',-0.095
'[08:41:32.227]',-0.115
'[08:41:32.234]',-0.145
'[08:41:32.242]',-0.175
'[08:41:32.250]',-0.185
'[08:41:32.258]',-0.205
'[08:41:32.266]',-0.185
'[08:41:32.273]',-0.175
'[08:41:32.281]',-0.175
'[08:41:32.289]',-0.165
'[08:41:32.297]',-0.175
'[08:41:32.305]',-0.165
'[08:41:32.313]',-0.125
'[08:41:32.320]',-0.255
'[08:41:32.328]',-0.355
'[08:41:32.336]',-0.035
'[08:41:32.344]',0.635
'[08:41:32.352]',1485
'[08:41:32.359]',1175
'[08:41:32.367]',-0.055
'[08:41:32.375]',-0.495
'[08:41:32.383]',-0.415
'[08:41:32.391]',-0.235
'[08:41:32.398]',-0.155
'[08:41:32.406]',-0.165
'[08:41:32.414]',-0.175
'[08:41:32.422]',-0.185
'[08:41:32.430]',-0.175
'[08:41:32.438]',-0.185
'[08:41:32.445]',-0.175
'[08:41:32.453]',-0.165
'[08:41:32.461]',-0.155
'[08:41:32.469]',-0.135
'[08:41:32.477]',-0.135
'[08:41:32.484]',-0.135
'[08:41:32.492]',-0.125
'[08:41:32.500]',-0.115
'[08:41:32.508]',-0.105
'[08:41:32.516]',-0.065
'[08:41:32.523]',-0.055
'[08:41:32.531]',-0.035
'[08:41:32.539]',-0.025
'[08:41:32.547]',0.005
'[08:41:32.555]',0.025
'[08:41:32.563]',0.045
'[08:41:32.570]',0.055
'[08:41:32.578]',0.085
'[08:41:32.586]',0.105
'[08:41:32.594]',0.125
'[08:41:32.602]',0.145
'[08:41:32.609]',0.165
'[08:41:32.617]',0.165
'[08:41:32.625]',0.175
'[08:41:32.633]',0.165
'[08:41:32.641]',0.155
'[08:41:32.648]',0.125
'[08:41:32.656]',0.105
'[08:41:32.664]',0.065
'[08:41:32.672]',0.035
'[08:41:32.680]',0.015
'[08:41:32.688]',0.015
'[08:41:32.695]',-0.005
'[08:41:32.703]',-0.015
'[08:41:32.711]',-0.025
'[08:41:32.719]',-0.025
'[08:41:32.727]',-0.015
'[08:41:32.734]',-0.025
'[08:41:32.742]',-0.035
'[08:41:32.750]',-0.025
'[08:41:32.758]',-0.015
'[08:41:32.766]',0.015
'[08:41:32.773]',0.035
'[08:41:32.781]',0.075
'[08:41:32.789]',0.105
'[08:41:32.797]',0.145
'[08:41:32.805]',0.105
'[08:41:32.813]',0.035
'[08:41:32.820]',-0.015
'[08:41:32.828]',-0.045
'[08:41:32.836]',-0.105
'[08:41:32.844]',-0.135
'[08:41:32.852]',-0.145
'[08:41:32.859]',-0.165
'[08:41:32.867]',-0.175
'[08:41:32.875]',-0.175
'[08:41:32.883]',-0.185
'[08:41:32.891]',-0.185
'[08:41:32.898]',-0.195
'[08:41:32.906]',-0.185
'[08:41:32.914]',-0.175
'[08:41:32.922]',-0.175
'[08:41:32.930]',-0.205
'[08:41:32.938]',-0.375
'[08:41:32.945]',-0.265
'[08:41:32.953]',0.245
'[08:41:32.961]',1065
'[08:41:32.969]',1525
'[08:41:32.977]',0.575
'[08:41:32.984]',-0.385
'[08:41:32.992]',-0.515
'[08:41:33.000]',-0.345
'[08:41:33.008]',-0.225
'[08:41:33.016]',-0.215
'[08:41:33.023]',-0.225
'[08:41:33.031]',-0.245
'[08:41:33.039]',-0.225
'[08:41:33.047]',-0.225
'[08:41:33.055]',-0.235
'[08:41:33.063]',-0.225
'[08:41:33.070]',-0.225
'[08:41:33.078]',-0.205
'[08:41:33.086]',-0.215
'[08:41:33.094]',-0.175
'[08:41:33.102]',-0.165
'[08:41:33.109]',-0.155
'[08:41:33.117]',-0.145
'[08:41:33.125]',-0.135
'[08:41:33.133]',-0.125
'[08:41:33.141]',-0.105
'[08:41:33.148]',-0.085
'[08:41:33.156]',-0.055
'[08:41:33.164]',-0.025
'[08:41:33.172]',-0.015
'[08:41:33.180]',-0.005
'[08:41:33.188]',0.025
'[08:41:33.195]',0.045
'[08:41:33.203]',0.085
'[08:41:33.211]',0.105
'[08:41:33.219]',0.135
'[08:41:33.227]',0.155
'[08:41:33.234]',0.165
'[08:41:33.242]',0.145
'[08:41:33.250]',0.135
'[08:41:33.258]',0.105
'[08:41:33.266]',0.055
'[08:41:33.273]',0.035
'[08:41:33.281]',0.005
'[08:41:33.289]',-0.015
'[08:41:33.297]',-0.035
'[08:41:33.305]',-0.065
'[08:41:33.313]',-0.065
'[08:41:33.320]',-0.075
'[08:41:33.328]',-0.065
'[08:41:33.336]',-0.075
'[08:41:33.344]',-0.075
'[08:41:33.352]',-0.065
'[08:41:33.359]',-0.065
'[08:41:33.367]',-0.045
'[08:41:33.375]',-0.045
'[08:41:33.383]',-0.025
'[08:41:33.391]',0.015
'[08:41:33.398]',0.035
'[08:41:33.406]',0.075
'[08:41:33.414]',0.055
'[08:41:33.422]',0.005
'[08:41:33.430]',-0.055
'[08:41:33.438]',-0.085
'[08:41:33.445]',-0.115
'[08:41:33.453]',-0.125
'[08:41:33.461]',-0.165
'[08:41:33.469]',-0.165
'[08:41:33.477]',-0.165
'[08:41:33.484]',-0.165
'[08:41:33.492]',-0.185
'[08:41:33.500]',-0.185
'[08:41:33.508]',-0.195
'[08:41:33.516]',-0.195
'[08:41:33.523]',-0.195
'[08:41:33.531]',-0.185
'[08:41:33.539]',-0.165
'[08:41:33.547]',-0.265
'[08:41:33.555]',-0.355
'[08:41:33.563]',-0.155
'[08:41:33.570]',0.375
'[08:41:33.578]',1055
'[08:41:33.586]',1095
'[08:41:33.594]',0.225
'[08:41:33.602]',-0.395
'[08:41:33.609]',-0.425
'[08:41:33.617]',-0.315
'[08:41:33.625]',-0.235
'[08:41:33.633]',-0.235
'[08:41:33.641]',-0.245
'[08:41:33.648]',-0.255
'[08:41:33.656]',-0.255
'[08:41:33.664]',-0.245
'[08:41:33.672]',-0.235
'[08:41:33.680]',-0.235
'[08:41:33.688]',-0.235
'[08:41:33.695]',-0.235
'[08:41:33.703]',-0.205
'[08:41:33.711]',-0.205
'[08:41:33.719]',-0.175
'[08:41:33.727]',-0.165
'[08:41:33.734]',-0.155
'[08:41:33.742]',-0.125
'[08:41:33.750]',-0.115
'[08:41:33.758]',-0.095
'[08:41:33.766]',-0.075
'[08:41:33.773]',-0.065
'[08:41:33.781]',-0.045
'[08:41:33.789]',-0.005
'[08:41:33.797]',0.025
'[08:41:33.805]',0.045
'[08:41:33.813]',0.065
'[08:41:33.820]',0.075
'[08:41:33.828]',0.115
'[08:41:33.836]',0.145
'[08:41:33.844]',0.155
'[08:41:33.852]',0.165
'[08:41:33.859]',0.145
'[08:41:33.867]',0.105
'[08:41:33.875]',0.065
'[08:41:33.883]',0.025
'[08:41:33.891]',-0.015
'[08:41:33.898]',-0.045
'[08:41:33.906]',-0.055
'[08:41:33.914]',-0.075
'[08:41:33.922]',-0.085
'[08:41:33.930]',-0.095
'[08:41:33.938]',-0.105
'[08:41:33.945]',-0.105
'[08:41:33.953]',-0.085
'[08:41:33.961]',-0.085
'[08:41:33.969]',-0.065
'[08:41:33.977]',-0.055
'[08:41:33.984]',-0.025
'[08:41:33.992]',0.005
'[08:41:34.000]',0.035
'[08:41:34.008]',0.085
'[08:41:34.016]',0.115
'[08:41:34.023]',0.025
'[08:41:34.031]',-0.035
'[08:41:34.039]',-0.085
'[08:41:34.047]',-0.125
'[08:41:34.055]',-0.185
'[08:41:34.063]',-0.205
'[08:41:34.070]',-0.215
'[08:41:34.078]',-0.225
'[08:41:34.086]',-0.235
'[08:41:34.094]',-0.235
'[08:41:34.102]',-0.225
'[08:41:34.109]',-0.235
'[08:41:34.117]',-0.235
'[08:41:34.125]',-0.215
'[08:41:34.133]',-0.215
'[08:41:34.141]',-0.205
'[08:41:34.148]',-0.345
'[08:41:34.156]',-0.455
'[08:41:34.164]',-0.175
'[08:41:34.172]',0.495
'[08:41:34.180]',1325
'[08:41:34.188]',1225
'[08:41:34.195]',0.125
'[08:41:34.203]',-0.475
'[08:41:34.211]',-0.525
'[08:41:34.219]',-0.385
'[08:41:34.227]',-0.265
'[08:41:34.234]',-0.245
'[08:41:34.242]',-0.265
'[08:41:34.250]',-0.265
'[08:41:34.258]',-0.275
'[08:41:34.266]',-0.265
'[08:41:34.273]',-0.265
'[08:41:34.281]',-0.255
'[08:41:34.289]',-0.245
'[08:41:34.297]',-0.245
'[08:41:34.305]',-0.245
'[08:41:34.313]',-0.225
'[08:41:34.320]',-0.225
'[08:41:34.328]',-0.195
'[08:41:34.336]',-0.185
'[08:41:34.344]',-0.155
'[08:41:34.352]',-0.135
'[08:41:34.359]',-0.125
'[08:41:34.367]',-0.135
'[08:41:34.375]',-0.105
'[08:41:34.383]',-0.095
'[08:41:34.391]',-0.065
'[08:41:34.398]',-0.065
'[08:41:34.406]',-0.025
'[08:41:34.414]',0.015
'[08:41:34.422]',0.025
'[08:41:34.430]',0.035
'[08:41:34.438]',0.075
'[08:41:34.445]',0.095
'[08:41:34.453]',0.105
'[08:41:34.461]',0.095
'[08:41:34.469]',0.085
'[08:41:34.477]',0.075
'[08:41:34.484]',0.035
'[08:41:34.492]',-0.005
'[08:41:34.500]',-0.035
'[08:41:34.508]',-0.065
'[08:41:34.516]',-0.085
'[08:41:34.523]',-0.105
'[08:41:34.531]',-0.115
'[08:41:34.539]',-0.105
'[08:41:34.547]',-0.105
'[08:41:34.555]',-0.125
'[08:41:34.563]',-0.105
'[08:41:34.570]',-0.095
'[08:41:34.578]',-0.065
'[08:41:34.586]',-0.045
'[08:41:34.594]',-0.015
'[08:41:34.602]',0.045
'[08:41:34.609]',0.085
'[08:41:34.617]',0.135
'[08:41:34.625]',0.085
'[08:41:34.633]',0.005
'[08:41:34.641]',-0.065
'[08:41:34.648]',-0.115
'[08:41:34.656]',-0.135
'[08:41:34.664]',-0.175
'[08:41:34.672]',-0.195
'[08:41:34.680]',-0.205
'[08:41:34.688]',-0.215
'[08:41:34.695]',-0.215
'[08:41:34.703]',-0.225
'[08:41:34.711]',-0.225
'[08:41:34.719]',-0.225
'[08:41:34.727]',-0.215
'[08:41:34.734]',-0.205
'[08:41:34.742]',-0.195
'[08:41:34.750]',-0.225
'[08:41:34.758]',-0.395
'[08:41:34.766]',-0.305
'[08:41:34.773]',0.225
'[08:41:34.781]',1035
'[08:41:34.789]',1515
'[08:41:34.797]',0.585
'[08:41:34.805]',-0.355
'[08:41:34.813]',-0.575
'[08:41:34.820]',-0.475
'[08:41:34.828]',-0.325
'[08:41:34.836]',-0.245
'[08:41:34.844]',-0.235
'[08:41:34.852]',-0.235
'[08:41:34.859]',-0.255
'[08:41:34.867]',-0.255
'[08:41:34.875]',-0.235
'[08:41:34.883]',-0.255
'[08:41:34.891]',-0.235
'[08:41:34.898]',-0.225
'[08:41:34.906]',-0.205
'[08:41:34.914]',-0.195
'[08:41:34.922]',-0.195
'[08:41:34.930]',-0.185
'[08:41:34.938]',-0.175
'[08:41:34.945]',-0.155
'[08:41:34.953]',-0.125
'[08:41:34.961]',-0.135
'[08:41:34.969]',-0.115
'[08:41:34.977]',-0.075
'[08:41:34.984]',-0.055
'[08:41:34.992]',-0.055
'[08:41:35.000]',-0.035
'[08:41:35.008]',-0.015
'[08:41:35.016]',0.015
'[08:41:35.023]',0.035
'[08:41:35.031]',0.065
'[08:41:35.039]',0.095
'[08:41:35.047]',0.125
'[08:41:35.055]',0.115
'[08:41:35.063]',0.115
'[08:41:35.070]',0.095
'[08:41:35.078]',0.075
'[08:41:35.086]',0.065
'[08:41:35.094]',0.025
'[08:41:35.102]',-0.015
'[08:41:35.109]',-0.035
'[08:41:35.117]',-0.085
'[08:41:35.125]',-0.095
'[08:41:35.133]',-0.105
'[08:41:35.141]',-0.115
'[08:41:35.148]',-0.125
'[08:41:35.156]',-0.125
'[08:41:35.164]',-0.115
'[08:41:35.172]',-0.125
'[08:41:35.180]',-0.135
'[08:41:35.188]',-0.105
'[08:41:35.195]',-0.095
'[08:41:35.203]',-0.075
'[08:41:35.211]',-0.035
'[08:41:35.219]',-0.005
'[08:41:35.227]',0.055
'[08:41:35.234]',0.085
'[08:41:35.242]',0.065
'[08:41:35.250]',-0.015
'[08:41:35.258]',-0.105
'[08:41:35.266]',-0.145
'[08:41:35.273]',-0.185
'[08:41:35.281]',-0.205
