'Time','ECG1'
'[11:10:45.445]',-0.045
'[11:10:45.453]',-0.085
'[11:10:45.461]',-0.105
'[11:10:45.469]',-0.145
'[11:10:45.477]',-0.165
'[11:10:45.484]',-0.155
'[11:10:45.492]',-0.145
'[11:10:45.500]',-0.165
'[11:10:45.508]',-0.185
'[11:10:45.516]',-0.155
'[11:10:45.523]',-0.165
'[11:10:45.531]',-0.145
'[11:10:45.539]',-0.145
'[11:10:45.547]',-0.135
'[11:10:45.555]',-0.115
'[11:10:45.563]',-0.105
'[11:10:45.570]',-0.075
'[11:10:45.578]',0.175
'[11:10:45.586]',0.935
'[11:10:45.594]',1505
'[11:10:45.602]',0.885
'[11:10:45.609]',-0.385
'[11:10:45.617]',-0.685
'[11:10:45.625]',-0.325
'[11:10:45.633]',-0.185
'[11:10:45.641]',-0.155
'[11:10:45.648]',-0.195
'[11:10:45.656]',-0.195
'[11:10:45.664]',-0.205
'[11:10:45.672]',-0.185
'[11:10:45.680]',-0.165
'[11:10:45.688]',-0.185
'[11:10:45.695]',-0.185
'[11:10:45.703]',-0.175
'[11:10:45.711]',-0.185
'[11:10:45.719]',-0.185
'[11:10:45.727]',-0.185
'[11:10:45.734]',-0.185
'[11:10:45.742]',-0.175
'[11:10:45.750]',-0.185
'[11:10:45.758]',-0.175
'[11:10:45.766]',-0.175
'[11:10:45.773]',-0.195
'[11:10:45.781]',-0.185
'[11:10:45.789]',-0.205
'[11:10:45.797]',-0.205
'[11:10:45.805]',-0.195
'[11:10:45.813]',-0.215
'[11:10:45.820]',-0.215
'[11:10:45.828]',-0.225
'[11:10:45.836]',-0.215
'[11:10:45.844]',-0.205
'[11:10:45.852]',-0.185
'[11:10:45.859]',-0.155
'[11:10:45.867]',-0.125
'[11:10:45.875]',-0.115
'[11:10:45.883]',-0.125
'[11:10:45.891]',-0.135
'[11:10:45.898]',-0.135
'[11:10:45.906]',-0.145
'[11:10:45.914]',-0.145
'[11:10:45.922]',-0.155
'[11:10:45.930]',-0.155
'[11:10:45.938]',-0.155
'[11:10:45.945]',-0.155
'[11:10:45.953]',-0.165
'[11:10:45.961]',-0.155
'[11:10:45.969]',-0.155
'[11:10:45.977]',-0.145
'[11:10:45.984]',-0.125
'[11:10:45.992]',-0.125
'[11:10:46.000]',-0.115
'[11:10:46.008]',-0.105
'[11:10:46.016]',-0.105
'[11:10:46.023]',-0.095
'[11:10:46.031]',-0.105
'[11:10:46.039]',-0.095
'[11:10:46.047]',-0.085
'[11:10:46.055]',-0.085
'[11:10:46.063]',-0.095
'[11:10:46.070]',-0.095
'[11:10:46.078]',-0.105
'[11:10:46.086]',-0.105
'[11:10:46.094]',-0.105
'[11:10:46.102]',-0.105
'[11:10:46.109]',-0.105
'[11:10:46.117]',-0.105
'[11:10:46.125]',-0.105
'[11:10:46.133]',-0.105
'[11:10:46.141]',-0.115
'[11:10:46.148]',-0.115
'[11:10:46.156]',-0.115
'[11:10:46.164]',-0.115
'[11:10:46.172]',-0.085
'[11:10:46.180]',-0.055
'[11:10:46.188]',-0.055
'[11:10:46.195]',-0.045
'[11:10:46.203]',-0.035
'[11:10:46.211]',-0.015
'[11:10:46.219]',0.005
'[11:10:46.227]',0.015
'[11:10:46.234]',0.005
'[11:10:46.242]',-0.025
'[11:10:46.250]',-0.045
'[11:10:46.258]',-0.105
'[11:10:46.266]',-0.145
'[11:10:46.273]',-0.145
'[11:10:46.281]',-0.145
'[11:10:46.289]',-0.145
'[11:10:46.297]',-0.145
'[11:10:46.305]',-0.155
'[11:10:46.313]',-0.135
'[11:10:46.320]',-0.135
'[11:10:46.328]',-0.135
'[11:10:46.336]',-0.125
'[11:10:46.344]',-0.115
'[11:10:46.352]',-0.105
'[11:10:46.359]',-0.085
'[11:10:46.367]',-0.055
'[11:10:46.375]',0.115
'[11:10:46.383]',0.725
'[11:10:46.391]',1465
'[11:10:46.398]',1285
'[11:10:46.406]',0.185
'[11:10:46.414]',-0.695
'[11:10:46.422]',-0.425
'[11:10:46.430]',-0.165
'[11:10:46.438]',-0.145
'[11:10:46.445]',-0.165
'[11:10:46.453]',-0.185
'[11:10:46.461]',-0.185
'[11:10:46.469]',-0.175
'[11:10:46.477]',-0.175
'[11:10:46.484]',-0.175
'[11:10:46.492]',-0.165
'[11:10:46.500]',-0.165
'[11:10:46.508]',-0.165
'[11:10:46.516]',-0.165
'[11:10:46.523]',-0.165
'[11:10:46.531]',-0.165
'[11:10:46.539]',-0.175
'[11:10:46.547]',-0.155
'[11:10:46.555]',-0.165
'[11:10:46.563]',-0.165
'[11:10:46.570]',-0.165
'[11:10:46.578]',-0.165
'[11:10:46.586]',-0.165
'[11:10:46.594]',-0.165
'[11:10:46.602]',-0.175
'[11:10:46.609]',-0.185
'[11:10:46.617]',-0.165
'[11:10:46.625]',-0.175
'[11:10:46.633]',-0.175
'[11:10:46.641]',-0.175
'[11:10:46.648]',-0.145
'[11:10:46.656]',-0.125
'[11:10:46.664]',-0.095
'[11:10:46.672]',-0.095
'[11:10:46.680]',-0.075
'[11:10:46.688]',-0.095
'[11:10:46.695]',-0.105
'[11:10:46.703]',-0.125
'[11:10:46.711]',-0.125
'[11:10:46.719]',-0.125
'[11:10:46.727]',-0.125
'[11:10:46.734]',-0.125
'[11:10:46.742]',-0.125
'[11:10:46.750]',-0.135
'[11:10:46.758]',-0.145
'[11:10:46.766]',-0.135
'[11:10:46.773]',-0.125
'[11:10:46.781]',-0.115
'[11:10:46.789]',-0.115
'[11:10:46.797]',-0.105
'[11:10:46.805]',-0.095
'[11:10:46.813]',-0.105
'[11:10:46.820]',-0.095
'[11:10:46.828]',-0.085
'[11:10:46.836]',-0.085
'[11:10:46.844]',-0.075
'[11:10:46.852]',-0.085
'[11:10:46.859]',-0.075
'[11:10:46.867]',-0.065
'[11:10:46.875]',-0.075
'[11:10:46.883]',-0.085
'[11:10:46.891]',-0.075
'[11:10:46.898]',-0.085
'[11:10:46.906]',-0.085
'[11:10:46.914]',-0.085
'[11:10:46.922]',-0.095
'[11:10:46.930]',-0.085
'[11:10:46.938]',-0.085
'[11:10:46.945]',-0.095
'[11:10:46.953]',-0.085
'[11:10:46.961]',-0.085
'[11:10:46.969]',-0.085
'[11:10:46.977]',-0.085
'[11:10:46.984]',-0.095
'[11:10:46.992]',-0.095
'[11:10:47.000]',-0.075
'[11:10:47.008]',-0.035
'[11:10:47.016]',-0.005
'[11:10:47.023]',-0.025
'[11:10:47.031]',-0.015
'[11:10:47.039]',-0.005
'[11:10:47.047]',0.025
'[11:10:47.055]',0.035
'[11:10:47.063]',0.015
'[11:10:47.070]',-0.025
'[11:10:47.078]',-0.035
'[11:10:47.086]',-0.105
'[11:10:47.094]',-0.115
'[11:10:47.102]',-0.125
'[11:10:47.109]',-0.125
'[11:10:47.117]',-0.135
'[11:10:47.125]',-0.125
'[11:10:47.133]',-0.145
'[11:10:47.141]',-0.135
'[11:10:47.148]',-0.125
'[11:10:47.156]',-0.125
'[11:10:47.164]',-0.115
'[11:10:47.172]',-0.105
'[11:10:47.180]',-0.085
'[11:10:47.188]',-0.085
'[11:10:47.195]',-0.045
'[11:10:47.203]',0.165
'[11:10:47.211]',0.825
'[11:10:47.219]',1445
'[11:10:47.227]',1035
'[11:10:47.234]',-0.115
'[11:10:47.242]',-0.635
'[11:10:47.250]',-0.305
'[11:10:47.258]',-0.135
'[11:10:47.266]',-0.135
'[11:10:47.273]',-0.175
'[11:10:47.281]',-0.175
'[11:10:47.289]',-0.175
'[11:10:47.297]',-0.165
'[11:10:47.305]',-0.145
'[11:10:47.313]',-0.155
'[11:10:47.320]',-0.175
'[11:10:47.328]',-0.145
'[11:10:47.336]',-0.145
'[11:10:47.344]',-0.145
'[11:10:47.352]',-0.175
'[11:10:47.359]',-0.155
'[11:10:47.367]',-0.145
'[11:10:47.375]',-0.165
'[11:10:47.383]',-0.175
'[11:10:47.391]',-0.155
'[11:10:47.398]',-0.155
'[11:10:47.406]',-0.165
'[11:10:47.414]',-0.165
'[11:10:47.422]',-0.165
'[11:10:47.430]',-0.165
'[11:10:47.438]',-0.165
'[11:10:47.445]',-0.185
'[11:10:47.453]',-0.175
'[11:10:47.461]',-0.185
'[11:10:47.469]',-0.175
'[11:10:47.477]',-0.155
'[11:10:47.484]',-0.115
'[11:10:47.492]',-0.095
'[11:10:47.500]',-0.105
'[11:10:47.508]',-0.095
'[11:10:47.516]',-0.075
'[11:10:47.523]',-0.115
'[11:10:47.531]',-0.115
'[11:10:47.539]',-0.125
'[11:10:47.547]',-0.125
'[11:10:47.555]',-0.115
'[11:10:47.563]',-0.115
'[11:10:47.570]',-0.145
'[11:10:47.578]',-0.145
'[11:10:47.586]',-0.125
'[11:10:47.594]',-0.125
'[11:10:47.602]',-0.135
'[11:10:47.609]',-0.135
'[11:10:47.617]',-0.105
'[11:10:47.625]',-0.085
'[11:10:47.633]',-0.095
'[11:10:47.641]',-0.085
'[11:10:47.648]',-0.075
'[11:10:47.656]',-0.075
'[11:10:47.664]',-0.085
'[11:10:47.672]',-0.065
'[11:10:47.680]',-0.055
'[11:10:47.688]',-0.075
'[11:10:47.695]',-0.055
'[11:10:47.703]',-0.065
'[11:10:47.711]',-0.065
'[11:10:47.719]',-0.075
'[11:10:47.727]',-0.085
'[11:10:47.734]',-0.085
'[11:10:47.742]',-0.065
'[11:10:47.750]',-0.075
'[11:10:47.758]',-0.075
'[11:10:47.766]',-0.065
'[11:10:47.773]',-0.085
'[11:10:47.781]',-0.065
'[11:10:47.789]',-0.085
'[11:10:47.797]',-0.075
'[11:10:47.805]',-0.065
'[11:10:47.813]',-0.035
'[11:10:47.820]',-0.025
'[11:10:47.828]',-0.005
'[11:10:47.836]',-0.015
'[11:10:47.844]',0.005
'[11:10:47.852]',0.015
'[11:10:47.859]',0.045
'[11:10:47.867]',0.055
'[11:10:47.875]',0.015
'[11:10:47.883]',-0.025
'[11:10:47.891]',-0.065
'[11:10:47.898]',-0.095
'[11:10:47.906]',-0.115
'[11:10:47.914]',-0.125
'[11:10:47.922]',-0.115
'[11:10:47.930]',-0.105
'[11:10:47.938]',-0.115
'[11:10:47.945]',-0.105
'[11:10:47.953]',-0.115
'[11:10:47.961]',-0.105
'[11:10:47.969]',-0.085
'[11:10:47.977]',-0.085
'[11:10:47.984]',-0.065
'[11:10:47.992]',-0.055
'[11:10:48.000]',-0.035
'[11:10:48.008]',0.065
'[11:10:48.016]',0.665
'[11:10:48.023]',1425
'[11:10:48.031]',1295
'[11:10:48.039]',0.235
'[11:10:48.047]',-0.665
'[11:10:48.055]',-0.395
'[11:10:48.063]',-0.135
'[11:10:48.070]',-0.115
'[11:10:48.078]',-0.105
'[11:10:48.086]',-0.125
'[11:10:48.094]',-0.125
'[11:10:48.102]',-0.135
'[11:10:48.109]',-0.125
'[11:10:48.117]',-0.115
'[11:10:48.125]',-0.125
'[11:10:48.133]',-0.125
'[11:10:48.141]',-0.125
'[11:10:48.148]',-0.125
'[11:10:48.156]',-0.115
'[11:10:48.164]',-0.125
'[11:10:48.172]',-0.115
'[11:10:48.180]',-0.125
'[11:10:48.188]',-0.125
'[11:10:48.195]',-0.135
'[11:10:48.203]',-0.125
'[11:10:48.211]',-0.125
'[11:10:48.219]',-0.135
'[11:10:48.227]',-0.135
'[11:10:48.234]',-0.135
'[11:10:48.242]',-0.145
'[11:10:48.250]',-0.145
'[11:10:48.258]',-0.165
'[11:10:48.266]',-0.165
'[11:10:48.273]',-0.155
'[11:10:48.281]',-0.125
'[11:10:48.289]',-0.105
'[11:10:48.297]',-0.075
'[11:10:48.305]',-0.055
'[11:10:48.313]',-0.055
'[11:10:48.320]',-0.055
'[11:10:48.328]',-0.075
'[11:10:48.336]',-0.075
'[11:10:48.344]',-0.065
'[11:10:48.352]',-0.065
'[11:10:48.359]',-0.075
'[11:10:48.367]',-0.075
'[11:10:48.375]',-0.085
'[11:10:48.383]',-0.075
'[11:10:48.391]',-0.075
'[11:10:48.398]',-0.075
'[11:10:48.406]',-0.075
'[11:10:48.414]',-0.065
'[11:10:48.422]',-0.045
'[11:10:48.430]',-0.035
'[11:10:48.438]',-0.035
'[11:10:48.445]',-0.035
'[11:10:48.453]',-0.025
'[11:10:48.461]',-0.015
'[11:10:48.469]',-0.005
'[11:10:48.477]',-0.005
'[11:10:48.484]',-0.005
'[11:10:48.492]',-0.005
'[11:10:48.500]',0.005
'[11:10:48.508]',-0.005
'[11:10:48.516]',-0.005
'[11:10:48.523]',-0.015
'[11:10:48.531]',-0.005
'[11:10:48.539]',-0.025
'[11:10:48.547]',-0.025
'[11:10:48.555]',-0.005
'[11:10:48.563]',-0.015
'[11:10:48.570]',-0.015
'[11:10:48.578]',-0.025
'[11:10:48.586]',-0.025
'[11:10:48.594]',-0.015
'[11:10:48.602]',-0.015
'[11:10:48.609]',-0.015
'[11:10:48.617]',-0.015
'[11:10:48.625]',-0.025
'[11:10:48.633]',-0.015
'[11:10:48.641]',-0.035
'[11:10:48.648]',-0.015
'[11:10:48.656]',-0.005
'[11:10:48.664]',0.035
'[11:10:48.672]',0.055
'[11:10:48.680]',0.065
'[11:10:48.688]',0.075
'[11:10:48.695]',0.065
'[11:10:48.703]',0.095
'[11:10:48.711]',0.095
'[11:10:48.719]',0.095
'[11:10:48.727]',0.065
'[11:10:48.734]',0.035
'[11:10:48.742]',-0.005
'[11:10:48.750]',-0.045
'[11:10:48.758]',-0.065
'[11:10:48.766]',-0.075
'[11:10:48.773]',-0.075
'[11:10:48.781]',-0.075
'[11:10:48.789]',-0.075
'[11:10:48.797]',-0.055
'[11:10:48.805]',-0.065
'[11:10:48.813]',-0.055
'[11:10:48.820]',-0.055
'[11:10:48.828]',-0.035
'[11:10:48.836]',-0.015
'[11:10:48.844]',-0.005
'[11:10:48.852]',0.065
'[11:10:48.859]',0.405
'[11:10:48.867]',1245
'[11:10:48.875]',1645
'[11:10:48.883]',0.905
'[11:10:48.891]',-0.365
'[11:10:48.898]',-0.485
'[11:10:48.906]',-0.165
'[11:10:48.914]',-0.075
'[11:10:48.922]',-0.085
'[11:10:48.930]',-0.095
'[11:10:48.938]',-0.105
'[11:10:48.945]',-0.105
'[11:10:48.953]',-0.095
'[11:10:48.961]',-0.105
'[11:10:48.969]',-0.095
'[11:10:48.977]',-0.095
'[11:10:48.984]',-0.085
'[11:10:48.992]',-0.085
'[11:10:49.000]',-0.095
'[11:10:49.008]',-0.095
'[11:10:49.016]',-0.095
'[11:10:49.023]',-0.095
'[11:10:49.031]',-0.095
'[11:10:49.039]',-0.095
'[11:10:49.047]',-0.105
'[11:10:49.055]',-0.085
'[11:10:49.063]',-0.095
'[11:10:49.070]',-0.105
'[11:10:49.078]',-0.105
'[11:10:49.086]',-0.105
'[11:10:49.094]',-0.105
'[11:10:49.102]',-0.115
'[11:10:49.109]',-0.115
'[11:10:49.117]',-0.115
'[11:10:49.125]',-0.115
'[11:10:49.133]',-0.075
'[11:10:49.141]',-0.055
'[11:10:49.148]',-0.035
'[11:10:49.156]',-0.035
'[11:10:49.164]',-0.025
'[11:10:49.172]',-0.035
'[11:10:49.180]',-0.035
'[11:10:49.188]',-0.055
'[11:10:49.195]',-0.075
'[11:10:49.203]',-0.055
'[11:10:49.211]',-0.055
'[11:10:49.219]',-0.065
'[11:10:49.227]',-0.065
'[11:10:49.234]',-0.055
'[11:10:49.242]',-0.045
'[11:10:49.250]',-0.055
'[11:10:49.258]',-0.055
'[11:10:49.266]',-0.055
'[11:10:49.273]',-0.055
'[11:10:49.281]',-0.035
'[11:10:49.289]',-0.025
'[11:10:49.297]',-0.025
'[11:10:49.305]',-0.015
'[11:10:49.313]',-0.025
'[11:10:49.320]',-0.005
'[11:10:49.328]',0.005
'[11:10:49.336]',-0.005
'[11:10:49.344]',-0.005
'[11:10:49.352]',-0.005
'[11:10:49.359]',0.005
'[11:10:49.367]',0.005
'[11:10:49.375]',-0.005
'[11:10:49.383]',-0.015
'[11:10:49.391]',0.005
'[11:10:49.398]',-0.005
'[11:10:49.406]',-0.005
'[11:10:49.414]',-0.015
'[11:10:49.422]',-0.005
'[11:10:49.430]',0.005
'[11:10:49.438]',-0.005
'[11:10:49.445]',-0.025
'[11:10:49.453]',-0.005
'[11:10:49.461]',-0.015
'[11:10:49.469]',0.005
'[11:10:49.477]',-0.025
'[11:10:49.484]',-0.005
'[11:10:49.492]',-0.005
'[11:10:49.500]',-0.005
'[11:10:49.508]',-0.015
'[11:10:49.516]',-0.015
'[11:10:49.523]',-0.025
'[11:10:49.531]',-0.005
'[11:10:49.539]',-0.015
'[11:10:49.547]',0.025
'[11:10:49.555]',0.045
'[11:10:49.563]',0.045
'[11:10:49.570]',0.085
'[11:10:49.578]',0.085
'[11:10:49.586]',0.095
'[11:10:49.594]',0.105
'[11:10:49.602]',0.105
'[11:10:49.609]',0.075
'[11:10:49.617]',0.045
'[11:10:49.625]',0.005
'[11:10:49.633]',-0.035
'[11:10:49.641]',-0.045
'[11:10:49.648]',-0.065
'[11:10:49.656]',-0.065
'[11:10:49.664]',-0.055
'[11:10:49.672]',-0.055
'[11:10:49.680]',-0.045
'[11:10:49.688]',-0.055
'[11:10:49.695]',-0.065
'[11:10:49.703]',-0.045
'[11:10:49.711]',-0.035
'[11:10:49.719]',-0.015
'[11:10:49.727]',-0.025
'[11:10:49.734]',0.015
'[11:10:49.742]',0.215
'[11:10:49.750]',0.895
'[11:10:49.758]',1375
'[11:10:49.766]',0.745
'[11:10:49.773]',-0.265
'[11:10:49.781]',-0.525
'[11:10:49.789]',-0.205
'[11:10:49.797]',-0.075
'[11:10:49.805]',-0.075
'[11:10:49.813]',-0.095
'[11:10:49.820]',-0.115
'[11:10:49.828]',-0.105
'[11:10:49.836]',-0.105
'[11:10:49.844]',-0.095
'[11:10:49.852]',-0.115
'[11:10:49.859]',-0.095
'[11:10:49.867]',-0.085
'[11:10:49.875]',-0.105
'[11:10:49.883]',-0.105
'[11:10:49.891]',-0.095
'[11:10:49.898]',-0.105
'[11:10:49.906]',-0.115
'[11:10:49.914]',-0.105
'[11:10:49.922]',-0.095
'[11:10:49.930]',-0.105
'[11:10:49.938]',-0.115
'[11:10:49.945]',-0.125
'[11:10:49.953]',-0.125
'[11:10:49.961]',-0.135
'[11:10:49.969]',-0.135
'[11:10:49.977]',-0.155
'[11:10:49.984]',-0.135
'[11:10:49.992]',-0.135
'[11:10:50.000]',-0.165
'[11:10:50.008]',-0.145
'[11:10:50.016]',-0.125
'[11:10:50.023]',-0.095
'[11:10:50.031]',-0.065
'[11:10:50.039]',-0.045
'[11:10:50.047]',-0.045
'[11:10:50.055]',-0.045
'[11:10:50.063]',-0.065
'[11:10:50.070]',-0.055
'[11:10:50.078]',-0.075
'[11:10:50.086]',-0.075
'[11:10:50.094]',-0.095
'[11:10:50.102]',-0.075
'[11:10:50.109]',-0.095
'[11:10:50.117]',-0.085
'[11:10:50.125]',-0.105
'[11:10:50.133]',-0.095
'[11:10:50.141]',-0.065
'[11:10:50.148]',-0.075
'[11:10:50.156]',-0.055
'[11:10:50.164]',-0.045
'[11:10:50.172]',-0.045
'[11:10:50.180]',-0.055
'[11:10:50.188]',-0.045
'[11:10:50.195]',-0.055
'[11:10:50.203]',-0.045
'[11:10:50.211]',-0.055
'[11:10:50.219]',-0.045
'[11:10:50.227]',-0.035
'[11:10:50.234]',-0.045
'[11:10:50.242]',-0.035
'[11:10:50.250]',-0.045
'[11:10:50.258]',-0.055
'[11:10:50.266]',-0.035
'[11:10:50.273]',-0.035
'[11:10:50.281]',-0.045
'[11:10:50.289]',-0.025
'[11:10:50.297]',-0.075
'[11:10:50.305]',-0.055
'[11:10:50.313]',-0.055
'[11:10:50.320]',-0.075
'[11:10:50.328]',-0.055
'[11:10:50.336]',-0.055
'[11:10:50.344]',-0.045
'[11:10:50.352]',-0.065
'[11:10:50.359]',-0.065
'[11:10:50.367]',-0.045
'[11:10:50.375]',-0.065
'[11:10:50.383]',-0.075
'[11:10:50.391]',-0.035
'[11:10:50.398]',-0.025
'[11:10:50.406]',-0.005
'[11:10:50.414]',-0.005
'[11:10:50.422]',0.015
'[11:10:50.430]',0.025
'[11:10:50.438]',0.065
'[11:10:50.445]',0.065
'[11:10:50.453]',0.065
'[11:10:50.461]',0.015
'[11:10:50.469]',0.005
'[11:10:50.477]',-0.065
'[11:10:50.484]',-0.085
'[11:10:50.492]',-0.085
'[11:10:50.500]',-0.095
'[11:10:50.508]',-0.085
'[11:10:50.516]',-0.085
'[11:10:50.523]',-0.095
'[11:10:50.531]',-0.085
'[11:10:50.539]',-0.085
'[11:10:50.547]',-0.075
'[11:10:50.555]',-0.055
'[11:10:50.563]',-0.045
'[11:10:50.570]',-0.055
'[11:10:50.578]',-0.025
'[11:10:50.586]',-0.005
'[11:10:50.594]',0.285
'[11:10:50.602]',1035
'[11:10:50.609]',1465
'[11:10:50.617]',0.795
'[11:10:50.625]',-0.385
'[11:10:50.633]',-0.595
'[11:10:50.641]',-0.235
'[11:10:50.648]',-0.105
'[11:10:50.656]',-0.105
'[11:10:50.664]',-0.135
'[11:10:50.672]',-0.145
'[11:10:50.680]',-0.115
'[11:10:50.688]',-0.125
'[11:10:50.695]',-0.145
'[11:10:50.703]',-0.125
'[11:10:50.711]',-0.125
'[11:10:50.719]',-0.135
'[11:10:50.727]',-0.145
'[11:10:50.734]',-0.125
'[11:10:50.742]',-0.115
'[11:10:50.750]',-0.125
'[11:10:50.758]',-0.135
'[11:10:50.766]',-0.135
'[11:10:50.773]',-0.115
'[11:10:50.781]',-0.145
'[11:10:50.789]',-0.135
'[11:10:50.797]',-0.125
'[11:10:50.805]',-0.135
'[11:10:50.813]',-0.135
'[11:10:50.820]',-0.155
'[11:10:50.828]',-0.175
'[11:10:50.836]',-0.165
'[11:10:50.844]',-0.175
'[11:10:50.852]',-0.175
'[11:10:50.859]',-0.165
'[11:10:50.867]',-0.135
'[11:10:50.875]',-0.115
'[11:10:50.883]',-0.075
'[11:10:50.891]',-0.075
'[11:10:50.898]',-0.045
'[11:10:50.906]',-0.055
'[11:10:50.914]',-0.075
'[11:10:50.922]',-0.075
'[11:10:50.930]',-0.065
'[11:10:50.938]',-0.085
'[11:10:50.945]',-0.085
'[11:10:50.953]',-0.085
'[11:10:50.961]',-0.065
'[11:10:50.969]',-0.065
'[11:10:50.977]',-0.085
'[11:10:50.984]',-0.075
'[11:10:50.992]',-0.065
'[11:10:51.000]',-0.065
'[11:10:51.008]',-0.055
'[11:10:51.016]',-0.055
'[11:10:51.023]',-0.055
'[11:10:51.031]',-0.015
'[11:10:51.039]',-0.025
'[11:10:51.047]',0.005
'[11:10:51.055]',0.005
'[11:10:51.063]',-0.015
'[11:10:51.070]',-0.015
'[11:10:51.078]',-0.005
'[11:10:51.086]',-0.005
'[11:10:51.094]',-0.005
'[11:10:51.102]',-0.005
'[11:10:51.109]',-0.045
'[11:10:51.117]',-0.005
'[11:10:51.125]',-0.015
'[11:10:51.133]',-0.025
'[11:10:51.141]',0.005
'[11:10:51.148]',0.005
'[11:10:51.156]',0.005
'[11:10:51.164]',0.005
'[11:10:51.172]',-0.005
'[11:10:51.180]',0.005
'[11:10:51.188]',0.005
'[11:10:51.195]',0.005
'[11:10:51.203]',0.005
'[11:10:51.211]',-0.005
'[11:10:51.219]',-0.015
'[11:10:51.227]',0.005
'[11:10:51.234]',0.035
'[11:10:51.242]',0.055
'[11:10:51.250]',0.065
'[11:10:51.258]',0.095
'[11:10:51.266]',0.105
'[11:10:51.273]',0.105
'[11:10:51.281]',0.105
'[11:10:51.289]',0.115
'[11:10:51.297]',0.105
'[11:10:51.305]',0.055
'[11:10:51.313]',0.035
'[11:10:51.320]',-0.015
'[11:10:51.328]',0.005
'[11:10:51.336]',-0.035
'[11:10:51.344]',-0.045
'[11:10:51.352]',-0.045
'[11:10:51.359]',-0.045
'[11:10:51.367]',-0.025
'[11:10:51.375]',-0.035
'[11:10:51.383]',-0.055
'[11:10:51.391]',-0.025
'[11:10:51.398]',-0.005
'[11:10:51.406]',-0.005
'[11:10:51.414]',0.005
'[11:10:51.422]',0.025
'[11:10:51.430]',0.135
'[11:10:51.438]',0.555
'[11:10:51.445]',1295
'[11:10:51.453]',1395
'[11:10:51.461]',0.435
'[11:10:51.469]',-0.515
'[11:10:51.477]',-0.365
'[11:10:51.484]',-0.095
'[11:10:51.492]',-0.055
'[11:10:51.500]',-0.085
'[11:10:51.508]',-0.085
'[11:10:51.516]',-0.095
'[11:10:51.523]',-0.085
'[11:10:51.531]',-0.095
'[11:10:51.539]',-0.095
'[11:10:51.547]',-0.075
'[11:10:51.555]',-0.075
'[11:10:51.563]',-0.095
'[11:10:51.570]',-0.095
'[11:10:51.578]',-0.055
'[11:10:51.586]',-0.065
'[11:10:51.594]',-0.075
'[11:10:51.602]',-0.085
'[11:10:51.609]',-0.105
'[11:10:51.617]',-0.085
'[11:10:51.625]',-0.085
'[11:10:51.633]',-0.105
'[11:10:51.641]',-0.085
'[11:10:51.648]',-0.105
'[11:10:51.656]',-0.085
'[11:10:51.664]',-0.125
'[11:10:51.672]',-0.125
'[11:10:51.680]',-0.105
'[11:10:51.688]',-0.125
'[11:10:51.695]',-0.115
'[11:10:51.703]',-0.075
'[11:10:51.711]',-0.065
'[11:10:51.719]',-0.035
'[11:10:51.727]',-0.025
'[11:10:51.734]',-0.005
'[11:10:51.742]',-0.005
'[11:10:51.750]',-0.005
'[11:10:51.758]',-0.035
'[11:10:51.766]',-0.035
'[11:10:51.773]',-0.045
'[11:10:51.781]',-0.065
'[11:10:51.789]',-0.085
'[11:10:51.797]',-0.075
'[11:10:51.805]',-0.035
'[11:10:51.813]',-0.045
'[11:10:51.820]',-0.045
'[11:10:51.828]',-0.055
'[11:10:51.836]',-0.035
'[11:10:51.844]',-0.045
'[11:10:51.852]',-0.025
'[11:10:51.859]',0.015
'[11:10:51.867]',0.015
'[11:10:51.875]',0.005
'[11:10:51.883]',0.015
'[11:10:51.891]',0.005
'[11:10:51.898]',-0.025
'[11:10:51.906]',-0.025
'[11:10:51.914]',0.005
'[11:10:51.922]',-0.015
'[11:10:51.930]',0.025
'[11:10:51.938]',0.025
'[11:10:51.945]',-0.025
'[11:10:51.953]',0.005
'[11:10:51.961]',0.025
'[11:10:51.969]',-0.035
'[11:10:51.977]',-0.015
'[11:10:51.984]',-0.005
'[11:10:51.992]',-0.015
'[11:10:52.000]',-0.035
'[11:10:52.008]',-0.015
'[11:10:52.016]',-0.015
'[11:10:52.023]',-0.025
'[11:10:52.031]',-0.035
'[11:10:52.039]',-0.015
'[11:10:52.047]',-0.005
'[11:10:52.055]',0.015
'[11:10:52.063]',-0.005
'[11:10:52.070]',0.025
'[11:10:52.078]',0.035
'[11:10:52.086]',0.025
'[11:10:52.094]',0.015
'[11:10:52.102]',0.075
'[11:10:52.109]',0.095
'[11:10:52.117]',0.105
'[11:10:52.125]',0.105
'[11:10:52.133]',0.115
'[11:10:52.141]',0.065
'[11:10:52.148]',0.015
'[11:10:52.156]',-0.005
'[11:10:52.164]',-0.055
'[11:10:52.172]',-0.065
'[11:10:52.180]',-0.055
'[11:10:52.188]',-0.055
'[11:10:52.195]',-0.065
'[11:10:52.203]',-0.055
'[11:10:52.211]',-0.055
'[11:10:52.219]',-0.055
'[11:10:52.227]',-0.065
'[11:10:52.234]',-0.055
'[11:10:52.242]',-0.035
'[11:10:52.250]',-0.025
'[11:10:52.258]',-0.035
'[11:10:52.266]',-0.035
'[11:10:52.273]',0.135
'[11:10:52.281]',0.785
'[11:10:52.289]',1435
'[11:10:52.297]',1075
'[11:10:52.305]',0.035
'[11:10:52.313]',-0.615
'[11:10:52.320]',-0.415
'[11:10:52.328]',-0.065
'[11:10:52.336]',-0.075
