'Time','ECG1'
'[11:48:38.703]',-0.265
'[11:48:38.711]',-0.255
'[11:48:38.719]',-0.225
'[11:48:38.727]',-0.195
'[11:48:38.734]',-0.145
'[11:48:38.742]',-0.125
'[11:48:38.750]',-0.095
'[11:48:38.758]',-0.045
'[11:48:38.766]',0.005
'[11:48:38.773]',0.055
'[11:48:38.781]',0.125
'[11:48:38.789]',0.195
'[11:48:38.797]',0.275
'[11:48:38.805]',0.305
'[11:48:38.813]',0.345
'[11:48:38.820]',0.365
'[11:48:38.828]',0.315
'[11:48:38.836]',0.245
'[11:48:38.844]',0.155
'[11:48:38.852]',0.055
'[11:48:38.859]',-0.005
'[11:48:38.867]',-0.105
'[11:48:38.875]',-0.185
'[11:48:38.883]',-0.205
'[11:48:38.891]',-0.245
'[11:48:38.898]',-0.255
'[11:48:38.906]',-0.265
'[11:48:38.914]',-0.245
'[11:48:38.922]',-0.225
'[11:48:38.930]',-0.245
'[11:48:38.938]',-0.245
'[11:48:38.945]',-0.235
'[11:48:38.953]',-0.245
'[11:48:38.961]',-0.255
'[11:48:38.969]',-0.265
'[11:48:38.977]',-0.235
'[11:48:38.984]',-0.235
'[11:48:38.992]',-0.225
'[11:48:39.000]',-0.245
'[11:48:39.008]',-0.245
'[11:48:39.016]',-0.235
'[11:48:39.023]',-0.275
'[11:48:39.031]',-0.265
'[11:48:39.039]',-0.265
'[11:48:39.047]',-0.265
'[11:48:39.055]',-0.245
'[11:48:39.063]',-0.255
'[11:48:39.070]',-0.255
'[11:48:39.078]',-0.265
'[11:48:39.086]',-0.295
'[11:48:39.094]',-0.285
'[11:48:39.102]',-0.275
'[11:48:39.109]',-0.265
'[11:48:39.117]',-0.265
'[11:48:39.125]',-0.285
'[11:48:39.133]',-0.265
'[11:48:39.141]',-0.275
'[11:48:39.148]',-0.295
'[11:48:39.156]',-0.285
'[11:48:39.164]',-0.275
'[11:48:39.172]',-0.255
'[11:48:39.180]',-0.255
'[11:48:39.188]',-0.235
'[11:48:39.195]',-0.255
'[11:48:39.203]',-0.255
'[11:48:39.211]',-0.235
'[11:48:39.219]',-0.205
'[11:48:39.227]',-0.155
'[11:48:39.234]',-0.135
'[11:48:39.242]',-0.125
'[11:48:39.250]',-0.025
'[11:48:39.258]',-0.075
'[11:48:39.266]',-0.185
'[11:48:39.273]',-0.175
'[11:48:39.281]',-0.165
'[11:48:39.289]',-0.215
'[11:48:39.297]',-0.205
'[11:48:39.305]',-0.215
'[11:48:39.313]',-0.235
'[11:48:39.320]',-0.235
'[11:48:39.328]',-0.235
'[11:48:39.336]',-0.235
'[11:48:39.344]',-0.235
'[11:48:39.352]',-0.235
'[11:48:39.359]',-0.185
'[11:48:39.367]',-0.175
'[11:48:39.375]',-0.445
'[11:48:39.383]',-0.765
'[11:48:39.391]',-0.465
'[11:48:39.398]',1235
'[11:48:39.406]',2485
'[11:48:39.414]',2935
'[11:48:39.422]',1995
'[11:48:39.430]',0.185
'[11:48:39.438]',-0.185
'[11:48:39.445]',-0.185
'[11:48:39.453]',-0.255
'[11:48:39.461]',-0.305
'[11:48:39.469]',-0.305
'[11:48:39.477]',-0.295
'[11:48:39.484]',-0.275
'[11:48:39.492]',-0.275
'[11:48:39.500]',-0.285
'[11:48:39.508]',-0.275
'[11:48:39.516]',-0.285
'[11:48:39.523]',-0.285
'[11:48:39.531]',-0.265
'[11:48:39.539]',-0.235
'[11:48:39.547]',-0.205
'[11:48:39.555]',-0.195
'[11:48:39.563]',-0.175
'[11:48:39.570]',-0.165
'[11:48:39.578]',-0.145
'[11:48:39.586]',-0.105
'[11:48:39.594]',-0.055
'[11:48:39.602]',0.005
'[11:48:39.609]',0.065
'[11:48:39.617]',0.125
'[11:48:39.625]',0.175
'[11:48:39.633]',0.245
'[11:48:39.641]',0.285
'[11:48:39.648]',0.325
'[11:48:39.656]',0.365
'[11:48:39.664]',0.395
'[11:48:39.672]',0.385
'[11:48:39.680]',0.315
'[11:48:39.688]',0.215
'[11:48:39.695]',0.105
'[11:48:39.703]',-0.015
'[11:48:39.711]',-0.095
'[11:48:39.719]',-0.145
'[11:48:39.727]',-0.155
'[11:48:39.734]',-0.155
'[11:48:39.742]',-0.165
'[11:48:39.750]',-0.175
'[11:48:39.758]',-0.185
'[11:48:39.766]',-0.205
'[11:48:39.773]',-0.195
'[11:48:39.781]',-0.195
'[11:48:39.789]',-0.195
'[11:48:39.797]',-0.145
'[11:48:39.805]',-0.165
'[11:48:39.813]',-0.155
'[11:48:39.820]',-0.155
'[11:48:39.828]',-0.165
'[11:48:39.836]',-0.175
'[11:48:39.844]',-0.175
'[11:48:39.852]',-0.155
'[11:48:39.859]',-0.145
'[11:48:39.867]',-0.145
'[11:48:39.875]',-0.145
'[11:48:39.883]',-0.155
'[11:48:39.891]',-0.185
'[11:48:39.898]',-0.185
'[11:48:39.906]',-0.185
'[11:48:39.914]',-0.175
'[11:48:39.922]',-0.165
'[11:48:39.930]',-0.155
'[11:48:39.938]',-0.175
'[11:48:39.945]',-0.185
'[11:48:39.953]',-0.185
'[11:48:39.961]',-0.195
'[11:48:39.969]',-0.185
'[11:48:39.977]',-0.175
'[11:48:39.984]',-0.155
'[11:48:39.992]',-0.155
'[11:48:40.000]',-0.165
'[11:48:40.008]',-0.155
'[11:48:40.016]',-0.175
'[11:48:40.023]',-0.175
'[11:48:40.031]',-0.165
'[11:48:40.039]',-0.155
'[11:48:40.047]',-0.125
'[11:48:40.055]',-0.105
'[11:48:40.063]',-0.115
'[11:48:40.070]',-0.045
'[11:48:40.078]',-0.055
'[11:48:40.086]',-0.075
'[11:48:40.094]',0.035
'[11:48:40.102]',0.065
'[11:48:40.109]',0.015
'[11:48:40.117]',-0.045
'[11:48:40.125]',-0.045
'[11:48:40.133]',-0.055
'[11:48:40.141]',-0.145
'[11:48:40.148]',-0.145
'[11:48:40.156]',-0.155
'[11:48:40.164]',-0.155
'[11:48:40.172]',-0.125
'[11:48:40.180]',-0.135
'[11:48:40.188]',-0.145
'[11:48:40.195]',-0.125
'[11:48:40.203]',-0.145
'[11:48:40.211]',-0.125
'[11:48:40.219]',-0.125
'[11:48:40.227]',-0.485
'[11:48:40.234]',-0.575
'[11:48:40.242]',0.165
'[11:48:40.250]',1715
'[11:48:40.258]',2665
'[11:48:40.266]',2865
'[11:48:40.273]',1315
'[11:48:40.281]',0.035
'[11:48:40.289]',-0.095
'[11:48:40.297]',-0.125
'[11:48:40.305]',-0.175
'[11:48:40.313]',-0.205
'[11:48:40.320]',-0.195
'[11:48:40.328]',-0.245
'[11:48:40.336]',-0.235
'[11:48:40.344]',-0.225
'[11:48:40.352]',-0.215
'[11:48:40.359]',-0.185
'[11:48:40.367]',-0.185
'[11:48:40.375]',-0.175
'[11:48:40.383]',-0.175
'[11:48:40.391]',-0.175
'[11:48:40.398]',-0.165
'[11:48:40.406]',-0.135
'[11:48:40.414]',-0.105
'[11:48:40.422]',-0.065
'[11:48:40.430]',-0.045
'[11:48:40.438]',-0.015
'[11:48:40.445]',0.015
'[11:48:40.453]',0.065
'[11:48:40.461]',0.125
'[11:48:40.469]',0.185
'[11:48:40.477]',0.265
'[11:48:40.484]',0.365
'[11:48:40.492]',0.405
'[11:48:40.500]',0.435
'[11:48:40.508]',0.465
'[11:48:40.516]',0.465
'[11:48:40.523]',0.425
'[11:48:40.531]',0.345
'[11:48:40.539]',0.245
'[11:48:40.547]',0.165
'[11:48:40.555]',0.055
'[11:48:40.563]',-0.035
'[11:48:40.570]',-0.075
'[11:48:40.578]',-0.115
'[11:48:40.586]',-0.135
'[11:48:40.594]',-0.135
'[11:48:40.602]',-0.145
'[11:48:40.609]',-0.105
'[11:48:40.617]',-0.105
'[11:48:40.625]',-0.125
'[11:48:40.633]',-0.115
'[11:48:40.641]',-0.155
'[11:48:40.648]',-0.145
'[11:48:40.656]',-0.125
'[11:48:40.664]',-0.135
'[11:48:40.672]',-0.095
'[11:48:40.680]',-0.115
'[11:48:40.688]',-0.105
'[11:48:40.695]',-0.095
'[11:48:40.703]',-0.135
'[11:48:40.711]',-0.145
'[11:48:40.719]',-0.145
'[11:48:40.727]',-0.145
'[11:48:40.734]',-0.105
'[11:48:40.742]',-0.125
'[11:48:40.750]',-0.135
'[11:48:40.758]',-0.135
'[11:48:40.766]',-0.165
'[11:48:40.773]',-0.165
'[11:48:40.781]',-0.165
'[11:48:40.789]',-0.165
'[11:48:40.797]',-0.135
'[11:48:40.805]',-0.145
'[11:48:40.813]',-0.145
'[11:48:40.820]',-0.135
'[11:48:40.828]',-0.175
'[11:48:40.836]',-0.155
'[11:48:40.844]',-0.145
'[11:48:40.852]',-0.155
'[11:48:40.859]',-0.115
'[11:48:40.867]',-0.125
'[11:48:40.875]',-0.145
'[11:48:40.883]',-0.135
'[11:48:40.891]',-0.155
'[11:48:40.898]',-0.155
'[11:48:40.906]',-0.145
'[11:48:40.914]',-0.135
'[11:48:40.922]',-0.115
'[11:48:40.930]',-0.115
'[11:48:40.938]',-0.085
'[11:48:40.945]',-0.105
'[11:48:40.953]',-0.065
'[11:48:40.961]',-0.045
'[11:48:40.969]',-0.045
'[11:48:40.977]',0.015
'[11:48:40.984]',0.085
'[11:48:40.992]',0.005
'[11:48:41.000]',-0.085
'[11:48:41.008]',-0.065
'[11:48:41.016]',-0.105
'[11:48:41.023]',-0.175
'[11:48:41.031]',-0.155
'[11:48:41.039]',-0.155
'[11:48:41.047]',-0.155
'[11:48:41.055]',-0.145
'[11:48:41.063]',-0.145
'[11:48:41.070]',-0.155
'[11:48:41.078]',-0.165
'[11:48:41.086]',-0.165
'[11:48:41.094]',-0.145
'[11:48:41.102]',-0.155
'[11:48:41.109]',-0.455
'[11:48:41.117]',-0.595
'[11:48:41.125]',0.145
'[11:48:41.133]',1565
'[11:48:41.141]',2495
'[11:48:41.148]',2785
'[11:48:41.156]',1575
'[11:48:41.164]',0.165
'[11:48:41.172]',-0.075
'[11:48:41.180]',-0.125
'[11:48:41.188]',-0.185
'[11:48:41.195]',-0.235
'[11:48:41.203]',-0.255
'[11:48:41.211]',-0.275
'[11:48:41.219]',-0.265
'[11:48:41.227]',-0.255
'[11:48:41.234]',-0.225
'[11:48:41.242]',-0.215
'[11:48:41.250]',-0.215
'[11:48:41.258]',-0.205
'[11:48:41.266]',-0.215
'[11:48:41.273]',-0.205
'[11:48:41.281]',-0.185
'[11:48:41.289]',-0.185
'[11:48:41.297]',-0.135
'[11:48:41.305]',-0.095
'[11:48:41.313]',-0.065
'[11:48:41.320]',-0.035
'[11:48:41.328]',-0.045
'[11:48:41.336]',0.045
'[11:48:41.344]',0.095
'[11:48:41.352]',0.115
'[11:48:41.359]',0.265
'[11:48:41.367]',0.245
'[11:48:41.375]',0.415
'[11:48:41.383]',0.365
'[11:48:41.391]',0.395
'[11:48:41.398]',0.365
'[11:48:41.406]',0.325
'[11:48:41.414]',0.275
'[11:48:41.422]',0.235
'[11:48:41.430]',0.165
'[11:48:41.438]',0.015
'[11:48:41.445]',-0.095
'[11:48:41.453]',-0.055
'[11:48:41.461]',-0.295
'[11:48:41.469]',-0.255
'[11:48:41.477]',-0.185
'[11:48:41.484]',-0.215
'[11:48:41.492]',-0.095
'[11:48:41.500]',-0.225
'[11:48:41.508]',-0.195
'[11:48:41.516]',-0.285
'[11:48:41.523]',-0.155
'[11:48:41.531]',-0.245
'[11:48:41.539]',-0.255
'[11:48:41.547]',-0.155
'[11:48:41.555]',-0.195
'[11:48:41.563]',-0.205
'[11:48:41.570]',-0.215
'[11:48:41.578]',-0.225
'[11:48:41.586]',-0.245
'[11:48:41.594]',-0.225
'[11:48:41.602]',-0.225
'[11:48:41.609]',-0.225
'[11:48:41.617]',-0.205
'[11:48:41.625]',-0.235
'[11:48:41.633]',-0.235
'[11:48:41.641]',-0.265
'[11:48:41.648]',-0.285
'[11:48:41.656]',-0.245
'[11:48:41.664]',-0.255
'[11:48:41.672]',-0.225
'[11:48:41.680]',-0.225
'[11:48:41.688]',-0.215
'[11:48:41.695]',-0.295
'[11:48:41.703]',-0.305
'[11:48:41.711]',-0.295
'[11:48:41.719]',-0.225
'[11:48:41.727]',-0.165
'[11:48:41.734]',-0.195
'[11:48:41.742]',-0.335
'[11:48:41.750]',-0.315
'[11:48:41.758]',-0.285
'[11:48:41.766]',-0.275
'[11:48:41.773]',-0.275
'[11:48:41.781]',-0.285
'[11:48:41.789]',-0.215
'[11:48:41.797]',-0.165
'[11:48:41.805]',-0.275
'[11:48:41.813]',-0.235
'[11:48:41.820]',-0.145
'[11:48:41.828]',-0.175
'[11:48:41.836]',-0.205
'[11:48:41.844]',-0.095
'[11:48:41.852]',-0.065
'[11:48:41.859]',-0.065
'[11:48:41.867]',-0.125
'[11:48:41.875]',-0.165
'[11:48:41.883]',-0.355
'[11:48:41.891]',-0.345
'[11:48:41.898]',-0.315
'[11:48:41.906]',-0.275
'[11:48:41.914]',-0.255
'[11:48:41.922]',-0.225
'[11:48:41.930]',-0.265
'[11:48:41.938]',-0.255
'[11:48:41.945]',-0.225
'[11:48:41.953]',-0.255
'[11:48:41.961]',-0.215
'[11:48:41.969]',-0.365
'[11:48:41.977]',-0.785
'[11:48:41.984]',-0.635
'[11:48:41.992]',0.885
'[11:48:42.000]',2265
'[11:48:42.008]',2885
'[11:48:42.016]',1915
'[11:48:42.023]',0.155
'[11:48:42.031]',-0.235
'[11:48:42.039]',-0.255
'[11:48:42.047]',-0.225
'[11:48:42.055]',-0.315
'[11:48:42.063]',-0.355
'[11:48:42.070]',-0.295
'[11:48:42.078]',-0.365
'[11:48:42.086]',-0.345
'[11:48:42.094]',-0.335
'[11:48:42.102]',-0.375
'[11:48:42.109]',-0.285
'[11:48:42.117]',-0.355
'[11:48:42.125]',-0.275
'[11:48:42.133]',-0.305
'[11:48:42.141]',-0.315
'[11:48:42.148]',-0.295
'[11:48:42.156]',-0.255
'[11:48:42.164]',-0.255
'[11:48:42.172]',-0.165
'[11:48:42.180]',-0.175
'[11:48:42.188]',-0.125
'[11:48:42.195]',-0.095
'[11:48:42.203]',-0.065
'[11:48:42.211]',0.015
'[11:48:42.219]',0.075
'[11:48:42.227]',0.135
'[11:48:42.234]',0.245
'[11:48:42.242]',0.295
'[11:48:42.250]',0.285
'[11:48:42.258]',0.355
'[11:48:42.266]',0.305
'[11:48:42.273]',0.195
'[11:48:42.281]',0.225
'[11:48:42.289]',0.075
'[11:48:42.297]',-0.035
'[11:48:42.305]',-0.125
'[11:48:42.313]',-0.175
'[11:48:42.320]',-0.175
'[11:48:42.328]',-0.285
'[11:48:42.336]',-0.275
'[11:48:42.344]',-0.275
'[11:48:42.352]',-0.285
'[11:48:42.359]',-0.265
'[11:48:42.367]',-0.235
'[11:48:42.375]',-0.275
'[11:48:42.383]',-0.275
'[11:48:42.391]',-0.295
'[11:48:42.398]',-0.285
'[11:48:42.406]',-0.265
'[11:48:42.414]',-0.245
'[11:48:42.422]',-0.235
'[11:48:42.430]',-0.235
'[11:48:42.438]',-0.225
'[11:48:42.445]',-0.215
'[11:48:42.453]',-0.255
'[11:48:42.461]',-0.265
'[11:48:42.469]',-0.245
'[11:48:42.477]',-0.255
'[11:48:42.484]',-0.215
'[11:48:42.492]',-0.225
'[11:48:42.500]',-0.235
'[11:48:42.508]',-0.215
'[11:48:42.516]',-0.255
'[11:48:42.523]',-0.265
'[11:48:42.531]',-0.235
'[11:48:42.539]',-0.245
'[11:48:42.547]',-0.215
'[11:48:42.555]',-0.225
'[11:48:42.563]',-0.225
'[11:48:42.570]',-0.215
'[11:48:42.578]',-0.255
'[11:48:42.586]',-0.225
'[11:48:42.594]',-0.225
'[11:48:42.602]',-0.235
'[11:48:42.609]',-0.195
'[11:48:42.617]',-0.195
'[11:48:42.625]',-0.155
'[11:48:42.633]',-0.105
'[11:48:42.641]',-0.145
'[11:48:42.648]',-0.115
'[11:48:42.656]',-0.025
'[11:48:42.664]',-0.075
'[11:48:42.672]',-0.115
'[11:48:42.680]',-0.105
'[11:48:42.688]',-0.135
'[11:48:42.695]',-0.165
'[11:48:42.703]',-0.205
'[11:48:42.711]',-0.235
'[11:48:42.719]',-0.205
'[11:48:42.727]',-0.205
'[11:48:42.734]',-0.175
'[11:48:42.742]',-0.185
'[11:48:42.750]',-0.195
'[11:48:42.758]',-0.175
'[11:48:42.766]',-0.205
'[11:48:42.773]',-0.175
'[11:48:42.781]',-0.185
'[11:48:42.789]',-0.575
'[11:48:42.797]',-0.645
'[11:48:42.805]',0.195
'[11:48:42.813]',1785
'[11:48:42.820]',2635
'[11:48:42.828]',2655
'[11:48:42.836]',0.935
'[11:48:42.844]',-0.075
'[11:48:42.852]',-0.125
'[11:48:42.859]',-0.145
'[11:48:42.867]',-0.185
'[11:48:42.875]',-0.215
'[11:48:42.883]',-0.235
'[11:48:42.891]',-0.255
'[11:48:42.898]',-0.255
'[11:48:42.906]',-0.245
'[11:48:42.914]',-0.215
'[11:48:42.922]',-0.205
'[11:48:42.930]',-0.195
'[11:48:42.938]',-0.185
'[11:48:42.945]',-0.185
'[11:48:42.953]',-0.185
'[11:48:42.961]',-0.175
'[11:48:42.969]',-0.135
'[11:48:42.977]',-0.105
'[11:48:42.984]',-0.045
'[11:48:42.992]',-0.035
'[11:48:43.000]',-0.015
'[11:48:43.008]',0.025
'[11:48:43.016]',0.085
'[11:48:43.023]',0.135
'[11:48:43.031]',0.205
'[11:48:43.039]',0.265
'[11:48:43.047]',0.375
'[11:48:43.055]',0.415
'[11:48:43.063]',0.465
'[11:48:43.070]',0.475
'[11:48:43.078]',0.415
'[11:48:43.086]',0.395
'[11:48:43.094]',0.315
'[11:48:43.102]',0.235
'[11:48:43.109]',0.145
'[11:48:43.117]',0.045
'[11:48:43.125]',-0.035
'[11:48:43.133]',-0.075
'[11:48:43.141]',-0.125
'[11:48:43.148]',-0.125
'[11:48:43.156]',-0.125
'[11:48:43.164]',-0.125
'[11:48:43.172]',-0.115
'[11:48:43.180]',-0.125
'[11:48:43.188]',-0.095
'[11:48:43.195]',-0.105
'[11:48:43.203]',-0.145
'[11:48:43.211]',-0.125
'[11:48:43.219]',-0.115
'[11:48:43.227]',-0.125
'[11:48:43.234]',-0.085
'[11:48:43.242]',-0.095
'[11:48:43.250]',-0.105
'[11:48:43.258]',-0.095
'[11:48:43.266]',-0.135
'[11:48:43.273]',-0.125
'[11:48:43.281]',-0.135
'[11:48:43.289]',-0.135
'[11:48:43.297]',-0.115
'[11:48:43.305]',-0.115
'[11:48:43.313]',-0.115
'[11:48:43.320]',-0.115
'[11:48:43.328]',-0.145
'[11:48:43.336]',-0.145
'[11:48:43.344]',-0.165
'[11:48:43.352]',-0.145
'[11:48:43.359]',-0.125
'[11:48:43.367]',-0.135
'[11:48:43.375]',-0.145
'[11:48:43.383]',-0.135
'[11:48:43.391]',-0.155
'[11:48:43.398]',-0.165
'[11:48:43.406]',-0.155
'[11:48:43.414]',-0.155
'[11:48:43.422]',-0.125
'[11:48:43.430]',-0.135
'[11:48:43.438]',-0.155
'[11:48:43.445]',-0.115
'[11:48:43.453]',-0.145
'[11:48:43.461]',-0.105
'[11:48:43.469]',-0.065
'[11:48:43.477]',-0.075
'[11:48:43.484]',0.015
'[11:48:43.492]',0.065
'[11:48:43.500]',0.015
'[11:48:43.508]',-0.065
'[11:48:43.516]',-0.085
'[11:48:43.523]',-0.085
'[11:48:43.531]',-0.115
'[11:48:43.539]',-0.135
'[11:48:43.547]',-0.125
'[11:48:43.555]',-0.145
'[11:48:43.563]',-0.145
'[11:48:43.570]',-0.145
'[11:48:43.578]',-0.155
'[11:48:43.586]',-0.175
'[11:48:43.594]',-0.155
'[11:48:43.602]',-0.145
'[11:48:43.609]',-0.115
'[11:48:43.617]',-0.115
'[11:48:43.625]',-0.405
'[11:48:43.633]',-0.645
'[11:48:43.641]',0.155
'[11:48:43.648]',1785
'[11:48:43.656]',2695
'[11:48:43.664]',2595
'[11:48:43.672]',0.945
'[11:48:43.680]',-0.005
'[11:48:43.688]',-0.065
'[11:48:43.695]',-0.115
'[11:48:43.703]',-0.175
'[11:48:43.711]',-0.235
'[11:48:43.719]',-0.235
'[11:48:43.727]',-0.225
'[11:48:43.734]',-0.215
'[11:48:43.742]',-0.205
'[11:48:43.750]',-0.215
'[11:48:43.758]',-0.215
'[11:48:43.766]',-0.225
'[11:48:43.773]',-0.215
'[11:48:43.781]',-0.185
'[11:48:43.789]',-0.175
'[11:48:43.797]',-0.145
'[11:48:43.805]',-0.125
'[11:48:43.813]',-0.125
'[11:48:43.820]',-0.075
'[11:48:43.828]',-0.065
'[11:48:43.836]',-0.015
'[11:48:43.844]',0.025
'[11:48:43.852]',0.075
'[11:48:43.859]',0.165
'[11:48:43.867]',0.225
'[11:48:43.875]',0.265
'[11:48:43.883]',0.335
'[11:48:43.891]',0.355
'[11:48:43.898]',0.415
'[11:48:43.906]',0.435
'[11:48:43.914]',0.425
'[11:48:43.922]',0.425
'[11:48:43.930]',0.345
'[11:48:43.938]',0.245
'[11:48:43.945]',0.125
'[11:48:43.953]',0.015
'[11:48:43.961]',-0.055
'[11:48:43.969]',-0.085
'[11:48:43.977]',-0.125
'[11:48:43.984]',-0.095
'[11:48:43.992]',-0.115
'[11:48:44.000]',-0.115
'[11:48:44.008]',-0.105
'[11:48:44.016]',-0.125
'[11:48:44.023]',-0.135
'[11:48:44.031]',-0.125
'[11:48:44.039]',-0.125
'[11:48:44.047]',-0.085
'[11:48:44.055]',-0.095
'[11:48:44.063]',-0.115
'[11:48:44.070]',-0.095
'[11:48:44.078]',-0.125
'[11:48:44.086]',-0.115
'[11:48:44.094]',-0.115
'[11:48:44.102]',-0.125
'[11:48:44.109]',-0.085
'[11:48:44.117]',-0.095
'[11:48:44.125]',-0.105
'[11:48:44.133]',-0.115
'[11:48:44.141]',-0.135
'[11:48:44.148]',-0.155
'[11:48:44.156]',-0.145
'[11:48:44.164]',-0.155
'[11:48:44.172]',-0.125
'[11:48:44.180]',-0.135
'[11:48:44.188]',-0.155
'[11:48:44.195]',-0.155
'[11:48:44.203]',-0.175
'[11:48:44.211]',-0.175
'[11:48:44.219]',-0.165
'[11:48:44.227]',-0.155
'[11:48:44.234]',-0.125
'[11:48:44.242]',-0.135
'[11:48:44.250]',-0.145
'[11:48:44.258]',-0.125
'[11:48:44.266]',-0.145
'[11:48:44.273]',-0.165
'[11:48:44.281]',-0.155
'[11:48:44.289]',-0.145
'[11:48:44.297]',-0.135
'[11:48:44.305]',-0.135
'[11:48:44.313]',-0.125
'[11:48:44.320]',-0.135
'[11:48:44.328]',-0.135
'[11:48:44.336]',-0.155
'[11:48:44.344]',-0.125
'[11:48:44.352]',-0.115
'[11:48:44.359]',-0.105
'[11:48:44.367]',-0.065
'[11:48:44.375]',-0.045
'[11:48:44.383]',-0.055
'[11:48:44.391]',0.025
'[11:48:44.398]',-0.005
'[11:48:44.406]',-0.085
'[11:48:44.414]',-0.095
'[11:48:44.422]',-0.055
'[11:48:44.430]',-0.095
'[11:48:44.438]',-0.145
'[11:48:44.445]',-0.155
'[11:48:44.453]',-0.185
'[11:48:44.461]',-0.195
'[11:48:44.469]',-0.165
'[11:48:44.477]',-0.175
'[11:48:44.484]',-0.135
'[11:48:44.492]',-0.155
'[11:48:44.500]',-0.155
'[11:48:44.508]',-0.135
'[11:48:44.516]',-0.155
'[11:48:44.523]',-0.495
'[11:48:44.531]',-0.675
'[11:48:44.539]',0.205
'[11:48:44.547]',1765
'[11:48:44.555]',2605
'[11:48:44.563]',2695
'[11:48:44.570]',1275
'[11:48:44.578]',0.045
'[11:48:44.586]',-0.135
'[11:48:44.594]',-0.175
'[11:48:44.602]',-0.225
'[11:48:44.609]',-0.235
'[11:48:44.617]',-0.245
'[11:48:44.625]',-0.265
'[11:48:44.633]',-0.285
'[11:48:44.641]',-0.275
'[11:48:44.648]',-0.285
'[11:48:44.656]',-0.285
'[11:48:44.664]',-0.275
'[11:48:44.672]',-0.245
'[11:48:44.680]',-0.235
'[11:48:44.688]',-0.235
'[11:48:44.695]',-0.235
'[11:48:44.703]',-0.225
'[11:48:44.711]',-0.225
'[11:48:44.719]',-0.195
'[11:48:44.727]',-0.155
'[11:48:44.734]',-0.095
'[11:48:44.742]',-0.055
'[11:48:44.750]',-0.005
'[11:48:44.758]',0.055
'[11:48:44.766]',0.105
'[11:48:44.773]',0.145
'[11:48:44.781]',0.215
'[11:48:44.789]',0.275
'[11:48:44.797]',0.355
'[11:48:44.805]',0.375
'[11:48:44.813]',0.365
'[11:48:44.820]',0.325
'[11:48:44.828]',0.225
'[11:48:44.836]',0.135
'[11:48:44.844]',0.045
'[11:48:44.852]',-0.065
'[11:48:44.859]',-0.105
'[11:48:44.867]',-0.155
'[11:48:44.875]',-0.195
'[11:48:44.883]',-0.225
'[11:48:44.891]',-0.255
'[11:48:44.898]',-0.265
'[11:48:44.906]',-0.245
'[11:48:44.914]',-0.245
'[11:48:44.922]',-0.205
'[11:48:44.930]',-0.215
'[11:48:44.938]',-0.225
'[11:48:44.945]',-0.225
'[11:48:44.953]',-0.245
'[11:48:44.961]',-0.245
'[11:48:44.969]',-0.235
'[11:48:44.977]',-0.225
'[11:48:44.984]',-0.205
'[11:48:44.992]',-0.195
'[11:48:45.000]',-0.205
'[11:48:45.008]',-0.205
'[11:48:45.016]',-0.235
'[11:48:45.023]',-0.225
'[11:48:45.031]',-0.225
'[11:48:45.039]',-0.215
'[11:48:45.047]',-0.185
'[11:48:45.055]',-0.195
'[11:48:45.063]',-0.195
'[11:48:45.070]',-0.195
'[11:48:45.078]',-0.205
'[11:48:45.086]',-0.205
'[11:48:45.094]',-0.195
'[11:48:45.102]',-0.185
'[11:48:45.109]',-0.155
'[11:48:45.117]',-0.155
'[11:48:45.125]',-0.145
'[11:48:45.133]',-0.135
'[11:48:45.141]',-0.135
'[11:48:45.148]',-0.125
'[11:48:45.156]',-0.115
'[11:48:45.164]',-0.105
'[11:48:45.172]',-0.085
'[11:48:45.180]',-0.085
'[11:48:45.188]',-0.075
'[11:48:45.195]',-0.075
'[11:48:45.203]',-0.065
'[11:48:45.211]',-0.075
'[11:48:45.219]',-0.065
'[11:48:45.227]',-0.045
'[11:48:45.234]',-0.035
'[11:48:45.242]',-0.035
'[11:48:45.250]',-0.015
'[11:48:45.258]',-0.015
'[11:48:45.266]',-0.005
'[11:48:45.273]',0.025
'[11:48:45.281]',0.005
'[11:48:45.289]',-0.025
'[11:48:45.297]',-0.005
'[11:48:45.305]',-0.015
'[11:48:45.313]',-0.025
'[11:48:45.320]',-0.025
'[11:48:45.328]',-0.035
'[11:48:45.336]',-0.035
'[11:48:45.344]',-0.025
'[11:48:45.352]',-0.025
'[11:48:45.359]',-0.025
'[11:48:45.367]',-0.015
'[11:48:45.375]',-0.015
'[11:48:45.383]',-0.025
'[11:48:45.391]',-0.015
'[11:48:45.398]',-0.075
'[11:48:45.406]',-0.175
'[11:48:45.414]',-0.115
'[11:48:45.422]',0.395
'[11:48:45.430]',0.795
'[11:48:45.438]',0.915
'[11:48:45.445]',0.505
'[11:48:45.453]',0.085
'[11:48:45.461]',-0.005
'[11:48:45.469]',-0.025
'[11:48:45.477]',-0.055
'[11:48:45.484]',-0.065
'[11:48:45.492]',-0.075
'[11:48:45.500]',-0.085
'[11:48:45.508]',-0.095
'[11:48:45.516]',-0.105
'[11:48:45.523]',-0.105
'[11:48:45.531]',-0.115
'[11:48:45.539]',-0.105
'[11:48:45.547]',-0.105
'[11:48:45.555]',-0.105
'[11:48:45.563]',-0.115
'[11:48:45.570]',-0.105
'[11:48:45.578]',-0.115
'[11:48:45.586]',-0.115
'[11:48:45.594]',-0.115
'[11:48:45.602]',-0.095
'[11:48:45.609]',-0.075
'[11:48:45.617]',-0.055
