'Time','ECG1'
'[11:03:47.305]',-0.125
'[11:03:47.313]',-0.125
'[11:03:47.320]',-0.125
'[11:03:47.328]',-0.145
'[11:03:47.336]',-0.125
'[11:03:47.344]',-0.125
'[11:03:47.352]',-0.115
'[11:03:47.359]',-0.115
'[11:03:47.367]',-0.085
'[11:03:47.375]',0.175
'[11:03:47.383]',0.525
'[11:03:47.391]',0.845
'[11:03:47.398]',0.375
'[11:03:47.406]',-0.335
'[11:03:47.414]',-0.405
'[11:03:47.422]',-0.225
'[11:03:47.430]',-0.145
'[11:03:47.438]',-0.135
'[11:03:47.445]',-0.125
'[11:03:47.453]',-0.125
'[11:03:47.461]',-0.115
'[11:03:47.469]',-0.115
'[11:03:47.477]',-0.095
'[11:03:47.484]',-0.085
'[11:03:47.492]',-0.065
'[11:03:47.500]',-0.065
'[11:03:47.508]',-0.045
'[11:03:47.516]',-0.035
'[11:03:47.523]',-0.015
'[11:03:47.531]',0.005
'[11:03:47.539]',0.025
'[11:03:47.547]',0.055
'[11:03:47.555]',0.075
'[11:03:47.563]',0.105
'[11:03:47.570]',0.145
'[11:03:47.578]',0.175
'[11:03:47.586]',0.205
'[11:03:47.594]',0.225
'[11:03:47.602]',0.225
'[11:03:47.609]',0.225
'[11:03:47.617]',0.215
'[11:03:47.625]',0.195
'[11:03:47.633]',0.165
'[11:03:47.641]',0.135
'[11:03:47.648]',0.105
'[11:03:47.656]',0.055
'[11:03:47.664]',0.025
'[11:03:47.672]',-0.015
'[11:03:47.680]',-0.045
'[11:03:47.688]',-0.075
'[11:03:47.695]',-0.085
'[11:03:47.703]',-0.095
'[11:03:47.711]',-0.105
'[11:03:47.719]',-0.085
'[11:03:47.727]',-0.085
'[11:03:47.734]',-0.095
'[11:03:47.742]',-0.085
'[11:03:47.750]',-0.085
'[11:03:47.758]',-0.085
'[11:03:47.766]',-0.085
'[11:03:47.773]',-0.085
'[11:03:47.781]',-0.095
'[11:03:47.789]',-0.085
'[11:03:47.797]',-0.085
'[11:03:47.805]',-0.105
'[11:03:47.813]',-0.095
'[11:03:47.820]',-0.105
'[11:03:47.828]',-0.115
'[11:03:47.836]',-0.115
'[11:03:47.844]',-0.115
'[11:03:47.852]',-0.125
'[11:03:47.859]',-0.125
'[11:03:47.867]',-0.125
'[11:03:47.875]',-0.125
'[11:03:47.883]',-0.135
'[11:03:47.891]',-0.145
'[11:03:47.898]',-0.135
'[11:03:47.906]',-0.145
'[11:03:47.914]',-0.135
'[11:03:47.922]',-0.135
'[11:03:47.930]',-0.135
'[11:03:47.938]',-0.135
'[11:03:47.945]',-0.125
'[11:03:47.953]',-0.135
'[11:03:47.961]',-0.125
'[11:03:47.969]',-0.125
'[11:03:47.977]',-0.125
'[11:03:47.984]',-0.115
'[11:03:47.992]',-0.095
'[11:03:48.000]',-0.075
'[11:03:48.008]',-0.075
'[11:03:48.016]',-0.065
'[11:03:48.023]',-0.015
'[11:03:48.031]',0.005
'[11:03:48.039]',0.015
'[11:03:48.047]',0.005
'[11:03:48.055]',-0.005
'[11:03:48.063]',-0.055
'[11:03:48.070]',-0.125
'[11:03:48.078]',-0.155
'[11:03:48.086]',-0.155
'[11:03:48.094]',-0.155
'[11:03:48.102]',-0.165
'[11:03:48.109]',-0.165
'[11:03:48.117]',-0.165
'[11:03:48.125]',-0.165
'[11:03:48.133]',-0.155
'[11:03:48.141]',-0.175
'[11:03:48.148]',-0.155
'[11:03:48.156]',0.045
'[11:03:48.164]',0.435
'[11:03:48.172]',0.785
'[11:03:48.180]',0.415
'[11:03:48.188]',-0.345
'[11:03:48.195]',-0.455
'[11:03:48.203]',-0.315
'[11:03:48.211]',-0.195
'[11:03:48.219]',-0.165
'[11:03:48.227]',-0.155
'[11:03:48.234]',-0.145
'[11:03:48.242]',-0.145
'[11:03:48.250]',-0.125
'[11:03:48.258]',-0.125
'[11:03:48.266]',-0.115
'[11:03:48.273]',-0.105
'[11:03:48.281]',-0.095
'[11:03:48.289]',-0.075
'[11:03:48.297]',-0.055
'[11:03:48.305]',-0.045
'[11:03:48.313]',-0.035
'[11:03:48.320]',-0.015
'[11:03:48.328]',0.015
'[11:03:48.336]',0.045
'[11:03:48.344]',0.085
'[11:03:48.352]',0.125
'[11:03:48.359]',0.165
'[11:03:48.367]',0.195
'[11:03:48.375]',0.205
'[11:03:48.383]',0.215
'[11:03:48.391]',0.205
'[11:03:48.398]',0.195
'[11:03:48.406]',0.175
'[11:03:48.414]',0.155
'[11:03:48.422]',0.125
'[11:03:48.430]',0.075
'[11:03:48.438]',0.025
'[11:03:48.445]',-0.005
'[11:03:48.453]',-0.055
'[11:03:48.461]',-0.085
'[11:03:48.469]',-0.095
'[11:03:48.477]',-0.105
'[11:03:48.484]',-0.115
'[11:03:48.492]',-0.125
'[11:03:48.500]',-0.115
'[11:03:48.508]',-0.115
'[11:03:48.516]',-0.135
'[11:03:48.523]',-0.115
'[11:03:48.531]',-0.115
'[11:03:48.539]',-0.105
'[11:03:48.547]',-0.095
'[11:03:48.555]',-0.105
'[11:03:48.563]',-0.105
'[11:03:48.570]',-0.095
'[11:03:48.578]',-0.115
'[11:03:48.586]',-0.105
'[11:03:48.594]',-0.105
'[11:03:48.602]',-0.095
'[11:03:48.609]',-0.105
'[11:03:48.617]',-0.115
'[11:03:48.625]',-0.115
'[11:03:48.633]',-0.115
'[11:03:48.641]',-0.125
'[11:03:48.648]',-0.115
'[11:03:48.656]',-0.125
'[11:03:48.664]',-0.115
'[11:03:48.672]',-0.115
'[11:03:48.680]',-0.125
'[11:03:48.688]',-0.125
'[11:03:48.695]',-0.115
'[11:03:48.703]',-0.115
'[11:03:48.711]',-0.095
'[11:03:48.719]',-0.075
'[11:03:48.727]',-0.045
'[11:03:48.734]',-0.045
'[11:03:48.742]',-0.045
'[11:03:48.750]',-0.005
'[11:03:48.758]',-0.005
'[11:03:48.766]',-0.025
'[11:03:48.773]',-0.035
'[11:03:48.781]',-0.095
'[11:03:48.789]',-0.135
'[11:03:48.797]',-0.145
'[11:03:48.805]',-0.145
'[11:03:48.813]',-0.145
'[11:03:48.820]',-0.135
'[11:03:48.828]',-0.155
'[11:03:48.836]',-0.145
'[11:03:48.844]',-0.135
'[11:03:48.852]',-0.135
'[11:03:48.859]',-0.115
'[11:03:48.867]',0.115
'[11:03:48.875]',0.505
'[11:03:48.883]',0.845
'[11:03:48.891]',0.405
'[11:03:48.898]',-0.355
'[11:03:48.906]',-0.445
'[11:03:48.914]',-0.275
'[11:03:48.922]',-0.185
'[11:03:48.930]',-0.155
'[11:03:48.938]',-0.145
'[11:03:48.945]',-0.125
'[11:03:48.953]',-0.145
'[11:03:48.961]',-0.125
'[11:03:48.969]',-0.115
'[11:03:48.977]',-0.095
'[11:03:48.984]',-0.085
'[11:03:48.992]',-0.065
'[11:03:49.000]',-0.055
'[11:03:49.008]',-0.045
'[11:03:49.016]',-0.035
'[11:03:49.023]',0.005
'[11:03:49.031]',0.015
'[11:03:49.039]',0.055
'[11:03:49.047]',0.075
'[11:03:49.055]',0.125
'[11:03:49.063]',0.165
'[11:03:49.070]',0.205
'[11:03:49.078]',0.215
'[11:03:49.086]',0.235
'[11:03:49.094]',0.245
'[11:03:49.102]',0.235
'[11:03:49.109]',0.225
'[11:03:49.117]',0.195
'[11:03:49.125]',0.175
'[11:03:49.133]',0.135
'[11:03:49.141]',0.075
'[11:03:49.148]',0.035
'[11:03:49.156]',-0.015
'[11:03:49.164]',-0.045
'[11:03:49.172]',-0.055
'[11:03:49.180]',-0.065
'[11:03:49.188]',-0.095
'[11:03:49.195]',-0.095
'[11:03:49.203]',-0.105
'[11:03:49.211]',-0.105
'[11:03:49.219]',-0.095
'[11:03:49.227]',-0.095
'[11:03:49.234]',-0.085
'[11:03:49.242]',-0.085
'[11:03:49.250]',-0.075
'[11:03:49.258]',-0.075
'[11:03:49.266]',-0.095
'[11:03:49.273]',-0.075
'[11:03:49.281]',-0.075
'[11:03:49.289]',-0.075
'[11:03:49.297]',-0.075
'[11:03:49.305]',-0.075
'[11:03:49.313]',-0.075
'[11:03:49.320]',-0.075
'[11:03:49.328]',-0.095
'[11:03:49.336]',-0.085
'[11:03:49.344]',-0.095
'[11:03:49.352]',-0.085
'[11:03:49.359]',-0.085
'[11:03:49.367]',-0.085
'[11:03:49.375]',-0.095
'[11:03:49.383]',-0.095
'[11:03:49.391]',-0.105
'[11:03:49.398]',-0.095
'[11:03:49.406]',-0.105
'[11:03:49.414]',-0.095
'[11:03:49.422]',-0.095
'[11:03:49.430]',-0.085
'[11:03:49.438]',-0.065
'[11:03:49.445]',-0.035
'[11:03:49.453]',-0.035
'[11:03:49.461]',-0.015
'[11:03:49.469]',-0.005
'[11:03:49.477]',0.015
'[11:03:49.484]',0.035
'[11:03:49.492]',0.005
'[11:03:49.500]',-0.005
'[11:03:49.508]',-0.045
'[11:03:49.516]',-0.105
'[11:03:49.523]',-0.125
'[11:03:49.531]',-0.125
'[11:03:49.539]',-0.115
'[11:03:49.547]',-0.115
'[11:03:49.555]',-0.135
'[11:03:49.563]',-0.125
'[11:03:49.570]',-0.115
'[11:03:49.578]',-0.125
'[11:03:49.586]',-0.115
'[11:03:49.594]',0.025
'[11:03:49.602]',0.415
'[11:03:49.609]',0.815
'[11:03:49.617]',0.715
'[11:03:49.625]',-0.185
'[11:03:49.633]',-0.435
'[11:03:49.641]',-0.295
'[11:03:49.648]',-0.165
'[11:03:49.656]',-0.125
'[11:03:49.664]',-0.125
'[11:03:49.672]',-0.115
'[11:03:49.680]',-0.115
'[11:03:49.688]',-0.095
'[11:03:49.695]',-0.085
'[11:03:49.703]',-0.075
'[11:03:49.711]',-0.065
'[11:03:49.719]',-0.055
'[11:03:49.727]',-0.035
'[11:03:49.734]',-0.035
'[11:03:49.742]',-0.015
'[11:03:49.750]',0.005
'[11:03:49.758]',0.035
'[11:03:49.766]',0.045
'[11:03:49.773]',0.085
'[11:03:49.781]',0.115
'[11:03:49.789]',0.155
'[11:03:49.797]',0.195
'[11:03:49.805]',0.225
'[11:03:49.813]',0.245
'[11:03:49.820]',0.255
'[11:03:49.828]',0.245
'[11:03:49.836]',0.235
'[11:03:49.844]',0.225
'[11:03:49.852]',0.195
'[11:03:49.859]',0.165
'[11:03:49.867]',0.115
'[11:03:49.875]',0.065
'[11:03:49.883]',0.025
'[11:03:49.891]',-0.015
'[11:03:49.898]',-0.035
'[11:03:49.906]',-0.045
'[11:03:49.914]',-0.055
'[11:03:49.922]',-0.065
'[11:03:49.930]',-0.075
'[11:03:49.938]',-0.075
'[11:03:49.945]',-0.065
'[11:03:49.953]',-0.075
'[11:03:49.961]',-0.075
'[11:03:49.969]',-0.075
'[11:03:49.977]',-0.065
'[11:03:49.984]',-0.065
'[11:03:49.992]',-0.065
'[11:03:50.000]',-0.065
'[11:03:50.008]',-0.065
'[11:03:50.016]',-0.065
'[11:03:50.023]',-0.075
'[11:03:50.031]',-0.065
'[11:03:50.039]',-0.075
'[11:03:50.047]',-0.075
'[11:03:50.055]',-0.065
'[11:03:50.063]',-0.085
'[11:03:50.070]',-0.085
'[11:03:50.078]',-0.095
'[11:03:50.086]',-0.085
'[11:03:50.094]',-0.085
'[11:03:50.102]',-0.095
'[11:03:50.109]',-0.085
'[11:03:50.117]',-0.085
'[11:03:50.125]',-0.095
'[11:03:50.133]',-0.085
'[11:03:50.141]',-0.105
'[11:03:50.148]',-0.095
'[11:03:50.156]',-0.095
'[11:03:50.164]',-0.085
'[11:03:50.172]',-0.085
'[11:03:50.180]',-0.075
'[11:03:50.188]',-0.075
'[11:03:50.195]',-0.045
'[11:03:50.203]',-0.045
'[11:03:50.211]',-0.025
'[11:03:50.219]',-0.005
'[11:03:50.227]',0.015
'[11:03:50.234]',0.035
'[11:03:50.242]',0.045
'[11:03:50.250]',0.025
'[11:03:50.258]',0.025
'[11:03:50.266]',-0.035
'[11:03:50.273]',-0.085
'[11:03:50.281]',-0.115
'[11:03:50.289]',-0.115
'[11:03:50.297]',-0.115
'[11:03:50.305]',-0.115
'[11:03:50.313]',-0.115
'[11:03:50.320]',-0.125
'[11:03:50.328]',-0.125
'[11:03:50.336]',-0.105
'[11:03:50.344]',-0.105
'[11:03:50.352]',-0.085
'[11:03:50.359]',0.135
'[11:03:50.367]',0.495
'[11:03:50.375]',0.855
'[11:03:50.383]',0.685
'[11:03:50.391]',-0.195
'[11:03:50.398]',-0.415
'[11:03:50.406]',-0.245
'[11:03:50.414]',-0.125
'[11:03:50.422]',-0.095
'[11:03:50.430]',-0.105
'[11:03:50.438]',-0.105
'[11:03:50.445]',-0.095
'[11:03:50.453]',-0.095
'[11:03:50.461]',-0.085
'[11:03:50.469]',-0.065
'[11:03:50.477]',-0.065
'[11:03:50.484]',-0.035
'[11:03:50.492]',-0.035
'[11:03:50.500]',-0.025
'[11:03:50.508]',0.005
'[11:03:50.516]',-0.005
'[11:03:50.523]',0.025
'[11:03:50.531]',0.045
'[11:03:50.539]',0.075
'[11:03:50.547]',0.115
'[11:03:50.555]',0.145
'[11:03:50.563]',0.185
'[11:03:50.570]',0.225
'[11:03:50.578]',0.235
'[11:03:50.586]',0.245
'[11:03:50.594]',0.255
'[11:03:50.602]',0.245
'[11:03:50.609]',0.225
'[11:03:50.617]',0.205
'[11:03:50.625]',0.185
'[11:03:50.633]',0.155
'[11:03:50.641]',0.085
'[11:03:50.648]',0.055
'[11:03:50.656]',0.015
'[11:03:50.664]',-0.015
'[11:03:50.672]',-0.035
'[11:03:50.680]',-0.055
'[11:03:50.688]',-0.065
'[11:03:50.695]',-0.075
'[11:03:50.703]',-0.095
'[11:03:50.711]',-0.075
'[11:03:50.719]',-0.085
'[11:03:50.727]',-0.075
'[11:03:50.734]',-0.065
'[11:03:50.742]',-0.065
'[11:03:50.750]',-0.075
'[11:03:50.758]',-0.065
'[11:03:50.766]',-0.085
'[11:03:50.773]',-0.085
'[11:03:50.781]',-0.085
'[11:03:50.789]',-0.085
'[11:03:50.797]',-0.075
'[11:03:50.805]',-0.075
'[11:03:50.813]',-0.095
'[11:03:50.820]',-0.095
'[11:03:50.828]',-0.105
'[11:03:50.836]',-0.105
'[11:03:50.844]',-0.105
'[11:03:50.852]',-0.115
'[11:03:50.859]',-0.105
'[11:03:50.867]',-0.105
'[11:03:50.875]',-0.115
'[11:03:50.883]',-0.115
'[11:03:50.891]',-0.125
'[11:03:50.898]',-0.115
'[11:03:50.906]',-0.115
'[11:03:50.914]',-0.115
'[11:03:50.922]',-0.115
'[11:03:50.930]',-0.115
'[11:03:50.938]',-0.125
'[11:03:50.945]',-0.115
'[11:03:50.953]',-0.115
'[11:03:50.961]',-0.085
'[11:03:50.969]',-0.065
'[11:03:50.977]',-0.055
'[11:03:50.984]',-0.045
'[11:03:50.992]',-0.025
'[11:03:51.000]',-0.015
'[11:03:51.008]',0.015
'[11:03:51.016]',-0.005
'[11:03:51.023]',0.005
'[11:03:51.031]',-0.015
'[11:03:51.039]',-0.085
'[11:03:51.047]',-0.125
'[11:03:51.055]',-0.145
'[11:03:51.063]',-0.145
'[11:03:51.070]',-0.145
'[11:03:51.078]',-0.145
'[11:03:51.086]',-0.145
'[11:03:51.094]',-0.155
'[11:03:51.102]',-0.145
'[11:03:51.109]',-0.125
'[11:03:51.117]',-0.145
'[11:03:51.125]',-0.065
'[11:03:51.133]',0.265
'[11:03:51.141]',0.625
'[11:03:51.148]',0.855
'[11:03:51.156]',0.105
'[11:03:51.164]',-0.435
'[11:03:51.172]',-0.375
'[11:03:51.180]',-0.205
'[11:03:51.188]',-0.155
'[11:03:51.195]',-0.145
'[11:03:51.203]',-0.145
'[11:03:51.211]',-0.135
'[11:03:51.219]',-0.125
'[11:03:51.227]',-0.125
'[11:03:51.234]',-0.105
'[11:03:51.242]',-0.105
'[11:03:51.250]',-0.105
'[11:03:51.258]',-0.085
'[11:03:51.266]',-0.075
'[11:03:51.273]',-0.055
'[11:03:51.281]',-0.045
'[11:03:51.289]',-0.015
'[11:03:51.297]',0.005
'[11:03:51.305]',0.035
'[11:03:51.313]',0.065
'[11:03:51.320]',0.105
'[11:03:51.328]',0.135
'[11:03:51.336]',0.175
'[11:03:51.344]',0.195
'[11:03:51.352]',0.215
'[11:03:51.359]',0.225
'[11:03:51.367]',0.225
'[11:03:51.375]',0.205
'[11:03:51.383]',0.195
'[11:03:51.391]',0.145
'[11:03:51.398]',0.115
'[11:03:51.406]',0.075
'[11:03:51.414]',0.035
'[11:03:51.422]',-0.005
'[11:03:51.430]',-0.045
'[11:03:51.438]',-0.065
'[11:03:51.445]',-0.095
'[11:03:51.453]',-0.115
'[11:03:51.461]',-0.125
'[11:03:51.469]',-0.115
'[11:03:51.477]',-0.115
'[11:03:51.484]',-0.115
'[11:03:51.492]',-0.115
'[11:03:51.500]',-0.105
'[11:03:51.508]',-0.105
'[11:03:51.516]',-0.115
'[11:03:51.523]',-0.105
'[11:03:51.531]',-0.105
'[11:03:51.539]',-0.095
'[11:03:51.547]',-0.095
'[11:03:51.555]',-0.095
'[11:03:51.563]',-0.095
'[11:03:51.570]',-0.105
'[11:03:51.578]',-0.115
'[11:03:51.586]',-0.105
'[11:03:51.594]',-0.105
'[11:03:51.602]',-0.105
'[11:03:51.609]',-0.105
'[11:03:51.617]',-0.115
'[11:03:51.625]',-0.125
'[11:03:51.633]',-0.115
'[11:03:51.641]',-0.125
'[11:03:51.648]',-0.115
'[11:03:51.656]',-0.115
'[11:03:51.664]',-0.115
'[11:03:51.672]',-0.125
'[11:03:51.680]',-0.105
'[11:03:51.688]',-0.085
'[11:03:51.695]',-0.085
'[11:03:51.703]',-0.075
'[11:03:51.711]',-0.045
'[11:03:51.719]',-0.035
'[11:03:51.727]',-0.005
'[11:03:51.734]',-0.005
'[11:03:51.742]',-0.005
'[11:03:51.750]',-0.015
'[11:03:51.758]',-0.075
'[11:03:51.766]',-0.135
'[11:03:51.773]',-0.135
'[11:03:51.781]',-0.135
'[11:03:51.789]',-0.135
'[11:03:51.797]',-0.135
'[11:03:51.805]',-0.145
'[11:03:51.813]',-0.135
'[11:03:51.820]',-0.125
'[11:03:51.828]',-0.135
'[11:03:51.836]',-0.135
'[11:03:51.844]',0.025
'[11:03:51.852]',0.385
'[11:03:51.859]',0.765
'[11:03:51.867]',0.665
'[11:03:51.875]',-0.165
'[11:03:51.883]',-0.445
'[11:03:51.891]',-0.345
'[11:03:51.898]',-0.205
'[11:03:51.906]',-0.155
'[11:03:51.914]',-0.135
'[11:03:51.922]',-0.135
'[11:03:51.930]',-0.125
'[11:03:51.938]',-0.115
'[11:03:51.945]',-0.105
'[11:03:51.953]',-0.105
'[11:03:51.961]',-0.085
'[11:03:51.969]',-0.085
'[11:03:51.977]',-0.075
'[11:03:51.984]',-0.045
'[11:03:51.992]',-0.035
'[11:03:52.000]',-0.025
'[11:03:52.008]',-0.005
'[11:03:52.016]',0.015
'[11:03:52.023]',0.055
'[11:03:52.031]',0.105
'[11:03:52.039]',0.125
'[11:03:52.047]',0.165
'[11:03:52.055]',0.205
'[11:03:52.063]',0.225
'[11:03:52.070]',0.235
'[11:03:52.078]',0.215
'[11:03:52.086]',0.205
'[11:03:52.094]',0.195
'[11:03:52.102]',0.165
'[11:03:52.109]',0.145
'[11:03:52.117]',0.105
'[11:03:52.125]',0.045
'[11:03:52.133]',0.005
'[11:03:52.141]',-0.035
'[11:03:52.148]',-0.065
'[11:03:52.156]',-0.085
'[11:03:52.164]',-0.095
'[11:03:52.172]',-0.105
'[11:03:52.180]',-0.115
'[11:03:52.188]',-0.125
'[11:03:52.195]',-0.115
'[11:03:52.203]',-0.115
'[11:03:52.211]',-0.115
'[11:03:52.219]',-0.115
'[11:03:52.227]',-0.105
'[11:03:52.234]',-0.105
'[11:03:52.242]',-0.105
'[11:03:52.250]',-0.095
'[11:03:52.258]',-0.105
'[11:03:52.266]',-0.105
'[11:03:52.273]',-0.095
'[11:03:52.281]',-0.095
'[11:03:52.289]',-0.105
'[11:03:52.297]',-0.095
'[11:03:52.305]',-0.105
'[11:03:52.313]',-0.115
'[11:03:52.320]',-0.115
'[11:03:52.328]',-0.115
'[11:03:52.336]',-0.115
'[11:03:52.344]',-0.115
'[11:03:52.352]',-0.115
'[11:03:52.359]',-0.115
'[11:03:52.367]',-0.095
'[11:03:52.375]',-0.075
'[11:03:52.383]',-0.055
'[11:03:52.391]',-0.075
'[11:03:52.398]',-0.045
'[11:03:52.406]',-0.015
'[11:03:52.414]',-0.025
'[11:03:52.422]',-0.025
'[11:03:52.430]',-0.045
'[11:03:52.438]',-0.105
'[11:03:52.445]',-0.135
'[11:03:52.453]',-0.175
'[11:03:52.461]',-0.155
'[11:03:52.469]',-0.155
'[11:03:52.477]',-0.145
'[11:03:52.484]',-0.145
'[11:03:52.492]',-0.145
'[11:03:52.500]',-0.145
'[11:03:52.508]',-0.135
'[11:03:52.516]',-0.105
'[11:03:52.523]',0.185
'[11:03:52.531]',0.575
'[11:03:52.539]',0.875
'[11:03:52.547]',0.265
'[11:03:52.555]',-0.385
'[11:03:52.563]',-0.415
'[11:03:52.570]',-0.265
'[11:03:52.578]',-0.185
'[11:03:52.586]',-0.155
'[11:03:52.594]',-0.155
'[11:03:52.602]',-0.135
'[11:03:52.609]',-0.125
'[11:03:52.617]',-0.125
'[11:03:52.625]',-0.125
'[11:03:52.633]',-0.105
'[11:03:52.641]',-0.105
'[11:03:52.648]',-0.085
'[11:03:52.656]',-0.065
'[11:03:52.664]',-0.065
'[11:03:52.672]',-0.045
'[11:03:52.680]',-0.015
'[11:03:52.688]',0.005
'[11:03:52.695]',0.045
'[11:03:52.703]',0.065
'[11:03:52.711]',0.115
'[11:03:52.719]',0.145
'[11:03:52.727]',0.185
'[11:03:52.734]',0.225
'[11:03:52.742]',0.235
'[11:03:52.750]',0.235
'[11:03:52.758]',0.215
'[11:03:52.766]',0.195
'[11:03:52.773]',0.165
'[11:03:52.781]',0.125
'[11:03:52.789]',0.085
'[11:03:52.797]',0.045
'[11:03:52.805]',0.005
'[11:03:52.813]',-0.025
'[11:03:52.820]',-0.055
'[11:03:52.828]',-0.085
'[11:03:52.836]',-0.085
'[11:03:52.844]',-0.095
'[11:03:52.852]',-0.105
'[11:03:52.859]',-0.095
'[11:03:52.867]',-0.105
'[11:03:52.875]',-0.105
'[11:03:52.883]',-0.095
'[11:03:52.891]',-0.105
'[11:03:52.898]',-0.095
'[11:03:52.906]',-0.095
'[11:03:52.914]',-0.085
'[11:03:52.922]',-0.075
'[11:03:52.930]',-0.085
'[11:03:52.938]',-0.075
'[11:03:52.945]',-0.085
'[11:03:52.953]',-0.095
'[11:03:52.961]',-0.085
'[11:03:52.969]',-0.095
'[11:03:52.977]',-0.095
'[11:03:52.984]',-0.095
'[11:03:52.992]',-0.085
'[11:03:53.000]',-0.105
'[11:03:53.008]',-0.105
'[11:03:53.016]',-0.125
'[11:03:53.023]',-0.115
'[11:03:53.031]',-0.115
'[11:03:53.039]',-0.095
'[11:03:53.047]',-0.075
'[11:03:53.055]',-0.055
'[11:03:53.063]',-0.035
'[11:03:53.070]',-0.045
'[11:03:53.078]',-0.045
'[11:03:53.086]',-0.005
'[11:03:53.094]',-0.005
'[11:03:53.102]',-0.025
'[11:03:53.109]',-0.045
'[11:03:53.117]',-0.095
'[11:03:53.125]',-0.145
'[11:03:53.133]',-0.155
'[11:03:53.141]',-0.165
'[11:03:53.148]',-0.135
'[11:03:53.156]',-0.155
'[11:03:53.164]',-0.145
'[11:03:53.172]',-0.135
'[11:03:53.180]',-0.125
'[11:03:53.188]',-0.125
'[11:03:53.195]',-0.075
'[11:03:53.203]',0.185
'[11:03:53.211]',0.585
'[11:03:53.219]',0.895
'[11:03:53.227]',0.285
'[11:03:53.234]',-0.375
'[11:03:53.242]',-0.395
'[11:03:53.250]',-0.225
'[11:03:53.258]',-0.145
'[11:03:53.266]',-0.135
'[11:03:53.273]',-0.125
'[11:03:53.281]',-0.125
'[11:03:53.289]',-0.115
'[11:03:53.297]',-0.105
'[11:03:53.305]',-0.105
'[11:03:53.313]',-0.095
'[11:03:53.320]',-0.075
'[11:03:53.328]',-0.065
'[11:03:53.336]',-0.065
'[11:03:53.344]',-0.045
'[11:03:53.352]',-0.025
'[11:03:53.359]',0.005
'[11:03:53.367]',0.015
'[11:03:53.375]',0.035
'[11:03:53.383]',0.075
'[11:03:53.391]',0.105
'[11:03:53.398]',0.155
'[11:03:53.406]',0.185
'[11:03:53.414]',0.205
'[11:03:53.422]',0.235
'[11:03:53.430]',0.235
'[11:03:53.438]',0.225
'[11:03:53.445]',0.215
'[11:03:53.453]',0.185
'[11:03:53.461]',0.155
'[11:03:53.469]',0.115
'[11:03:53.477]',0.075
'[11:03:53.484]',0.025
'[11:03:53.492]',-0.015
'[11:03:53.500]',-0.045
'[11:03:53.508]',-0.075
'[11:03:53.516]',-0.095
'[11:03:53.523]',-0.095
'[11:03:53.531]',-0.095
'[11:03:53.539]',-0.105
'[11:03:53.547]',-0.105
'[11:03:53.555]',-0.095
'[11:03:53.563]',-0.095
'[11:03:53.570]',-0.095
'[11:03:53.578]',-0.095
'[11:03:53.586]',-0.095
'[11:03:53.594]',-0.085
'[11:03:53.602]',-0.075
'[11:03:53.609]',-0.075
'[11:03:53.617]',-0.085
'[11:03:53.625]',-0.085
'[11:03:53.633]',-0.075
'[11:03:53.641]',-0.085
'[11:03:53.648]',-0.085
'[11:03:53.656]',-0.085
'[11:03:53.664]',-0.095
'[11:03:53.672]',-0.085
'[11:03:53.680]',-0.085
'[11:03:53.688]',-0.085
'[11:03:53.695]',-0.095
'[11:03:53.703]',-0.105
'[11:03:53.711]',-0.095
'[11:03:53.719]',-0.105
'[11:03:53.727]',-0.095
'[11:03:53.734]',-0.075
'[11:03:53.742]',-0.055
'[11:03:53.750]',-0.055
'[11:03:53.758]',-0.035
'[11:03:53.766]',-0.045
'[11:03:53.773]',-0.035
'[11:03:53.781]',-0.005
'[11:03:53.789]',-0.015
'[11:03:53.797]',-0.025
'[11:03:53.805]',-0.045
'[11:03:53.813]',-0.105
'[11:03:53.820]',-0.145
'[11:03:53.828]',-0.165
'[11:03:53.836]',-0.165
'[11:03:53.844]',-0.155
'[11:03:53.852]',-0.145
'[11:03:53.859]',-0.145
'[11:03:53.867]',-0.145
'[11:03:53.875]',-0.135
'[11:03:53.883]',-0.145
'[11:03:53.891]',-0.105
'[11:03:53.898]',0.165
'[11:03:53.906]',0.525
'[11:03:53.914]',0.865
'[11:03:53.922]',0.445
'[11:03:53.930]',-0.315
'[11:03:53.938]',-0.425
'[11:03:53.945]',-0.245
'[11:03:53.953]',-0.155
'[11:03:53.961]',-0.145
'[11:03:53.969]',-0.135
'[11:03:53.977]',-0.135
'[11:03:53.984]',-0.115
'[11:03:53.992]',-0.115
'[11:03:54.000]',-0.105
'[11:03:54.008]',-0.095
'[11:03:54.016]',-0.105
'[11:03:54.023]',-0.075
'[11:03:54.031]',-0.055
'[11:03:54.039]',-0.045
'[11:03:54.047]',-0.015
'[11:03:54.055]',-0.005
'[11:03:54.063]',0.015
'[11:03:54.070]',0.045
'[11:03:54.078]',0.055
'[11:03:54.086]',0.105
'[11:03:54.094]',0.145
'[11:03:54.102]',0.185
'[11:03:54.109]',0.215
'[11:03:54.117]',0.225
'[11:03:54.125]',0.235
'[11:03:54.133]',0.225
'[11:03:54.141]',0.205
'[11:03:54.148]',0.185
'[11:03:54.156]',0.155
'[11:03:54.164]',0.125
'[11:03:54.172]',0.085
'[11:03:54.180]',0.025
'[11:03:54.188]',-0.015
'[11:03:54.195]',-0.055
'[11:03:54.203]',-0.085
'[11:03:54.211]',-0.105
'[11:03:54.219]',-0.115
'[11:03:54.227]',-0.115
'[11:03:54.234]',-0.105
